strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3800.0,MO2406C3800,MO2406P3800,1324.6,10.0,1314.6,10.0
3900.0,MO2406C3900,MO2406P3900,1246.2,12.0,1234.2,12.0
4000.0,MO2406C4000,MO2406P4000,1120.0,15.8,1104.2,15.8
4100.0,MO2406C4100,MO2406P4100,1037.6,20.2,1017.3999999999999,20.2
4200.0,MO2406C4200,MO2406P4200,936.0,25.4,910.6,25.4
4300.0,MO2406C4300,MO2406P4300,864.4,33.8,830.6,33.8
4400.0,MO2406C4400,MO2406P4400,763.0,43.0,720.0,43.0
4500.0,MO2406C4500,MO2406P4500,679.4,55.6,623.8,55.6
4550.0,MO2406C4550,MO2406P4550,643.6,64.0,579.6,64.0
4600.0,MO2406C4600,MO2406P4600,596.0,70.6,525.4,70.6
4650.0,MO2406C4650,MO2406P4650,563.8,76.6,487.19999999999993,76.6
4700.0,MO2406C4700,MO2406P4700,510.8,88.0,422.8,88.0
4750.0,MO2406C4750,MO2406P4750,487.6,97.0,390.6,97.0
4800.0,MO2406C4800,MO2406P4800,433.0,117.2,315.8,117.2
4850.0,MO2406C4850,MO2406P4850,413.6,126.2,287.40000000000003,126.2
4900.0,MO2406C4900,MO2406P4900,369.0,139.0,230.0,139.0
4950.0,MO2406C4950,MO2406P4950,332.0,159.2,172.8,159.2
5000.0,MO2406C5000,MO2406P5000,296.6,184.8,111.80000000000001,184.8
5100.0,MO2406C5100,MO2406P5100,238.2,229.0,9.199999999999989,229.0
5200.0,MO2406C5200,MO2406P5200,190.0,282.8,92.80000000000001,190.0
5300.0,MO2406C5300,MO2406P5300,152.6,329.8,177.20000000000002,152.6
5400.0,MO2406C5400,MO2406P5400,118.0,396.8,278.8,118.0
5500.0,MO2406C5500,MO2406P5500,91.6,488.0,396.4,91.6
5600.0,MO2406C5600,MO2406P5600,70.0,560.0,490.0,70.0
5700.0,MO2406C5700,MO2406P5700,52.4,760.6,708.2,52.4
5800.0,MO2406C5800,MO2406P5800,41.6,648.0,606.4,41.6
5900.0,MO2406C5900,MO2406P5900,30.8,800.0,769.2,30.8
6000.0,MO2406C6000,MO2406P6000,24.4,910.8,886.4,24.4
6100.0,MO2406C6100,MO2406P6100,19.0,1000.0,981.0,19.0
6200.0,MO2406C6200,MO2406P6200,13.4,1080.8,1067.3999999999999,13.4
6300.0,MO2406C6300,MO2406P6300,11.0,1155.4,1144.4,11.0
6400.0,MO2406C6400,MO2406P6400,8.6,1230.0,1221.4,8.6
6600.0,MO2406C6600,MO2406P6600,6.0,1468.6,1462.6,6.0
6800.0,MO2406C6800,MO2406P6800,4.6,1664.0,1659.4,4.6
7000.0,MO2406C7000,MO2406P7000,3.8,1821.4,1817.6000000000001,3.8
7200.0,MO2406C7200,MO2406P7200,3.0,2010.2,2007.2,3.0
7400.0,MO2406C7400,MO2406P7400,3.0,2255.2,2252.2,3.0
