strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
4500.0,MO2405C4500,MO2405P4500,844.0,1.6,842.4,1.6
4550.0,MO2405C4550,MO2405P4550,797.2,1.8,795.4000000000001,1.8
4600.0,MO2405C4600,MO2405P4600,747.4,2.2,745.1999999999999,2.2
4650.0,MO2405C4650,MO2405P4650,696.2,2.8,693.4000000000001,2.8
4700.0,MO2405C4700,MO2405P4700,632.0,4.0,628.0,4.0
4750.0,MO2405C4750,MO2405P4750,599.4,5.6,593.8,5.6
4800.0,MO2405C4800,MO2405P4800,551.2,8.0,543.2,8.0
4850.0,MO2405C4850,MO2405P4850,489.2,10.6,478.59999999999997,10.6
4900.0,MO2405C4900,MO2405P4900,458.0,14.4,443.6,14.4
4950.0,MO2405C4950,MO2405P4950,415.8,19.0,396.8,19.0
5000.0,MO2405C5000,MO2405P5000,367.8,25.2,342.6,25.2
5100.0,MO2405C5100,MO2405P5100,283.4,41.0,242.39999999999998,41.0
5200.0,MO2405C5200,MO2405P5200,210.2,66.0,144.2,66.0
5300.0,MO2405C5300,MO2405P5300,145.6,102.0,43.599999999999994,102.0
5400.0,MO2405C5400,MO2405P5400,96.2,152.2,55.999999999999986,96.2
5500.0,MO2405C5500,MO2405P5500,60.2,216.0,155.8,60.2
5600.0,MO2405C5600,MO2405P5600,34.4,287.6,253.20000000000002,34.4
5700.0,MO2405C5700,MO2405P5700,19.0,371.2,352.2,19.0
5800.0,MO2405C5800,MO2405P5800,9.8,465.0,455.2,9.8
5900.0,MO2405C5900,MO2405P5900,4.8,560.4,555.6,4.8
6000.0,MO2405C6000,MO2405P6000,3.2,656.2,653.0,3.2
6100.0,MO2405C6100,MO2405P6100,2.0,774.6,772.6,2.0
6200.0,MO2405C6200,MO2405P6200,1.4,855.4,854.0,1.4
6300.0,MO2405C6300,MO2405P6300,0.8,953.8,953.0,0.8
