datetime,r_f,near_Maturity_time,days_in_year,T1_min,next_Maturity_time,T2_min,close
2023-12-27 09:31:00,0.021546,2024-01-24 09:30:00,365,40319.0,2024-02-28 09:30:00,90719.0,0.87
2023-12-27 09:32:00,0.021546,2024-01-24 09:30:00,365,40318.0,2024-02-28 09:30:00,90718.0,0.871
2023-12-27 09:33:00,0.021546,2024-01-24 09:30:00,365,40317.0,2024-02-28 09:30:00,90717.0,0.872
2023-12-27 09:34:00,0.021546,2024-01-24 09:30:00,365,40316.0,2024-02-28 09:30:00,90716.0,0.872
2023-12-27 09:35:00,0.021546,2024-01-24 09:30:00,365,40315.0,2024-02-28 09:30:00,90715.0,0.872
2023-12-27 09:36:00,0.021546,2024-01-24 09:30:00,365,40314.0,2024-02-28 09:30:00,90714.0,0.871
2023-12-27 09:37:00,0.021546,2024-01-24 09:30:00,365,40313.0,2024-02-28 09:30:00,90713.0,0.87
2023-12-27 09:38:00,0.021546,2024-01-24 09:30:00,365,40312.0,2024-02-28 09:30:00,90712.0,0.869
2023-12-27 09:39:00,0.021546,2024-01-24 09:30:00,365,40311.0,2024-02-28 09:30:00,90711.0,0.869
2023-12-27 09:40:00,0.021546,2024-01-24 09:30:00,365,40310.0,2024-02-28 09:30:00,90710.0,0.87
2023-12-27 09:41:00,0.021546,2024-01-24 09:30:00,365,40309.0,2024-02-28 09:30:00,90709.0,0.872
2023-12-27 09:42:00,0.021546,2024-01-24 09:30:00,365,40308.0,2024-02-28 09:30:00,90708.0,0.872
2023-12-27 09:43:00,0.021546,2024-01-24 09:30:00,365,40307.0,2024-02-28 09:30:00,90707.0,0.871
2023-12-27 09:44:00,0.021546,2024-01-24 09:30:00,365,40306.0,2024-02-28 09:30:00,90706.0,0.871
2023-12-27 09:45:00,0.021546,2024-01-24 09:30:00,365,40305.0,2024-02-28 09:30:00,90705.0,0.871
2023-12-27 09:46:00,0.021546,2024-01-24 09:30:00,365,40304.0,2024-02-28 09:30:00,90704.0,0.869
2023-12-27 09:47:00,0.021546,2024-01-24 09:30:00,365,40303.0,2024-02-28 09:30:00,90703.0,0.87
2023-12-27 09:48:00,0.021546,2024-01-24 09:30:00,365,40302.0,2024-02-28 09:30:00,90702.0,0.87
2023-12-27 09:49:00,0.021546,2024-01-24 09:30:00,365,40301.0,2024-02-28 09:30:00,90701.0,0.87
2023-12-27 09:50:00,0.021546,2024-01-24 09:30:00,365,40300.0,2024-02-28 09:30:00,90700.0,0.87
2023-12-27 09:51:00,0.021546,2024-01-24 09:30:00,365,40299.0,2024-02-28 09:30:00,90699.0,0.869
2023-12-27 09:52:00,0.021546,2024-01-24 09:30:00,365,40298.0,2024-02-28 09:30:00,90698.0,0.87
2023-12-27 09:53:00,0.021546,2024-01-24 09:30:00,365,40297.0,2024-02-28 09:30:00,90697.0,0.868
2023-12-27 09:54:00,0.021546,2024-01-24 09:30:00,365,40296.0,2024-02-28 09:30:00,90696.0,0.869
2023-12-27 09:55:00,0.021546,2024-01-24 09:30:00,365,40295.0,2024-02-28 09:30:00,90695.0,0.869
2023-12-27 09:56:00,0.021546,2024-01-24 09:30:00,365,40294.0,2024-02-28 09:30:00,90694.0,0.869
