strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3800.0,MO2406C3800,MO2406P3800,1684.6,1.4,1683.1999999999998,1.4
3900.0,MO2406C3900,MO2406P3900,1656.0,1.6,1654.4,1.6
4000.0,MO2406C4000,MO2406P4000,1455.0,2.2,1452.8,2.2
4100.0,MO2406C4100,MO2406P4100,1323.0,2.2,1320.8,2.2
4200.0,MO2406C4200,MO2406P4200,1286.0,2.6,1283.4,2.6
4300.0,MO2406C4300,MO2406P4300,1191.6,4.0,1187.6,4.0
4400.0,MO2406C4400,MO2406P4400,1163.6,5.2,1158.3999999999999,5.2
4500.0,MO2406C4500,MO2406P4500,998.6,7.4,991.2,7.4
4550.0,MO2406C4550,MO2406P4550,972.0,9.2,962.8,9.2
4600.0,MO2406C4600,MO2406P4600,906.2,10.2,896.0,10.2
4650.0,MO2406C4650,MO2406P4650,915.4,12.0,903.4,12.0
4700.0,MO2406C4700,MO2406P4700,804.6,15.0,789.6,15.0
4750.0,MO2406C4750,MO2406P4750,824.6,17.6,807.0,17.6
4800.0,MO2406C4800,MO2406P4800,650.2,22.6,627.6,22.6
4850.0,MO2406C4850,MO2406P4850,661.8,25.4,636.4,25.4
4900.0,MO2406C4900,MO2406P4900,548.2,32.0,516.2,32.0
4950.0,MO2406C4950,MO2406P4950,569.0,37.6,531.4,37.6
5000.0,MO2406C5000,MO2406P5000,476.0,47.0,429.0,47.0
5100.0,MO2406C5100,MO2406P5100,388.0,65.2,322.8,65.2
5200.0,MO2406C5200,MO2406P5200,302.6,92.2,210.40000000000003,92.2
5300.0,MO2406C5300,MO2406P5300,235.0,127.0,108.0,127.0
5400.0,MO2406C5400,MO2406P5400,182.0,173.0,9.0,173.0
5500.0,MO2406C5500,MO2406P5500,135.6,226.8,91.20000000000002,135.6
5600.0,MO2406C5600,MO2406P5600,100.2,291.0,190.8,100.2
5700.0,MO2406C5700,MO2406P5700,72.0,352.4,280.4,72.0
5800.0,MO2406C5800,MO2406P5800,52.6,439.8,387.2,52.6
5900.0,MO2406C5900,MO2406P5900,37.0,513.4,476.4,37.0
6000.0,MO2406C6000,MO2406P6000,27.2,614.6,587.4,27.2
6100.0,MO2406C6100,MO2406P6100,18.8,605.0,586.2,18.8
6200.0,MO2406C6200,MO2406P6200,13.6,718.8,705.1999999999999,13.6
6300.0,MO2406C6300,MO2406P6300,9.6,793.8,784.1999999999999,9.6
6400.0,MO2406C6400,MO2406P6400,7.4,995.0,987.6,7.4
6600.0,MO2406C6600,MO2406P6600,4.4,1189.8,1185.3999999999999,4.4
6800.0,MO2406C6800,MO2406P6800,3.0,1374.8,1371.8,3.0
7000.0,MO2406C7000,MO2406P7000,2.2,1436.8,1434.6,2.2
7200.0,MO2406C7200,MO2406P7200,1.8,1650.4,1648.6000000000001,1.8
7400.0,MO2406C7400,MO2406P7400,1.4,1923.0,1921.6,1.4
