strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3850.0,MO2403C3850,MO2403P3850,1072.6,7.2,1065.3999999999999,7.2
3900.0,MO2403C3900,MO2403P3900,1014.0,8.2,1005.8,8.2
3950.0,MO2403C3950,MO2403P3950,958.0,10.2,947.8,10.2
4000.0,MO2403C4000,MO2403P4000,911.2,10.8,900.4000000000001,10.8
4050.0,MO2403C4050,MO2403P4050,902.8,14.8,888.0,14.8
4100.0,MO2403C4100,MO2403P4100,833.8,18.6,815.1999999999999,18.6
4150.0,MO2403C4150,MO2403P4150,787.2,22.0,765.2,22.0
4200.0,MO2403C4200,MO2403P4200,710.8,25.6,685.1999999999999,25.6
4250.0,MO2403C4250,MO2403P4250,685.0,30.2,654.8,30.2
4300.0,MO2403C4300,MO2403P4300,611.2,35.8,575.4000000000001,35.8
4350.0,MO2403C4350,MO2403P4350,610.0,42.0,568.0,42.0
4400.0,MO2403C4400,MO2403P4400,564.6,49.8,514.8000000000001,49.8
4450.0,MO2403C4450,MO2403P4450,522.2,59.6,462.6,59.6
4500.0,MO2403C4500,MO2403P4500,452.6,69.2,383.40000000000003,69.2
4550.0,MO2403C4550,MO2403P4550,435.0,82.2,352.8,82.2
4600.0,MO2403C4600,MO2403P4600,380.4,98.0,282.4,98.0
4650.0,MO2403C4650,MO2403P4650,373.0,111.4,261.6,111.4
4700.0,MO2403C4700,MO2403P4700,314.4,127.2,187.2,127.2
4750.0,MO2403C4750,MO2403P4750,283.4,145.8,137.59999999999997,145.8
4800.0,MO2403C4800,MO2403P4800,255.0,167.4,87.6,167.4
4850.0,MO2403C4850,MO2403P4850,225.4,190.4,35.0,190.4
4900.0,MO2403C4900,MO2403P4900,198.0,216.6,18.599999999999994,198.0
4950.0,MO2403C4950,MO2403P4950,175.6,244.2,68.6,175.6
5000.0,MO2403C5000,MO2403P5000,155.4,270.4,114.99999999999997,155.4
5100.0,MO2403C5100,MO2403P5100,117.8,332.8,215.0,117.8
5200.0,MO2403C5200,MO2403P5200,89.2,402.8,313.6,89.2
5300.0,MO2403C5300,MO2403P5300,65.2,480.2,415.0,65.2
5400.0,MO2403C5400,MO2403P5400,47.2,561.4,514.1999999999999,47.2
5500.0,MO2403C5500,MO2403P5500,33.6,648.0,614.4,33.6
5600.0,MO2403C5600,MO2403P5600,23.8,736.6,712.8000000000001,23.8
5700.0,MO2403C5700,MO2403P5700,16.2,810.0,793.8,16.2
5800.0,MO2403C5800,MO2403P5800,11.4,919.4,908.0,11.4
5900.0,MO2403C5900,MO2403P5900,7.6,1000.4,992.8,7.6
6000.0,MO2403C6000,MO2403P6000,5.2,1094.2,1089.0,5.2
6100.0,MO2403C6100,MO2403P6100,3.6,1106.6,1103.0,3.6
6200.0,MO2403C6200,MO2403P6200,2.4,1265.0,1262.6,2.4
6300.0,MO2403C6300,MO2403P6300,2.4,1356.2,1353.8,2.4
6400.0,MO2403C6400,MO2403P6400,2.2,1472.8,1470.6,2.2
6500.0,MO2403C6500,MO2403P6500,1.6,1580.0,1578.4,1.6
6600.0,MO2403C6600,MO2403P6600,1.6,1678.0,1676.4,1.6
6800.0,MO2403C6800,MO2403P6800,1.6,1882.0,1880.4,1.6
7000.0,MO2403C7000,MO2403P7000,1.2,1898.6,1897.3999999999999,1.2
7200.0,MO2403C7200,MO2403P7200,1.0,2095.6,2094.6,1.0
7400.0,MO2403C7400,MO2403P7400,1.0,2416.8,2415.8,1.0
7600.0,MO2403C7600,MO2403P7600,1.0,2495.2,2494.2,1.0
7800.0,MO2403C7800,MO2403P7800,1.2,2904.2,2903.0,1.2
