datetime,r_f,near_Maturity_time,days_in_year,T1_min,next_Maturity_time,T2_min,close
2024-06-07 09:31:00,0.016040000000000002,2024-06-26 09:30:00,366,27359.0,2024-07-24 09:30:00,67679.0,0.779
2024-06-07 09:32:00,0.016040000000000002,2024-06-26 09:30:00,366,27358.0,2024-07-24 09:30:00,67678.0,0.779
2024-06-07 09:33:00,0.016040000000000002,2024-06-26 09:30:00,366,27357.0,2024-07-24 09:30:00,67677.0,0.777
2024-06-07 09:34:00,0.016040000000000002,2024-06-26 09:30:00,366,27356.0,2024-07-24 09:30:00,67676.0,0.778
2024-06-07 09:35:00,0.016040000000000002,2024-06-26 09:30:00,366,27355.0,2024-07-24 09:30:00,67675.0,0.778
2024-06-07 09:36:00,0.016040000000000002,2024-06-26 09:30:00,366,27354.0,2024-07-24 09:30:00,67674.0,0.78
2024-06-07 09:37:00,0.016040000000000002,2024-06-26 09:30:00,366,27353.0,2024-07-24 09:30:00,67673.0,0.783
2024-06-07 09:38:00,0.016040000000000002,2024-06-26 09:30:00,366,27352.0,2024-07-24 09:30:00,67672.0,0.783
2024-06-07 09:39:00,0.016040000000000002,2024-06-26 09:30:00,366,27351.0,2024-07-24 09:30:00,67671.0,0.782
2024-06-07 09:40:00,0.016040000000000002,2024-06-26 09:30:00,366,27350.0,2024-07-24 09:30:00,67670.0,0.783
2024-06-07 09:41:00,0.016040000000000002,2024-06-26 09:30:00,366,27349.0,2024-07-24 09:30:00,67669.0,0.783
2024-06-07 09:42:00,0.016040000000000002,2024-06-26 09:30:00,366,27348.0,2024-07-24 09:30:00,67668.0,0.784
2024-06-07 09:43:00,0.016040000000000002,2024-06-26 09:30:00,366,27347.0,2024-07-24 09:30:00,67667.0,0.785
2024-06-07 09:44:00,0.016040000000000002,2024-06-26 09:30:00,366,27346.0,2024-07-24 09:30:00,67666.0,0.785
2024-06-07 09:45:00,0.016040000000000002,2024-06-26 09:30:00,366,27345.0,2024-07-24 09:30:00,67665.0,0.784
2024-06-07 09:46:00,0.016040000000000002,2024-06-26 09:30:00,366,27344.0,2024-07-24 09:30:00,67664.0,0.784
2024-06-07 09:47:00,0.016040000000000002,2024-06-26 09:30:00,366,27343.0,2024-07-24 09:30:00,67663.0,0.782
2024-06-07 09:48:00,0.016040000000000002,2024-06-26 09:30:00,366,27342.0,2024-07-24 09:30:00,67662.0,0.784
2024-06-07 09:49:00,0.016040000000000002,2024-06-26 09:30:00,366,27341.0,2024-07-24 09:30:00,67661.0,0.784
2024-06-07 09:50:00,0.016040000000000002,2024-06-26 09:30:00,366,27340.0,2024-07-24 09:30:00,67660.0,0.783
2024-06-07 09:51:00,0.016040000000000002,2024-06-26 09:30:00,366,27339.0,2024-07-24 09:30:00,67659.0,0.783
2024-06-07 09:52:00,0.016040000000000002,2024-06-26 09:30:00,366,27338.0,2024-07-24 09:30:00,67658.0,0.783
2024-06-07 09:53:00,0.016040000000000002,2024-06-26 09:30:00,366,27337.0,2024-07-24 09:30:00,67657.0,0.785
2024-06-07 09:54:00,0.016040000000000002,2024-06-26 09:30:00,366,27336.0,2024-07-24 09:30:00,67656.0,0.783
2024-06-07 09:55:00,0.016040000000000002,2024-06-26 09:30:00,366,27335.0,2024-07-24 09:30:00,67655.0,0.784
2024-06-07 09:56:00,0.016040000000000002,2024-06-26 09:30:00,366,27334.0,2024-07-24 09:30:00,67654.0,0.784
2024-06-07 09:57:00,0.016040000000000002,2024-06-26 09:30:00,366,27333.0,2024-07-24 09:30:00,67653.0,0.783
2024-06-07 09:58:00,0.016040000000000002,2024-06-26 09:30:00,366,27332.0,2024-07-24 09:30:00,67652.0,0.783
2024-06-07 09:59:00,0.016040000000000002,2024-06-26 09:30:00,366,27331.0,2024-07-24 09:30:00,67651.0,0.782
2024-06-07 10:00:00,0.016040000000000002,2024-06-26 09:30:00,366,27330.0,2024-07-24 09:30:00,67650.0,0.782
