strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3800.0,MO2406C3800,MO2406P3800,1623.6,1.2,1622.3999999999999,1.2
3900.0,MO2406C3900,MO2406P3900,1549.0,1.0,1548.0,1.0
4000.0,MO2406C4000,MO2406P4000,1449.4,1.2,1448.2,1.2
4100.0,MO2406C4100,MO2406P4100,1380.0,1.2,1378.8,1.2
4200.0,MO2406C4200,MO2406P4200,1246.8,1.4,1245.3999999999999,1.4
4300.0,MO2406C4300,MO2406P4300,1161.2,1.6,1159.6000000000001,1.6
4400.0,MO2406C4400,MO2406P4400,1049.0,1.8,1047.2,1.8
4500.0,MO2406C4500,MO2406P4500,964.8,2.6,962.1999999999999,2.6
4550.0,MO2406C4550,MO2406P4550,895.2,2.8,892.4000000000001,2.8
4600.0,MO2406C4600,MO2406P4600,864.4,4.0,860.4,4.0
4650.0,MO2406C4650,MO2406P4650,815.0,4.8,810.2,4.8
4700.0,MO2406C4700,MO2406P4700,740.0,5.4,734.6,5.4
4750.0,MO2406C4750,MO2406P4750,749.2,7.0,742.2,7.0
4800.0,MO2406C4800,MO2406P4800,683.0,9.4,673.6,9.4
4850.0,MO2406C4850,MO2406P4850,613.2,11.6,601.6,11.6
4900.0,MO2406C4900,MO2406P4900,570.0,15.4,554.6,15.4
4950.0,MO2406C4950,MO2406P4950,542.4,18.2,524.1999999999999,18.2
5000.0,MO2406C5000,MO2406P5000,500.2,23.2,477.0,23.2
5100.0,MO2406C5100,MO2406P5100,408.0,35.0,373.0,35.0
5200.0,MO2406C5200,MO2406P5200,329.6,54.0,275.6,54.0
5300.0,MO2406C5300,MO2406P5300,257.2,80.8,176.39999999999998,80.8
5400.0,MO2406C5400,MO2406P5400,193.2,116.4,76.79999999999998,116.4
5500.0,MO2406C5500,MO2406P5500,140.6,162.8,22.200000000000017,140.6
5600.0,MO2406C5600,MO2406P5600,98.0,220.0,122.0,98.0
5700.0,MO2406C5700,MO2406P5700,66.0,289.0,223.0,66.0
5800.0,MO2406C5800,MO2406P5800,43.4,369.6,326.20000000000005,43.4
5900.0,MO2406C5900,MO2406P5900,26.8,476.2,449.4,26.8
6000.0,MO2406C6000,MO2406P6000,17.2,563.2,546.0,17.2
6100.0,MO2406C6100,MO2406P6100,9.4,664.2,654.8000000000001,9.4
6200.0,MO2406C6200,MO2406P6200,6.2,763.8,757.5999999999999,6.2
6300.0,MO2406C6300,MO2406P6300,3.6,861.8,858.1999999999999,3.6
6400.0,MO2406C6400,MO2406P6400,2.8,958.8,956.0,2.8
6600.0,MO2406C6600,MO2406P6600,2.0,1135.2,1133.2,2.0
6800.0,MO2406C6800,MO2406P6800,1.6,1334.2,1332.6000000000001,1.6
7000.0,MO2406C7000,MO2406P7000,1.4,1561.4,1560.0,1.4
7200.0,MO2406C7200,MO2406P7200,1.2,1766.0,1764.8,1.2
7400.0,MO2406C7400,MO2406P7400,1.2,1954.8,1953.6,1.2
