strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
4750.0,MO2403C4750,MO2403P4750,422.4,84.6,337.79999999999995,84.6
4800.0,MO2403C4800,MO2403P4800,407.8,101.2,306.6,101.2
4850.0,MO2403C4850,MO2403P4850,350.0,112.4,237.6,112.4
4900.0,MO2403C4900,MO2403P4900,318.0,132.8,185.2,132.8
4950.0,MO2403C4950,MO2403P4950,285.2,149.0,136.2,149.0
5000.0,MO2403C5000,MO2403P5000,260.4,173.2,87.19999999999999,173.2
5100.0,MO2403C5100,MO2403P5100,200.8,217.8,17.0,200.8
5200.0,MO2403C5200,MO2403P5200,158.8,277.4,118.59999999999997,158.8
5300.0,MO2403C5300,MO2403P5300,123.2,340.2,217.0,123.2
5400.0,MO2403C5400,MO2403P5400,94.6,408.6,314.0,94.6
5500.0,MO2403C5500,MO2403P5500,73.0,491.2,418.2,73.0
5600.0,MO2403C5600,MO2403P5600,56.4,574.2,517.8000000000001,56.4
5700.0,MO2403C5700,MO2403P5700,42.4,660.8,618.4,42.4
5800.0,MO2403C5800,MO2403P5800,32.6,697.6,665.0,32.6
5900.0,MO2403C5900,MO2403P5900,25.4,755.4,730.0,25.4
6000.0,MO2403C6000,MO2403P6000,19.6,928.4,908.8,19.6
6100.0,MO2403C6100,MO2403P6100,15.0,907.4,892.4,15.0
6200.0,MO2403C6200,MO2403P6200,12.6,994.0,981.4,12.6
6300.0,MO2403C6300,MO2403P6300,9.4,1127.8,1118.3999999999999,9.4
6400.0,MO2403C6400,MO2403P6400,7.4,1269.4,1262.0,7.4
6500.0,MO2403C6500,MO2403P6500,6.0,1290.6,1284.6,6.0
6600.0,MO2403C6600,MO2403P6600,5.2,1413.0,1407.8,5.2
6800.0,MO2403C6800,MO2403P6800,4.2,1643.0,1638.8,4.2
7000.0,MO2403C7000,MO2403P7000,2.8,1814.2,1811.4,2.8
7200.0,MO2403C7200,MO2403P7200,2.4,1980.0,1977.6,2.4
7400.0,MO2403C7400,MO2403P7400,2.2,2233.2,2231.0,2.2
7600.0,MO2403C7600,MO2403P7600,2.2,2373.0,2370.8,2.2
7800.0,MO2403C7800,MO2403P7800,2.2,2578.0,2575.8,2.2
