strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3850.0,MO2404C3850,MO2404P3850,1527.4,0.2,1527.2,0.2
3900.0,MO2404C3900,MO2404P3900,1478.6,0.2,1478.3999999999999,0.2
3950.0,MO2404C3950,MO2404P3950,1428.8,0.2,1428.6,0.2
4000.0,MO2404C4000,MO2404P4000,1378.6,0.2,1378.3999999999999,0.2
4050.0,MO2404C4050,MO2404P4050,1328.2,0.2,1328.0,0.2
4100.0,MO2404C4100,MO2404P4100,1278.4,0.4,1278.0,0.4
4150.0,MO2404C4150,MO2404P4150,1228.0,0.4,1227.6,0.4
4200.0,MO2404C4200,MO2404P4200,1178.6,0.4,1178.1999999999998,0.4
4250.0,MO2404C4250,MO2404P4250,1128.8,0.2,1128.6,0.2
4300.0,MO2404C4300,MO2404P4300,1078.8,0.4,1078.3999999999999,0.4
4350.0,MO2404C4350,MO2404P4350,1028.8,0.4,1028.3999999999999,0.4
4400.0,MO2404C4400,MO2404P4400,979.0,0.4,978.6,0.4
4450.0,MO2404C4450,MO2404P4450,929.0,0.4,928.6,0.4
4500.0,MO2404C4500,MO2404P4500,879.0,1.0,878.0,1.0
4550.0,MO2404C4550,MO2404P4550,829.0,0.8,828.2,0.8
4600.0,MO2404C4600,MO2404P4600,779.0,1.2,777.8,1.2
4650.0,MO2404C4650,MO2404P4650,730.0,1.2,728.8,1.2
4700.0,MO2404C4700,MO2404P4700,680.4,1.8,678.6,1.8
4750.0,MO2404C4750,MO2404P4750,631.0,2.6,628.4,2.6
4800.0,MO2404C4800,MO2404P4800,581.6,4.0,577.6,4.0
4850.0,MO2404C4850,MO2404P4850,532.4,4.6,527.8,4.6
4900.0,MO2404C4900,MO2404P4900,483.2,6.6,476.59999999999997,6.6
4950.0,MO2404C4950,MO2404P4950,437.8,8.8,429.0,8.8
5000.0,MO2404C5000,MO2404P5000,391.4,12.8,378.59999999999997,12.8
5100.0,MO2404C5100,MO2404P5100,299.2,22.8,276.4,22.8
5200.0,MO2404C5200,MO2404P5200,221.4,42.4,179.0,42.4
5300.0,MO2404C5300,MO2404P5300,147.8,73.0,74.80000000000001,73.0
5400.0,MO2404C5400,MO2404P5400,93.4,118.8,25.39999999999999,93.4
5500.0,MO2404C5500,MO2404P5500,55.8,179.0,123.2,55.8
5600.0,MO2404C5600,MO2404P5600,32.0,254.2,222.2,32.0
5700.0,MO2404C5700,MO2404P5700,16.4,333.8,317.40000000000003,16.4
5800.0,MO2404C5800,MO2404P5800,8.8,430.6,421.8,8.8
5900.0,MO2404C5900,MO2404P5900,4.0,527.0,523.0,4.0
6000.0,MO2404C6000,MO2404P6000,2.0,622.6,620.6,2.0
6100.0,MO2404C6100,MO2404P6100,1.4,717.6,716.2,1.4
6200.0,MO2404C6200,MO2404P6200,1.4,788.0,786.6,1.4
6300.0,MO2404C6300,MO2404P6300,1.4,884.2,882.8000000000001,1.4
