datetime,r_f,near_Maturity_time,days_in_year,T1_min,next_Maturity_time,T2_min,close
2024-06-05 09:31:00,0.016319,2024-06-26 09:30:00,366,30239.0,2024-07-24 09:30:00,70559.0,0.789
2024-06-05 09:32:00,0.016319,2024-06-26 09:30:00,366,30238.0,2024-07-24 09:30:00,70558.0,0.789
2024-06-05 09:33:00,0.016319,2024-06-26 09:30:00,366,30237.0,2024-07-24 09:30:00,70557.0,0.79
2024-06-05 09:34:00,0.016319,2024-06-26 09:30:00,366,30236.0,2024-07-24 09:30:00,70556.0,0.79
2024-06-05 09:35:00,0.016319,2024-06-26 09:30:00,366,30235.0,2024-07-24 09:30:00,70555.0,0.792
2024-06-05 09:36:00,0.016319,2024-06-26 09:30:00,366,30234.0,2024-07-24 09:30:00,70554.0,0.79
2024-06-05 09:37:00,0.016319,2024-06-26 09:30:00,366,30233.0,2024-07-24 09:30:00,70553.0,0.792
2024-06-05 09:38:00,0.016319,2024-06-26 09:30:00,366,30232.0,2024-07-24 09:30:00,70552.0,0.792
2024-06-05 09:39:00,0.016319,2024-06-26 09:30:00,366,30231.0,2024-07-24 09:30:00,70551.0,0.792
2024-06-05 09:40:00,0.016319,2024-06-26 09:30:00,366,30230.0,2024-07-24 09:30:00,70550.0,0.792
2024-06-05 09:41:00,0.016319,2024-06-26 09:30:00,366,30229.0,2024-07-24 09:30:00,70549.0,0.793
2024-06-05 09:42:00,0.016319,2024-06-26 09:30:00,366,30228.0,2024-07-24 09:30:00,70548.0,0.793
2024-06-05 09:43:00,0.016319,2024-06-26 09:30:00,366,30227.0,2024-07-24 09:30:00,70547.0,0.792
2024-06-05 09:44:00,0.016319,2024-06-26 09:30:00,366,30226.0,2024-07-24 09:30:00,70546.0,0.793
2024-06-05 09:45:00,0.016319,2024-06-26 09:30:00,366,30225.0,2024-07-24 09:30:00,70545.0,0.794
2024-06-05 09:46:00,0.016319,2024-06-26 09:30:00,366,30224.0,2024-07-24 09:30:00,70544.0,0.794
2024-06-05 09:47:00,0.016319,2024-06-26 09:30:00,366,30223.0,2024-07-24 09:30:00,70543.0,0.795
2024-06-05 09:48:00,0.016319,2024-06-26 09:30:00,366,30222.0,2024-07-24 09:30:00,70542.0,0.795
2024-06-05 09:49:00,0.016319,2024-06-26 09:30:00,366,30221.0,2024-07-24 09:30:00,70541.0,0.795
2024-06-05 09:50:00,0.016319,2024-06-26 09:30:00,366,30220.0,2024-07-24 09:30:00,70540.0,0.795
2024-06-05 09:51:00,0.016319,2024-06-26 09:30:00,366,30219.0,2024-07-24 09:30:00,70539.0,0.795
2024-06-05 09:52:00,0.016319,2024-06-26 09:30:00,366,30218.0,2024-07-24 09:30:00,70538.0,0.796
2024-06-05 09:53:00,0.016319,2024-06-26 09:30:00,366,30217.0,2024-07-24 09:30:00,70537.0,0.796
2024-06-05 09:54:00,0.016319,2024-06-26 09:30:00,366,30216.0,2024-07-24 09:30:00,70536.0,0.796
2024-06-05 09:55:00,0.016319,2024-06-26 09:30:00,366,30215.0,2024-07-24 09:30:00,70535.0,0.795
2024-06-05 09:56:00,0.016319,2024-06-26 09:30:00,366,30214.0,2024-07-24 09:30:00,70534.0,0.795
2024-06-05 09:57:00,0.016319,2024-06-26 09:30:00,366,30213.0,2024-07-24 09:30:00,70533.0,0.795
2024-06-05 09:58:00,0.016319,2024-06-26 09:30:00,366,30212.0,2024-07-24 09:30:00,70532.0,0.796
2024-06-05 09:59:00,0.016319,2024-06-26 09:30:00,366,30211.0,2024-07-24 09:30:00,70531.0,0.796
2024-06-05 10:00:00,0.016319,2024-06-26 09:30:00,366,30210.0,2024-07-24 09:30:00,70530.0,0.796
2024-06-05 10:01:00,0.016319,2024-06-26 09:30:00,366,30209.0,2024-07-24 09:30:00,70529.0,0.797
2024-06-05 10:02:00,0.016319,2024-06-26 09:30:00,366,30208.0,2024-07-24 09:30:00,70528.0,0.797
2024-06-05 10:03:00,0.016319,2024-06-26 09:30:00,366,30207.0,2024-07-24 09:30:00,70527.0,0.797
2024-06-05 10:04:00,0.016319,2024-06-26 09:30:00,366,30206.0,2024-07-24 09:30:00,70526.0,0.796
2024-06-05 10:05:00,0.016319,2024-06-26 09:30:00,366,30205.0,2024-07-24 09:30:00,70525.0,0.795
2024-06-05 10:06:00,0.016319,2024-06-26 09:30:00,366,30204.0,2024-07-24 09:30:00,70524.0,0.796
2024-06-05 10:07:00,0.016319,2024-06-26 09:30:00,366,30203.0,2024-07-24 09:30:00,70523.0,0.795
2024-06-05 10:08:00,0.016319,2024-06-26 09:30:00,366,30202.0,2024-07-24 09:30:00,70522.0,0.793
2024-06-05 10:09:00,0.016319,2024-06-26 09:30:00,366,30201.0,2024-07-24 09:30:00,70521.0,0.795
2024-06-05 10:10:00,0.016319,2024-06-26 09:30:00,366,30200.0,2024-07-24 09:30:00,70520.0,0.794
2024-06-05 10:11:00,0.016319,2024-06-26 09:30:00,366,30199.0,2024-07-24 09:30:00,70519.0,0.794
2024-06-05 10:12:00,0.016319,2024-06-26 09:30:00,366,30198.0,2024-07-24 09:30:00,70518.0,0.794
2024-06-05 10:13:00,0.016319,2024-06-26 09:30:00,366,30197.0,2024-07-24 09:30:00,70517.0,0.795
2024-06-05 10:14:00,0.016319,2024-06-26 09:30:00,366,30196.0,2024-07-24 09:30:00,70516.0,0.794
2024-06-05 10:15:00,0.016319,2024-06-26 09:30:00,366,30195.0,2024-07-24 09:30:00,70515.0,0.795
2024-06-05 10:16:00,0.016319,2024-06-26 09:30:00,366,30194.0,2024-07-24 09:30:00,70514.0,0.795
2024-06-05 10:17:00,0.016319,2024-06-26 09:30:00,366,30193.0,2024-07-24 09:30:00,70513.0,0.794
2024-06-05 10:18:00,0.016319,2024-06-26 09:30:00,366,30192.0,2024-07-24 09:30:00,70512.0,0.794
