strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
4350.0,MO2408C4350,MO2408P4350,564.2,31.8,532.4000000000001,31.8
4400.0,MO2408C4400,MO2408P4400,436.0,37.8,398.2,37.8
4450.0,MO2408C4450,MO2408P4450,466.2,46.0,420.2,46.0
4500.0,MO2408C4500,MO2408P4500,420.6,55.8,364.8,55.8
4550.0,MO2408C4550,MO2408P4550,369.8,67.2,302.6,67.2
4600.0,MO2408C4600,MO2408P4600,354.6,82.0,272.6,82.0
4650.0,MO2408C4650,MO2408P4650,281.6,94.0,187.60000000000002,94.0
4700.0,MO2408C4700,MO2408P4700,290.6,114.0,176.60000000000002,114.0
4750.0,MO2408C4750,MO2408P4750,227.8,134.0,93.80000000000001,134.0
4800.0,MO2408C4800,MO2408P4800,199.0,154.4,44.599999999999994,154.4
4850.0,MO2408C4850,MO2408P4850,185.2,180.4,4.799999999999983,180.4
4900.0,MO2408C4900,MO2408P4900,151.8,206.4,54.599999999999994,151.8
4950.0,MO2408C4950,MO2408P4950,125.4,233.0,107.6,125.4
5000.0,MO2408C5000,MO2408P5000,106.2,241.2,135.0,106.2
5100.0,MO2408C5100,MO2408P5100,78.4,295.0,216.6,78.4
5200.0,MO2408C5200,MO2408P5200,56.0,382.4,326.4,56.0
5300.0,MO2408C5300,MO2408P5300,39.8,587.0,547.2,39.8
5400.0,MO2408C5400,MO2408P5400,29.0,588.0,559.0,29.0
5500.0,MO2408C5500,MO2408P5500,20.6,646.2,625.6,20.6
5600.0,MO2408C5600,MO2408P5600,15.8,595.4,579.6,15.8
5700.0,MO2408C5700,MO2408P5700,11.4,612.6,601.2,11.4
5800.0,MO2408C5800,MO2408P5800,8.6,824.2,815.6,8.6
5900.0,MO2408C5900,MO2408P5900,6.6,823.0,816.4,6.6
6000.0,MO2408C6000,MO2408P6000,5.0,1193.0,1188.0,5.0
6100.0,MO2408C6100,MO2408P6100,4.4,1110.4,1106.0,4.4
6200.0,MO2408C6200,MO2408P6200,3.0,1421.2,1418.2,3.0
