strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3850.0,MO2404C3850,MO2404P3850,1552.4,1.0,1551.4,1.0
3900.0,MO2404C3900,MO2404P3900,1522.6,1.2,1521.3999999999999,1.2
3950.0,MO2404C3950,MO2404P3950,1472.8,1.2,1471.6,1.2
4000.0,MO2404C4000,MO2404P4000,1403.2,1.4,1401.8,1.4
4050.0,MO2404C4050,MO2404P4050,1346.2,1.6,1344.6000000000001,1.6
4100.0,MO2404C4100,MO2404P4100,1312.6,2.0,1310.6,2.0
4150.0,MO2404C4150,MO2404P4150,1291.4,1.8,1289.6000000000001,1.8
4200.0,MO2404C4200,MO2404P4200,1198.6,2.0,1196.6,2.0
4250.0,MO2404C4250,MO2404P4250,1192.0,2.8,1189.2,2.8
4300.0,MO2404C4300,MO2404P4300,1136.6,3.0,1133.6,3.0
4350.0,MO2404C4350,MO2404P4350,1083.4,3.4,1080.0,3.4
4400.0,MO2404C4400,MO2404P4400,1039.6,3.8,1035.8,3.8
4450.0,MO2404C4450,MO2404P4450,968.0,5.0,963.0,5.0
4500.0,MO2404C4500,MO2404P4500,944.8,6.0,938.8,6.0
4550.0,MO2404C4550,MO2404P4550,882.0,6.6,875.4,6.6
4600.0,MO2404C4600,MO2404P4600,808.4,8.2,800.1999999999999,8.2
4650.0,MO2404C4650,MO2404P4650,811.8,10.2,801.5999999999999,10.2
4700.0,MO2404C4700,MO2404P4700,765.0,11.2,753.8,11.2
4750.0,MO2404C4750,MO2404P4750,703.4,14.6,688.8,14.6
4800.0,MO2404C4800,MO2404P4800,656.8,17.2,639.5999999999999,17.2
4850.0,MO2404C4850,MO2404P4850,624.0,21.0,603.0,21.0
4900.0,MO2404C4900,MO2404P4900,555.2,26.0,529.2,26.0
4950.0,MO2404C4950,MO2404P4950,533.2,31.2,502.00000000000006,31.2
5000.0,MO2404C5000,MO2404P5000,498.0,38.8,459.2,38.8
5100.0,MO2404C5100,MO2404P5100,398.0,55.8,342.2,55.8
5200.0,MO2404C5200,MO2404P5200,338.2,80.2,258.0,80.2
5300.0,MO2404C5300,MO2404P5300,271.2,111.6,159.6,111.6
5400.0,MO2404C5400,MO2404P5400,211.2,152.4,58.79999999999998,152.4
5500.0,MO2404C5500,MO2404P5500,161.6,203.0,41.400000000000006,161.6
5600.0,MO2404C5600,MO2404P5600,121.8,268.2,146.39999999999998,121.8
5700.0,MO2404C5700,MO2404P5700,90.0,335.4,245.39999999999998,90.0
5800.0,MO2404C5800,MO2404P5800,63.6,410.2,346.59999999999997,63.6
5900.0,MO2404C5900,MO2404P5900,44.0,493.8,449.8,44.0
6000.0,MO2404C6000,MO2404P6000,31.8,575.0,543.2,31.8
6100.0,MO2404C6100,MO2404P6100,21.2,672.2,651.0,21.2
