datetime,r_f,near_Maturity_time,days_in_year,T1_min,next_Maturity_time,T2_min,close
2024-03-21 09:31:00,0.017625,2024-03-27 09:30:00,366,8639.0,2024-04-24 09:30:00,48959.0,0.862
2024-03-21 09:32:00,0.017625,2024-03-27 09:30:00,366,8638.0,2024-04-24 09:30:00,48958.0,0.862
2024-03-21 09:33:00,0.017625,2024-03-27 09:30:00,366,8637.0,2024-04-24 09:30:00,48957.0,0.862
2024-03-21 09:34:00,0.017625,2024-03-27 09:30:00,366,8636.0,2024-04-24 09:30:00,48956.0,0.861
2024-03-21 09:35:00,0.017625,2024-03-27 09:30:00,366,8635.0,2024-04-24 09:30:00,48955.0,0.863
2024-03-21 09:36:00,0.017625,2024-03-27 09:30:00,366,8634.0,2024-04-24 09:30:00,48954.0,0.863
2024-03-21 09:37:00,0.017625,2024-03-27 09:30:00,366,8633.0,2024-04-24 09:30:00,48953.0,0.863
2024-03-21 09:38:00,0.017625,2024-03-27 09:30:00,366,8632.0,2024-04-24 09:30:00,48952.0,0.862
2024-03-21 09:39:00,0.017625,2024-03-27 09:30:00,366,8631.0,2024-04-24 09:30:00,48951.0,0.862
2024-03-21 09:40:00,0.017625,2024-03-27 09:30:00,366,8630.0,2024-04-24 09:30:00,48950.0,0.862
2024-03-21 09:41:00,0.017625,2024-03-27 09:30:00,366,8629.0,2024-04-24 09:30:00,48949.0,0.862
2024-03-21 09:42:00,0.017625,2024-03-27 09:30:00,366,8628.0,2024-04-24 09:30:00,48948.0,0.861
2024-03-21 09:43:00,0.017625,2024-03-27 09:30:00,366,8627.0,2024-04-24 09:30:00,48947.0,0.861
2024-03-21 09:44:00,0.017625,2024-03-27 09:30:00,366,8626.0,2024-04-24 09:30:00,48946.0,0.862
2024-03-21 09:45:00,0.017625,2024-03-27 09:30:00,366,8625.0,2024-04-24 09:30:00,48945.0,0.861
2024-03-21 09:46:00,0.017625,2024-03-27 09:30:00,366,8624.0,2024-04-24 09:30:00,48944.0,0.862
2024-03-21 09:47:00,0.017625,2024-03-27 09:30:00,366,8623.0,2024-04-24 09:30:00,48943.0,0.863
2024-03-21 09:48:00,0.017625,2024-03-27 09:30:00,366,8622.0,2024-04-24 09:30:00,48942.0,0.863
2024-03-21 09:49:00,0.017625,2024-03-27 09:30:00,366,8621.0,2024-04-24 09:30:00,48941.0,0.862
2024-03-21 09:50:00,0.017625,2024-03-27 09:30:00,366,8620.0,2024-04-24 09:30:00,48940.0,0.863
2024-03-21 09:51:00,0.017625,2024-03-27 09:30:00,366,8619.0,2024-04-24 09:30:00,48939.0,0.862
2024-03-21 09:52:00,0.017625,2024-03-27 09:30:00,366,8618.0,2024-04-24 09:30:00,48938.0,0.862
2024-03-21 09:53:00,0.017625,2024-03-27 09:30:00,366,8617.0,2024-04-24 09:30:00,48937.0,0.863
2024-03-21 09:54:00,0.017625,2024-03-27 09:30:00,366,8616.0,2024-04-24 09:30:00,48936.0,0.863
2024-03-21 09:55:00,0.017625,2024-03-27 09:30:00,366,8615.0,2024-04-24 09:30:00,48935.0,0.863
2024-03-21 09:56:00,0.017625,2024-03-27 09:30:00,366,8614.0,2024-04-24 09:30:00,48934.0,0.863
2024-03-21 09:57:00,0.017625,2024-03-27 09:30:00,366,8613.0,2024-04-24 09:30:00,48933.0,0.861
2024-03-21 09:58:00,0.017625,2024-03-27 09:30:00,366,8612.0,2024-04-24 09:30:00,48932.0,0.862
2024-03-21 09:59:00,0.017625,2024-03-27 09:30:00,366,8611.0,2024-04-24 09:30:00,48931.0,0.863
