strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
4500.0,MO2405C4500,MO2405P4500,813.2,23.6,789.6,23.6
4550.0,MO2405C4550,MO2405P4550,767.4,27.2,740.1999999999999,27.2
4600.0,MO2405C4600,MO2405P4600,722.4,29.4,693.0,29.4
4650.0,MO2405C4650,MO2405P4650,677.8,34.8,643.0,34.8
4700.0,MO2405C4700,MO2405P4700,633.8,44.8,589.0,44.8
4750.0,MO2405C4750,MO2405P4750,598.8,46.6,552.1999999999999,46.6
4800.0,MO2405C4800,MO2405P4800,549.2,61.6,487.6,61.6
4850.0,MO2405C4850,MO2405P4850,516.0,71.2,444.8,71.2
4900.0,MO2405C4900,MO2405P4900,470.6,82.6,388.0,82.6
4950.0,MO2405C4950,MO2405P4950,431.4,94.8,336.59999999999997,94.8
5000.0,MO2405C5000,MO2405P5000,389.0,111.6,277.4,111.6
5100.0,MO2405C5100,MO2405P5100,335.2,145.0,190.2,145.0
5200.0,MO2405C5200,MO2405P5200,248.8,186.0,62.80000000000001,186.0
5300.0,MO2405C5300,MO2405P5300,208.0,229.6,21.599999999999994,208.0
5400.0,MO2405C5400,MO2405P5400,154.0,263.4,109.39999999999998,154.0
5500.0,MO2405C5500,MO2405P5500,120.0,347.8,227.8,120.0
5600.0,MO2405C5600,MO2405P5600,90.4,417.0,326.6,90.4
5700.0,MO2405C5700,MO2405P5700,67.6,474.2,406.6,67.6
5800.0,MO2405C5800,MO2405P5800,50.0,555.8,505.79999999999995,50.0
5900.0,MO2405C5900,MO2405P5900,35.0,634.4,599.4,35.0
6000.0,MO2405C6000,MO2405P6000,25.6,741.0,715.4,25.6
6100.0,MO2405C6100,MO2405P6100,19.2,832.2,813.0,19.2
6200.0,MO2405C6200,MO2405P6200,12.4,840.2,827.8000000000001,12.4
6300.0,MO2405C6300,MO2405P6300,8.0,1018.6,1010.6,8.0
