datetime,r_f,near_Maturity_time,days_in_year,T1_min,next_Maturity_time,T2_min,close
2024-01-04 09:31:00,0.021541,2024-01-24 09:30:00,366,28799.0,2024-02-28 09:30:00,79199.0,0.871
2024-01-04 09:32:00,0.021541,2024-01-24 09:30:00,366,28798.0,2024-02-28 09:30:00,79198.0,0.873
2024-01-04 09:33:00,0.021541,2024-01-24 09:30:00,366,28797.0,2024-02-28 09:30:00,79197.0,0.871
2024-01-04 09:34:00,0.021541,2024-01-24 09:30:00,366,28796.0,2024-02-28 09:30:00,79196.0,0.872
2024-01-04 09:35:00,0.021541,2024-01-24 09:30:00,366,28795.0,2024-02-28 09:30:00,79195.0,0.871
2024-01-04 09:36:00,0.021541,2024-01-24 09:30:00,366,28794.0,2024-02-28 09:30:00,79194.0,0.87
2024-01-04 09:37:00,0.021541,2024-01-24 09:30:00,366,28793.0,2024-02-28 09:30:00,79193.0,0.871
2024-01-04 09:38:00,0.021541,2024-01-24 09:30:00,366,28792.0,2024-02-28 09:30:00,79192.0,0.87
2024-01-04 09:39:00,0.021541,2024-01-24 09:30:00,366,28791.0,2024-02-28 09:30:00,79191.0,0.869
2024-01-04 09:40:00,0.021541,2024-01-24 09:30:00,366,28790.0,2024-02-28 09:30:00,79190.0,0.87
2024-01-04 09:41:00,0.021541,2024-01-24 09:30:00,366,28789.0,2024-02-28 09:30:00,79189.0,0.87
2024-01-04 09:42:00,0.021541,2024-01-24 09:30:00,366,28788.0,2024-02-28 09:30:00,79188.0,0.869
2024-01-04 09:43:00,0.021541,2024-01-24 09:30:00,366,28787.0,2024-02-28 09:30:00,79187.0,0.87
2024-01-04 09:44:00,0.021541,2024-01-24 09:30:00,366,28786.0,2024-02-28 09:30:00,79186.0,0.87
2024-01-04 09:45:00,0.021541,2024-01-24 09:30:00,366,28785.0,2024-02-28 09:30:00,79185.0,0.87
2024-01-04 09:46:00,0.021541,2024-01-24 09:30:00,366,28784.0,2024-02-28 09:30:00,79184.0,0.87
2024-01-04 09:47:00,0.021541,2024-01-24 09:30:00,366,28783.0,2024-02-28 09:30:00,79183.0,0.869
2024-01-04 09:48:00,0.021541,2024-01-24 09:30:00,366,28782.0,2024-02-28 09:30:00,79182.0,0.868
2024-01-04 09:49:00,0.021541,2024-01-24 09:30:00,366,28781.0,2024-02-28 09:30:00,79181.0,0.869
2024-01-04 09:50:00,0.021541,2024-01-24 09:30:00,366,28780.0,2024-02-28 09:30:00,79180.0,0.869
2024-01-04 09:51:00,0.021541,2024-01-24 09:30:00,366,28779.0,2024-02-28 09:30:00,79179.0,0.868
2024-01-04 09:52:00,0.021541,2024-01-24 09:30:00,366,28778.0,2024-02-28 09:30:00,79178.0,0.869
2024-01-04 09:53:00,0.021541,2024-01-24 09:30:00,366,28777.0,2024-02-28 09:30:00,79177.0,0.87
2024-01-04 09:54:00,0.021541,2024-01-24 09:30:00,366,28776.0,2024-02-28 09:30:00,79176.0,0.87
2024-01-04 09:55:00,0.021541,2024-01-24 09:30:00,366,28775.0,2024-02-28 09:30:00,79175.0,0.869
2024-01-04 09:56:00,0.021541,2024-01-24 09:30:00,366,28774.0,2024-02-28 09:30:00,79174.0,0.87
2024-01-04 09:57:00,0.021541,2024-01-24 09:30:00,366,28773.0,2024-02-28 09:30:00,79173.0,0.869
2024-01-04 09:58:00,0.021541,2024-01-24 09:30:00,366,28772.0,2024-02-28 09:30:00,79172.0,0.869
2024-01-04 09:59:00,0.021541,2024-01-24 09:30:00,366,28771.0,2024-02-28 09:30:00,79171.0,0.869
2024-01-04 10:00:00,0.021541,2024-01-24 09:30:00,366,28770.0,2024-02-28 09:30:00,79170.0,0.869
2024-01-04 10:01:00,0.021541,2024-01-24 09:30:00,366,28769.0,2024-02-28 09:30:00,79169.0,0.869
2024-01-04 10:02:00,0.021541,2024-01-24 09:30:00,366,28768.0,2024-02-28 09:30:00,79168.0,0.869
2024-01-04 10:03:00,0.021541,2024-01-24 09:30:00,366,28767.0,2024-02-28 09:30:00,79167.0,0.868
2024-01-04 10:04:00,0.021541,2024-01-24 09:30:00,366,28766.0,2024-02-28 09:30:00,79166.0,0.869
2024-01-04 10:05:00,0.021541,2024-01-24 09:30:00,366,28765.0,2024-02-28 09:30:00,79165.0,0.869
2024-01-04 10:06:00,0.021541,2024-01-24 09:30:00,366,28764.0,2024-02-28 09:30:00,79164.0,0.869
2024-01-04 10:07:00,0.021541,2024-01-24 09:30:00,366,28763.0,2024-02-28 09:30:00,79163.0,0.869
2024-01-04 10:08:00,0.021541,2024-01-24 09:30:00,366,28762.0,2024-02-28 09:30:00,79162.0,0.869
2024-01-04 10:09:00,0.021541,2024-01-24 09:30:00,366,28761.0,2024-02-28 09:30:00,79161.0,0.869
2024-01-04 10:10:00,0.021541,2024-01-24 09:30:00,366,28760.0,2024-02-28 09:30:00,79160.0,0.868
2024-01-04 10:11:00,0.021541,2024-01-24 09:30:00,366,28759.0,2024-02-28 09:30:00,79159.0,0.868
2024-01-04 10:12:00,0.021541,2024-01-24 09:30:00,366,28758.0,2024-02-28 09:30:00,79158.0,0.869
2024-01-04 10:13:00,0.021541,2024-01-24 09:30:00,366,28757.0,2024-02-28 09:30:00,79157.0,0.868
2024-01-04 10:14:00,0.021541,2024-01-24 09:30:00,366,28756.0,2024-02-28 09:30:00,79156.0,0.869
2024-01-04 10:15:00,0.021541,2024-01-24 09:30:00,366,28755.0,2024-02-28 09:30:00,79155.0,0.868
2024-01-04 10:16:00,0.021541,2024-01-24 09:30:00,366,28754.0,2024-02-28 09:30:00,79154.0,0.867
2024-01-04 10:17:00,0.021541,2024-01-24 09:30:00,366,28753.0,2024-02-28 09:30:00,79153.0,0.867
2024-01-04 10:18:00,0.021541,2024-01-24 09:30:00,366,28752.0,2024-02-28 09:30:00,79152.0,0.867
2024-01-04 10:19:00,0.021541,2024-01-24 09:30:00,366,28751.0,2024-02-28 09:30:00,79151.0,0.868
2024-01-04 10:20:00,0.021541,2024-01-24 09:30:00,366,28750.0,2024-02-28 09:30:00,79150.0,0.868
