datetime,r_f,near_Maturity_time,days_in_year,T1_min,next_Maturity_time,T2_min,close
2024-05-10 09:31:00,0.017044,2024-05-22 09:30:00,366,17279.0,2024-06-26 09:30:00,67679.0,0.814
2024-05-10 09:32:00,0.017044,2024-05-22 09:30:00,366,17278.0,2024-06-26 09:30:00,67678.0,0.813
2024-05-10 09:33:00,0.017044,2024-05-22 09:30:00,366,17277.0,2024-06-26 09:30:00,67677.0,0.812
2024-05-10 09:34:00,0.017044,2024-05-22 09:30:00,366,17276.0,2024-06-26 09:30:00,67676.0,0.812
2024-05-10 09:35:00,0.017044,2024-05-22 09:30:00,366,17275.0,2024-06-26 09:30:00,67675.0,0.811
2024-05-10 09:36:00,0.017044,2024-05-22 09:30:00,366,17274.0,2024-06-26 09:30:00,67674.0,0.809
2024-05-10 09:37:00,0.017044,2024-05-22 09:30:00,366,17273.0,2024-06-26 09:30:00,67673.0,0.809
2024-05-10 09:38:00,0.017044,2024-05-22 09:30:00,366,17272.0,2024-06-26 09:30:00,67672.0,0.809
2024-05-10 09:39:00,0.017044,2024-05-22 09:30:00,366,17271.0,2024-06-26 09:30:00,67671.0,0.808
2024-05-10 09:40:00,0.017044,2024-05-22 09:30:00,366,17270.0,2024-06-26 09:30:00,67670.0,0.809
2024-05-10 09:41:00,0.017044,2024-05-22 09:30:00,366,17269.0,2024-06-26 09:30:00,67669.0,0.807
2024-05-10 09:42:00,0.017044,2024-05-22 09:30:00,366,17268.0,2024-06-26 09:30:00,67668.0,0.806
2024-05-10 09:43:00,0.017044,2024-05-22 09:30:00,366,17267.0,2024-06-26 09:30:00,67667.0,0.808
2024-05-10 09:44:00,0.017044,2024-05-22 09:30:00,366,17266.0,2024-06-26 09:30:00,67666.0,0.809
2024-05-10 09:45:00,0.017044,2024-05-22 09:30:00,366,17265.0,2024-06-26 09:30:00,67665.0,0.808
2024-05-10 09:46:00,0.017044,2024-05-22 09:30:00,366,17264.0,2024-06-26 09:30:00,67664.0,0.807
2024-05-10 09:47:00,0.017044,2024-05-22 09:30:00,366,17263.0,2024-06-26 09:30:00,67663.0,0.807
2024-05-10 09:48:00,0.017044,2024-05-22 09:30:00,366,17262.0,2024-06-26 09:30:00,67662.0,0.808
2024-05-10 09:49:00,0.017044,2024-05-22 09:30:00,366,17261.0,2024-06-26 09:30:00,67661.0,0.807
2024-05-10 09:50:00,0.017044,2024-05-22 09:30:00,366,17260.0,2024-06-26 09:30:00,67660.0,0.807
2024-05-10 09:51:00,0.017044,2024-05-22 09:30:00,366,17259.0,2024-06-26 09:30:00,67659.0,0.807
2024-05-10 09:52:00,0.017044,2024-05-22 09:30:00,366,17258.0,2024-06-26 09:30:00,67658.0,0.807
2024-05-10 09:53:00,0.017044,2024-05-22 09:30:00,366,17257.0,2024-06-26 09:30:00,67657.0,0.805
2024-05-10 09:54:00,0.017044,2024-05-22 09:30:00,366,17256.0,2024-06-26 09:30:00,67656.0,0.805
2024-05-10 09:55:00,0.017044,2024-05-22 09:30:00,366,17255.0,2024-06-26 09:30:00,67655.0,0.805
2024-05-10 09:56:00,0.017044,2024-05-22 09:30:00,366,17254.0,2024-06-26 09:30:00,67654.0,0.804
2024-05-10 09:57:00,0.017044,2024-05-22 09:30:00,366,17253.0,2024-06-26 09:30:00,67653.0,0.805
2024-05-10 09:58:00,0.017044,2024-05-22 09:30:00,366,17252.0,2024-06-26 09:30:00,67652.0,0.804
2024-05-10 09:59:00,0.017044,2024-05-22 09:30:00,366,17251.0,2024-06-26 09:30:00,67651.0,0.803
2024-05-10 10:00:00,0.017044,2024-05-22 09:30:00,366,17250.0,2024-06-26 09:30:00,67650.0,0.803
2024-05-10 10:01:00,0.017044,2024-05-22 09:30:00,366,17249.0,2024-06-26 09:30:00,67649.0,0.801
2024-05-10 10:02:00,0.017044,2024-05-22 09:30:00,366,17248.0,2024-06-26 09:30:00,67648.0,0.802
2024-05-10 10:03:00,0.017044,2024-05-22 09:30:00,366,17247.0,2024-06-26 09:30:00,67647.0,0.802
2024-05-10 10:04:00,0.017044,2024-05-22 09:30:00,366,17246.0,2024-06-26 09:30:00,67646.0,0.802
2024-05-10 10:05:00,0.017044,2024-05-22 09:30:00,366,17245.0,2024-06-26 09:30:00,67645.0,0.803
2024-05-10 10:06:00,0.017044,2024-05-22 09:30:00,366,17244.0,2024-06-26 09:30:00,67644.0,0.802
2024-05-10 10:07:00,0.017044,2024-05-22 09:30:00,366,17243.0,2024-06-26 09:30:00,67643.0,0.803
2024-05-10 10:08:00,0.017044,2024-05-22 09:30:00,366,17242.0,2024-06-26 09:30:00,67642.0,0.802
2024-05-10 10:09:00,0.017044,2024-05-22 09:30:00,366,17241.0,2024-06-26 09:30:00,67641.0,0.802
2024-05-10 10:10:00,0.017044,2024-05-22 09:30:00,366,17240.0,2024-06-26 09:30:00,67640.0,0.803
2024-05-10 10:11:00,0.017044,2024-05-22 09:30:00,366,17239.0,2024-06-26 09:30:00,67639.0,0.803
2024-05-10 10:12:00,0.017044,2024-05-22 09:30:00,366,17238.0,2024-06-26 09:30:00,67638.0,0.803
2024-05-10 10:13:00,0.017044,2024-05-22 09:30:00,366,17237.0,2024-06-26 09:30:00,67637.0,0.802
2024-05-10 10:14:00,0.017044,2024-05-22 09:30:00,366,17236.0,2024-06-26 09:30:00,67636.0,0.802
2024-05-10 10:15:00,0.017044,2024-05-22 09:30:00,366,17235.0,2024-06-26 09:30:00,67635.0,0.803
2024-05-10 10:16:00,0.017044,2024-05-22 09:30:00,366,17234.0,2024-06-26 09:30:00,67634.0,0.803
2024-05-10 10:17:00,0.017044,2024-05-22 09:30:00,366,17233.0,2024-06-26 09:30:00,67633.0,0.803
