strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3800.0,MO2406C3800,MO2406P3800,1713.2,2.2,1711.0,2.2
3900.0,MO2406C3900,MO2406P3900,1589.4,2.2,1587.2,2.2
4000.0,MO2406C4000,MO2406P4000,1520.0,2.6,1517.4,2.6
4100.0,MO2406C4100,MO2406P4100,1390.6,3.0,1387.6,3.0
4200.0,MO2406C4200,MO2406P4200,1382.6,3.6,1379.0,3.6
4300.0,MO2406C4300,MO2406P4300,1275.0,4.2,1270.8,4.2
4400.0,MO2406C4400,MO2406P4400,1167.0,5.4,1161.6,5.4
4500.0,MO2406C4500,MO2406P4500,1070.0,6.8,1063.2,6.8
4550.0,MO2406C4550,MO2406P4550,980.2,7.8,972.4000000000001,7.8
4600.0,MO2406C4600,MO2406P4600,895.0,9.0,886.0,9.0
4650.0,MO2406C4650,MO2406P4650,876.6,10.6,866.0,10.6
4700.0,MO2406C4700,MO2406P4700,796.2,12.8,783.4000000000001,12.8
4750.0,MO2406C4750,MO2406P4750,824.6,15.2,809.4,15.2
4800.0,MO2406C4800,MO2406P4800,702.0,18.0,684.0,18.0
4850.0,MO2406C4850,MO2406P4850,741.0,21.2,719.8,21.2
4900.0,MO2406C4900,MO2406P4900,605.2,24.6,580.6,24.6
4950.0,MO2406C4950,MO2406P4950,566.2,30.2,536.0,30.2
5000.0,MO2406C5000,MO2406P5000,523.8,35.0,488.79999999999995,35.0
5100.0,MO2406C5100,MO2406P5100,439.0,49.0,390.0,49.0
5200.0,MO2406C5200,MO2406P5200,365.8,69.6,296.20000000000005,69.6
5300.0,MO2406C5300,MO2406P5300,287.0,97.4,189.6,97.4
5400.0,MO2406C5400,MO2406P5400,228.0,134.0,94.0,134.0
5500.0,MO2406C5500,MO2406P5500,175.2,178.2,3.0,175.2
5600.0,MO2406C5600,MO2406P5600,131.0,236.2,105.19999999999999,131.0
5700.0,MO2406C5700,MO2406P5700,96.6,306.4,209.79999999999998,96.6
5800.0,MO2406C5800,MO2406P5800,70.6,388.0,317.4,70.6
5900.0,MO2406C5900,MO2406P5900,50.8,447.4,396.59999999999997,50.8
6000.0,MO2406C6000,MO2406P6000,37.0,519.6,482.6,37.0
6100.0,MO2406C6100,MO2406P6100,25.8,580.4,554.6,25.8
6200.0,MO2406C6200,MO2406P6200,18.8,718.2,699.4000000000001,18.8
6300.0,MO2406C6300,MO2406P6300,14.0,740.0,726.0,14.0
6400.0,MO2406C6400,MO2406P6400,10.2,907.2,897.0,10.2
6600.0,MO2406C6600,MO2406P6600,6.0,1025.0,1019.0,6.0
6800.0,MO2406C6800,MO2406P6800,4.4,1290.0,1285.6,4.4
7000.0,MO2406C7000,MO2406P7000,3.0,1423.0,1420.0,3.0
7200.0,MO2406C7200,MO2406P7200,2.6,1650.4,1647.8000000000002,2.6
7400.0,MO2406C7400,MO2406P7400,2.0,1822.0,1820.0,2.0
