,datetime,r_f,near_maturity_time,days_in_year,T1_min,next_maturity_time,T2_min,close
0,2024-06-21 09:31:00,0.015915,2024-07-19 09:30:00,242,28799.0,2024-08-16 09:30:00,57599.0,5034.3204
1,2024-06-21 09:32:00,0.015915,2024-07-19 09:30:00,242,28798.0,2024-08-16 09:30:00,57598.0,5037.1779
2,2024-06-21 09:33:00,0.015915,2024-07-19 09:30:00,242,28797.0,2024-08-16 09:30:00,57597.0,5034.3203
3,2024-06-21 09:34:00,0.015915,2024-07-19 09:30:00,242,28796.0,2024-08-16 09:30:00,57596.0,5017.8553
4,2024-06-21 09:35:00,0.015915,2024-07-19 09:30:00,242,28795.0,2024-08-16 09:30:00,57595.0,5023.1721
5,2024-06-21 09:36:00,0.015915,2024-07-19 09:30:00,242,28794.0,2024-08-16 09:30:00,57594.0,5034.3627
6,2024-06-21 09:37:00,0.015915,2024-07-19 09:30:00,242,28793.0,2024-08-16 09:30:00,57593.0,5034.7345
7,2024-06-21 09:38:00,0.015915,2024-07-19 09:30:00,242,28792.0,2024-08-16 09:30:00,57592.0,5037.9833
8,2024-06-21 09:39:00,0.015915,2024-07-19 09:30:00,242,28791.0,2024-08-16 09:30:00,57591.0,5037.6729
9,2024-06-21 09:40:00,0.015915,2024-07-19 09:30:00,242,28790.0,2024-08-16 09:30:00,57590.0,5034.3952
10,2024-06-21 09:41:00,0.015915,2024-07-19 09:30:00,242,28789.0,2024-08-16 09:30:00,57589.0,5043.6685
11,2024-06-21 09:42:00,0.015915,2024-07-19 09:30:00,242,28788.0,2024-08-16 09:30:00,57588.0,5041.8152
12,2024-06-21 09:43:00,0.015915,2024-07-19 09:30:00,242,28787.0,2024-08-16 09:30:00,57587.0,5041.3577
13,2024-06-21 09:44:00,0.015915,2024-07-19 09:30:00,242,28786.0,2024-08-16 09:30:00,57586.0,5044.4308
14,2024-06-21 09:45:00,0.015915,2024-07-19 09:30:00,242,28785.0,2024-08-16 09:30:00,57585.0,5048.1568
15,2024-06-21 09:46:00,0.015915,2024-07-19 09:30:00,242,28784.0,2024-08-16 09:30:00,57584.0,5059.0104
16,2024-06-21 09:47:00,0.015915,2024-07-19 09:30:00,242,28783.0,2024-08-16 09:30:00,57583.0,5067.2567
17,2024-06-21 09:48:00,0.015915,2024-07-19 09:30:00,242,28782.0,2024-08-16 09:30:00,57582.0,5067.7181
18,2024-06-21 09:49:00,0.015915,2024-07-19 09:30:00,242,28781.0,2024-08-16 09:30:00,57581.0,5070.3798
19,2024-06-21 09:50:00,0.015915,2024-07-19 09:30:00,242,28780.0,2024-08-16 09:30:00,57580.0,5069.7045
20,2024-06-21 09:51:00,0.015915,2024-07-19 09:30:00,242,28779.0,2024-08-16 09:30:00,57579.0,5065.2067
21,2024-06-21 09:52:00,0.015915,2024-07-19 09:30:00,242,28778.0,2024-08-16 09:30:00,57578.0,5072.3014
22,2024-06-21 09:53:00,0.015915,2024-07-19 09:30:00,242,28777.0,2024-08-16 09:30:00,57577.0,5069.8644
23,2024-06-21 09:54:00,0.015915,2024-07-19 09:30:00,242,28776.0,2024-08-16 09:30:00,57576.0,5073.3343
24,2024-06-21 09:55:00,0.015915,2024-07-19 09:30:00,242,28775.0,2024-08-16 09:30:00,57575.0,5074.1936
25,2024-06-21 09:56:00,0.015915,2024-07-19 09:30:00,242,28774.0,2024-08-16 09:30:00,57574.0,5079.8445
26,2024-06-21 09:57:00,0.015915,2024-07-19 09:30:00,242,28773.0,2024-08-16 09:30:00,57573.0,5075.581
27,2024-06-21 09:58:00,0.015915,2024-07-19 09:30:00,242,28772.0,2024-08-16 09:30:00,57572.0,5076.3104
28,2024-06-21 09:59:00,0.015915,2024-07-19 09:30:00,242,28771.0,2024-08-16 09:30:00,57571.0,5073.4108
29,2024-06-21 10:00:00,0.015915,2024-07-19 09:30:00,242,28770.0,2024-08-16 09:30:00,57570.0,5075.8696
30,2024-06-21 10:01:00,0.015915,2024-07-19 09:30:00,242,28769.0,2024-08-16 09:30:00,57569.0,5073.9303
31,2024-06-21 10:02:00,0.015915,2024-07-19 09:30:00,242,28768.0,2024-08-16 09:30:00,57568.0,5075.865
32,2024-06-21 10:03:00,0.015915,2024-07-19 09:30:00,242,28767.0,2024-08-16 09:30:00,57567.0,5072.2474
33,2024-06-21 10:04:00,0.015915,2024-07-19 09:30:00,242,28766.0,2024-08-16 09:30:00,57566.0,5073.8471
34,2024-06-21 10:05:00,0.015915,2024-07-19 09:30:00,242,28765.0,2024-08-16 09:30:00,57565.0,5086.6138
35,2024-06-21 10:06:00,0.015915,2024-07-19 09:30:00,242,28764.0,2024-08-16 09:30:00,57564.0,5088.9582
36,2024-06-21 10:07:00,0.015915,2024-07-19 09:30:00,242,28763.0,2024-08-16 09:30:00,57563.0,5081.4695
37,2024-06-21 10:08:00,0.015915,2024-07-19 09:30:00,242,28762.0,2024-08-16 09:30:00,57562.0,5081.5862
38,2024-06-21 10:09:00,0.015915,2024-07-19 09:30:00,242,28761.0,2024-08-16 09:30:00,57561.0,5077.8792
39,2024-06-21 10:10:00,0.015915,2024-07-19 09:30:00,242,28760.0,2024-08-16 09:30:00,57560.0,5074.3195
40,2024-06-21 10:11:00,0.015915,2024-07-19 09:30:00,242,28759.0,2024-08-16 09:30:00,57559.0,5070.9351
41,2024-06-21 10:12:00,0.015915,2024-07-19 09:30:00,242,28758.0,2024-08-16 09:30:00,57558.0,5073.8293
42,2024-06-21 10:13:00,0.015915,2024-07-19 09:30:00,242,28757.0,2024-08-16 09:30:00,57557.0,5070.405
43,2024-06-21 10:14:00,0.015915,2024-07-19 09:30:00,242,28756.0,2024-08-16 09:30:00,57556.0,5067.9037
44,2024-06-21 10:15:00,0.015915,2024-07-19 09:30:00,242,28755.0,2024-08-16 09:30:00,57555.0,5064.025
45,2024-06-21 10:16:00,0.015915,2024-07-19 09:30:00,242,28754.0,2024-08-16 09:30:00,57554.0,5061.818
46,2024-06-21 10:17:00,0.015915,2024-07-19 09:30:00,242,28753.0,2024-08-16 09:30:00,57553.0,5062.3959
47,2024-06-21 10:18:00,0.015915,2024-07-19 09:30:00,242,28752.0,2024-08-16 09:30:00,57552.0,5061.705
48,2024-06-21 10:19:00,0.015915,2024-07-19 09:30:00,242,28751.0,2024-08-16 09:30:00,57551.0,5056.8295
49,2024-06-21 10:20:00,0.015915,2024-07-19 09:30:00,242,28750.0,2024-08-16 09:30:00,57550.0,5055.3549
50,2024-06-21 10:21:00,0.015915,2024-07-19 09:30:00,242,28749.0,2024-08-16 09:30:00,57549.0,5058.2446
51,2024-06-21 10:22:00,0.015915,2024-07-19 09:30:00,242,28748.0,2024-08-16 09:30:00,57548.0,5062.5163
