,datetime,r_f,near_maturity_time,days_in_year,T1_min,next_maturity_time,T2_min,close
0,2024-04-29 09:31:00,0.017831,2024-05-17 09:30:00,242,15839.0,2024-06-21 09:30:00,50399.0,5443.2009
1,2024-04-29 09:32:00,0.017831,2024-05-17 09:30:00,242,15838.0,2024-06-21 09:30:00,50398.0,5449.0262
2,2024-04-29 09:33:00,0.017831,2024-05-17 09:30:00,242,15837.0,2024-06-21 09:30:00,50397.0,5441.7704
3,2024-04-29 09:34:00,0.017831,2024-05-17 09:30:00,242,15836.0,2024-06-21 09:30:00,50396.0,5446.3114
4,2024-04-29 09:35:00,0.017831,2024-05-17 09:30:00,242,15835.0,2024-06-21 09:30:00,50395.0,5445.1991
5,2024-04-29 09:36:00,0.017831,2024-05-17 09:30:00,242,15834.0,2024-06-21 09:30:00,50394.0,5460.4958
6,2024-04-29 09:37:00,0.017831,2024-05-17 09:30:00,242,15833.0,2024-06-21 09:30:00,50393.0,5457.9772
7,2024-04-29 09:38:00,0.017831,2024-05-17 09:30:00,242,15832.0,2024-06-21 09:30:00,50392.0,5458.3209
8,2024-04-29 09:39:00,0.017831,2024-05-17 09:30:00,242,15831.0,2024-06-21 09:30:00,50391.0,5461.8722
9,2024-04-29 09:40:00,0.017831,2024-05-17 09:30:00,242,15830.0,2024-06-21 09:30:00,50390.0,5455.963
10,2024-04-29 09:41:00,0.017831,2024-05-17 09:30:00,242,15829.0,2024-06-21 09:30:00,50389.0,5449.0643
11,2024-04-29 09:42:00,0.017831,2024-05-17 09:30:00,242,15828.0,2024-06-21 09:30:00,50388.0,5456.8451
12,2024-04-29 09:43:00,0.017831,2024-05-17 09:30:00,242,15827.0,2024-06-21 09:30:00,50387.0,5461.9055
13,2024-04-29 09:44:00,0.017831,2024-05-17 09:30:00,242,15826.0,2024-06-21 09:30:00,50386.0,5460.8799
14,2024-04-29 09:45:00,0.017831,2024-05-17 09:30:00,242,15825.0,2024-06-21 09:30:00,50385.0,5458.2499
15,2024-04-29 09:46:00,0.017831,2024-05-17 09:30:00,242,15824.0,2024-06-21 09:30:00,50384.0,5454.3307
16,2024-04-29 09:47:00,0.017831,2024-05-17 09:30:00,242,15823.0,2024-06-21 09:30:00,50383.0,5446.2105
17,2024-04-29 09:48:00,0.017831,2024-05-17 09:30:00,242,15822.0,2024-06-21 09:30:00,50382.0,5452.1095
18,2024-04-29 09:49:00,0.017831,2024-05-17 09:30:00,242,15821.0,2024-06-21 09:30:00,50381.0,5452.4201
19,2024-04-29 09:50:00,0.017831,2024-05-17 09:30:00,242,15820.0,2024-06-21 09:30:00,50380.0,5452.7981
20,2024-04-29 09:51:00,0.017831,2024-05-17 09:30:00,242,15819.0,2024-06-21 09:30:00,50379.0,5457.7057
21,2024-04-29 09:52:00,0.017831,2024-05-17 09:30:00,242,15818.0,2024-06-21 09:30:00,50378.0,5451.0092
22,2024-04-29 09:53:00,0.017831,2024-05-17 09:30:00,242,15817.0,2024-06-21 09:30:00,50377.0,5452.9905
23,2024-04-29 09:54:00,0.017831,2024-05-17 09:30:00,242,15816.0,2024-06-21 09:30:00,50376.0,5458.2713
24,2024-04-29 09:55:00,0.017831,2024-05-17 09:30:00,242,15815.0,2024-06-21 09:30:00,50375.0,5456.6746
25,2024-04-29 09:56:00,0.017831,2024-05-17 09:30:00,242,15814.0,2024-06-21 09:30:00,50374.0,5456.6732
26,2024-04-29 09:57:00,0.017831,2024-05-17 09:30:00,242,15813.0,2024-06-21 09:30:00,50373.0,5469.0503
27,2024-04-29 09:58:00,0.017831,2024-05-17 09:30:00,242,15812.0,2024-06-21 09:30:00,50372.0,5468.4216
28,2024-04-29 09:59:00,0.017831,2024-05-17 09:30:00,242,15811.0,2024-06-21 09:30:00,50371.0,5469.0984
29,2024-04-29 10:00:00,0.017831,2024-05-17 09:30:00,242,15810.0,2024-06-21 09:30:00,50370.0,5469.0772
30,2024-04-29 10:01:00,0.017831,2024-05-17 09:30:00,242,15809.0,2024-06-21 09:30:00,50369.0,5470.0336
31,2024-04-29 10:02:00,0.017831,2024-05-17 09:30:00,242,15808.0,2024-06-21 09:30:00,50368.0,5471.5686
32,2024-04-29 10:03:00,0.017831,2024-05-17 09:30:00,242,15807.0,2024-06-21 09:30:00,50367.0,5473.7506
33,2024-04-29 10:04:00,0.017831,2024-05-17 09:30:00,242,15806.0,2024-06-21 09:30:00,50366.0,5472.3549
34,2024-04-29 10:05:00,0.017831,2024-05-17 09:30:00,242,15805.0,2024-06-21 09:30:00,50365.0,5477.1609
35,2024-04-29 10:06:00,0.017831,2024-05-17 09:30:00,242,15804.0,2024-06-21 09:30:00,50364.0,5472.7094
36,2024-04-29 10:07:00,0.017831,2024-05-17 09:30:00,242,15803.0,2024-06-21 09:30:00,50363.0,5475.5803
37,2024-04-29 10:08:00,0.017831,2024-05-17 09:30:00,242,15802.0,2024-06-21 09:30:00,50362.0,5475.2848
38,2024-04-29 10:09:00,0.017831,2024-05-17 09:30:00,242,15801.0,2024-06-21 09:30:00,50361.0,5475.7573
39,2024-04-29 10:10:00,0.017831,2024-05-17 09:30:00,242,15800.0,2024-06-21 09:30:00,50360.0,5478.4745
40,2024-04-29 10:11:00,0.017831,2024-05-17 09:30:00,242,15799.0,2024-06-21 09:30:00,50359.0,5477.9597
41,2024-04-29 10:12:00,0.017831,2024-05-17 09:30:00,242,15798.0,2024-06-21 09:30:00,50358.0,5486.0497
42,2024-04-29 10:13:00,0.017831,2024-05-17 09:30:00,242,15797.0,2024-06-21 09:30:00,50357.0,5488.1292
43,2024-04-29 10:14:00,0.017831,2024-05-17 09:30:00,242,15796.0,2024-06-21 09:30:00,50356.0,5488.3816
44,2024-04-29 10:15:00,0.017831,2024-05-17 09:30:00,242,15795.0,2024-06-21 09:30:00,50355.0,5488.4723
45,2024-04-29 10:16:00,0.017831,2024-05-17 09:30:00,242,15794.0,2024-06-21 09:30:00,50354.0,5491.7575
46,2024-04-29 10:17:00,0.017831,2024-05-17 09:30:00,242,15793.0,2024-06-21 09:30:00,50353.0,5486.927
47,2024-04-29 10:18:00,0.017831,2024-05-17 09:30:00,242,15792.0,2024-06-21 09:30:00,50352.0,5489.821
48,2024-04-29 10:19:00,0.017831,2024-05-17 09:30:00,242,15791.0,2024-06-21 09:30:00,50351.0,5494.8229
49,2024-04-29 10:20:00,0.017831,2024-05-17 09:30:00,242,15790.0,2024-06-21 09:30:00,50350.0,5497.2475
50,2024-04-29 10:21:00,0.017831,2024-05-17 09:30:00,242,15789.0,2024-06-21 09:30:00,50349.0,5499.3973
51,2024-04-29 10:22:00,0.017831,2024-05-17 09:30:00,242,15788.0,2024-06-21 09:30:00,50348.0,5497.9695
52,2024-04-29 10:23:00,0.017831,2024-05-17 09:30:00,242,15787.0,2024-06-21 09:30:00,50347.0,5499.1908
53,2024-04-29 10:24:00,0.017831,2024-05-17 09:30:00,242,15786.0,2024-06-21 09:30:00,50346.0,5496.0798
54,2024-04-29 10:25:00,0.017831,2024-05-17 09:30:00,242,15785.0,2024-06-21 09:30:00,50345.0,5496.4748
55,2024-04-29 10:26:00,0.017831,2024-05-17 09:30:00,242,15784.0,2024-06-21 09:30:00,50344.0,5500.4912
56,2024-04-29 10:27:00,0.017831,2024-05-17 09:30:00,242,15783.0,2024-06-21 09:30:00,50343.0,5497.4624
57,2024-04-29 10:28:00,0.017831,2024-05-17 09:30:00,242,15782.0,2024-06-21 09:30:00,50342.0,5496.1375
58,2024-04-29 10:29:00,0.017831,2024-05-17 09:30:00,242,15781.0,2024-06-21 09:30:00,50341.0,5494.98
59,2024-04-29 10:30:00,0.017831,2024-05-17 09:30:00,242,15780.0,2024-06-21 09:30:00,50340.0,5493.1767
60,2024-04-29 10:31:00,0.017831,2024-05-17 09:30:00,242,15779.0,2024-06-21 09:30:00,50339.0,5493.9615
61,2024-04-29 10:32:00,0.017831,2024-05-17 09:30:00,242,15778.0,2024-06-21 09:30:00,50338.0,5492.6218
62,2024-04-29 10:33:00,0.017831,2024-05-17 09:30:00,242,15777.0,2024-06-21 09:30:00,50337.0,5495.9451
63,2024-04-29 10:34:00,0.017831,2024-05-17 09:30:00,242,15776.0,2024-06-21 09:30:00,50336.0,5495.2771
64,2024-04-29 10:35:00,0.017831,2024-05-17 09:30:00,242,15775.0,2024-06-21 09:30:00,50335.0,5497.8644
65,2024-04-29 10:36:00,0.017831,2024-05-17 09:30:00,242,15774.0,2024-06-21 09:30:00,50334.0,5498.5936
66,2024-04-29 10:37:00,0.017831,2024-05-17 09:30:00,242,15773.0,2024-06-21 09:30:00,50333.0,5501.9946
67,2024-04-29 10:38:00,0.017831,2024-05-17 09:30:00,242,15772.0,2024-06-21 09:30:00,50332.0,5502.7374
68,2024-04-29 10:39:00,0.017831,2024-05-17 09:30:00,242,15771.0,2024-06-21 09:30:00,50331.0,5506.1392
69,2024-04-29 10:40:00,0.017831,2024-05-17 09:30:00,242,15770.0,2024-06-21 09:30:00,50330.0,5508.9734
70,2024-04-29 10:41:00,0.017831,2024-05-17 09:30:00,242,15769.0,2024-06-21 09:30:00,50329.0,5509.1337
71,2024-04-29 10:42:00,0.017831,2024-05-17 09:30:00,242,15768.0,2024-06-21 09:30:00,50328.0,5507.2674
72,2024-04-29 10:43:00,0.017831,2024-05-17 09:30:00,242,15767.0,2024-06-21 09:30:00,50327.0,5505.1429
73,2024-04-29 10:44:00,0.017831,2024-05-17 09:30:00,242,15766.0,2024-06-21 09:30:00,50326.0,5509.5898
74,2024-04-29 10:45:00,0.017831,2024-05-17 09:30:00,242,15765.0,2024-06-21 09:30:00,50325.0,5504.809
75,2024-04-29 10:46:00,0.017831,2024-05-17 09:30:00,242,15764.0,2024-06-21 09:30:00,50324.0,5500.4635
76,2024-04-29 10:47:00,0.017831,2024-05-17 09:30:00,242,15763.0,2024-06-21 09:30:00,50323.0,5497.3609
77,2024-04-29 10:48:00,0.017831,2024-05-17 09:30:00,242,15762.0,2024-06-21 09:30:00,50322.0,5500.9063
78,2024-04-29 10:49:00,0.017831,2024-05-17 09:30:00,242,15761.0,2024-06-21 09:30:00,50321.0,5505.0564
79,2024-04-29 10:50:00,0.017831,2024-05-17 09:30:00,242,15760.0,2024-06-21 09:30:00,50320.0,5504.6105
80,2024-04-29 10:51:00,0.017831,2024-05-17 09:30:00,242,15759.0,2024-06-21 09:30:00,50319.0,5506.0541
81,2024-04-29 10:52:00,0.017831,2024-05-17 09:30:00,242,15758.0,2024-06-21 09:30:00,50318.0,5506.5295
82,2024-04-29 10:53:00,0.017831,2024-05-17 09:30:00,242,15757.0,2024-06-21 09:30:00,50317.0,5505.7765
83,2024-04-29 10:54:00,0.017831,2024-05-17 09:30:00,242,15756.0,2024-06-21 09:30:00,50316.0,5505.6833
84,2024-04-29 10:55:00,0.017831,2024-05-17 09:30:00,242,15755.0,2024-06-21 09:30:00,50315.0,5509.6228
85,2024-04-29 10:56:00,0.017831,2024-05-17 09:30:00,242,15754.0,2024-06-21 09:30:00,50314.0,5515.7799
86,2024-04-29 10:57:00,0.017831,2024-05-17 09:30:00,242,15753.0,2024-06-21 09:30:00,50313.0,5515.0725
87,2024-04-29 10:58:00,0.017831,2024-05-17 09:30:00,242,15752.0,2024-06-21 09:30:00,50312.0,5515.0072
88,2024-04-29 10:59:00,0.017831,2024-05-17 09:30:00,242,15751.0,2024-06-21 09:30:00,50311.0,5516.443
89,2024-04-29 11:00:00,0.017831,2024-05-17 09:30:00,242,15750.0,2024-06-21 09:30:00,50310.0,5513.6263
90,2024-04-29 11:01:00,0.017831,2024-05-17 09:30:00,242,15749.0,2024-06-21 09:30:00,50309.0,5513.3875
91,2024-04-29 11:02:00,0.017831,2024-05-17 09:30:00,242,15748.0,2024-06-21 09:30:00,50308.0,5513.8228
92,2024-04-29 11:03:00,0.017831,2024-05-17 09:30:00,242,15747.0,2024-06-21 09:30:00,50307.0,5515.1114
93,2024-04-29 11:04:00,0.017831,2024-05-17 09:30:00,242,15746.0,2024-06-21 09:30:00,50306.0,5515.5875
94,2024-04-29 11:05:00,0.017831,2024-05-17 09:30:00,242,15745.0,2024-06-21 09:30:00,50305.0,5518.5973
95,2024-04-29 11:06:00,0.017831,2024-05-17 09:30:00,242,15744.0,2024-06-21 09:30:00,50304.0,5524.3346
96,2024-04-29 11:07:00,0.017831,2024-05-17 09:30:00,242,15743.0,2024-06-21 09:30:00,50303.0,5522.6477
97,2024-04-29 11:08:00,0.017831,2024-05-17 09:30:00,242,15742.0,2024-06-21 09:30:00,50302.0,5522.4679
98,2024-04-29 11:09:00,0.017831,2024-05-17 09:30:00,242,15741.0,2024-06-21 09:30:00,50301.0,5522.9896
99,2024-04-29 11:10:00,0.017831,2024-05-17 09:30:00,242,15740.0,2024-06-21 09:30:00,50300.0,5525.3268
100,2024-04-29 11:11:00,0.017831,2024-05-17 09:30:00,242,15739.0,2024-06-21 09:30:00,50299.0,5527.9133
101,2024-04-29 11:12:00,0.017831,2024-05-17 09:30:00,242,15738.0,2024-06-21 09:30:00,50298.0,5528.6322
102,2024-04-29 11:13:00,0.017831,2024-05-17 09:30:00,242,15737.0,2024-06-21 09:30:00,50297.0,5529.8452
103,2024-04-29 11:14:00,0.017831,2024-05-17 09:30:00,242,15736.0,2024-06-21 09:30:00,50296.0,5533.9422
104,2024-04-29 11:15:00,0.017831,2024-05-17 09:30:00,242,15735.0,2024-06-21 09:30:00,50295.0,5535.6117
105,2024-04-29 11:16:00,0.017831,2024-05-17 09:30:00,242,15734.0,2024-06-21 09:30:00,50294.0,5532.4979
106,2024-04-29 11:17:00,0.017831,2024-05-17 09:30:00,242,15733.0,2024-06-21 09:30:00,50293.0,5532.3839
107,2024-04-29 11:18:00,0.017831,2024-05-17 09:30:00,242,15732.0,2024-06-21 09:30:00,50292.0,5532.3284
108,2024-04-29 11:19:00,0.017831,2024-05-17 09:30:00,242,15731.0,2024-06-21 09:30:00,50291.0,5533.8798
109,2024-04-29 11:20:00,0.017831,2024-05-17 09:30:00,242,15730.0,2024-06-21 09:30:00,50290.0,5535.9899
110,2024-04-29 11:21:00,0.017831,2024-05-17 09:30:00,242,15729.0,2024-06-21 09:30:00,50289.0,5538.2293
111,2024-04-29 11:22:00,0.017831,2024-05-17 09:30:00,242,15728.0,2024-06-21 09:30:00,50288.0,5537.2259
112,2024-04-29 11:23:00,0.017831,2024-05-17 09:30:00,242,15727.0,2024-06-21 09:30:00,50287.0,5533.7317
113,2024-04-29 11:24:00,0.017831,2024-05-17 09:30:00,242,15726.0,2024-06-21 09:30:00,50286.0,5531.8462
114,2024-04-29 11:25:00,0.017831,2024-05-17 09:30:00,242,15725.0,2024-06-21 09:30:00,50285.0,5524.8938
115,2024-04-29 11:26:00,0.017831,2024-05-17 09:30:00,242,15724.0,2024-06-21 09:30:00,50284.0,5517.8048
116,2024-04-29 11:27:00,0.017831,2024-05-17 09:30:00,242,15723.0,2024-06-21 09:30:00,50283.0,5516.5909
117,2024-04-29 11:28:00,0.017831,2024-05-17 09:30:00,242,15722.0,2024-06-21 09:30:00,50282.0,5518.031
118,2024-04-29 11:29:00,0.017831,2024-05-17 09:30:00,242,15721.0,2024-06-21 09:30:00,50281.0,5516.1493
119,2024-04-29 11:30:00,0.017831,2024-05-17 09:30:00,242,15720.0,2024-06-21 09:30:00,50280.0,5513.9033
120,2024-04-29 13:01:00,0.017831,2024-05-17 09:30:00,242,15629.0,2024-06-21 09:30:00,50189.0,5515.4604
121,2024-04-29 13:02:00,0.017831,2024-05-17 09:30:00,242,15628.0,2024-06-21 09:30:00,50188.0,5519.8543
122,2024-04-29 13:03:00,0.017831,2024-05-17 09:30:00,242,15627.0,2024-06-21 09:30:00,50187.0,5516.778
123,2024-04-29 13:04:00,0.017831,2024-05-17 09:30:00,242,15626.0,2024-06-21 09:30:00,50186.0,5516.4561
124,2024-04-29 13:05:00,0.017831,2024-05-17 09:30:00,242,15625.0,2024-06-21 09:30:00,50185.0,5515.4739
125,2024-04-29 13:06:00,0.017831,2024-05-17 09:30:00,242,15624.0,2024-06-21 09:30:00,50184.0,5514.6054
126,2024-04-29 13:07:00,0.017831,2024-05-17 09:30:00,242,15623.0,2024-06-21 09:30:00,50183.0,5514.0805
127,2024-04-29 13:08:00,0.017831,2024-05-17 09:30:00,242,15622.0,2024-06-21 09:30:00,50182.0,5517.4049
128,2024-04-29 13:09:00,0.017831,2024-05-17 09:30:00,242,15621.0,2024-06-21 09:30:00,50181.0,5520.0538
129,2024-04-29 13:10:00,0.017831,2024-05-17 09:30:00,242,15620.0,2024-06-21 09:30:00,50180.0,5516.7862
130,2024-04-29 13:11:00,0.017831,2024-05-17 09:30:00,242,15619.0,2024-06-21 09:30:00,50179.0,5521.1545
131,2024-04-29 13:12:00,0.017831,2024-05-17 09:30:00,242,15618.0,2024-06-21 09:30:00,50178.0,5525.54
132,2024-04-29 13:13:00,0.017831,2024-05-17 09:30:00,242,15617.0,2024-06-21 09:30:00,50177.0,5523.8188
133,2024-04-29 13:14:00,0.017831,2024-05-17 09:30:00,242,15616.0,2024-06-21 09:30:00,50176.0,5524.1051
134,2024-04-29 13:15:00,0.017831,2024-05-17 09:30:00,242,15615.0,2024-06-21 09:30:00,50175.0,5528.0208
135,2024-04-29 13:16:00,0.017831,2024-05-17 09:30:00,242,15614.0,2024-06-21 09:30:00,50174.0,5526.2713
136,2024-04-29 13:17:00,0.017831,2024-05-17 09:30:00,242,15613.0,2024-06-21 09:30:00,50173.0,5524.1752
137,2024-04-29 13:18:00,0.017831,2024-05-17 09:30:00,242,15612.0,2024-06-21 09:30:00,50172.0,5520.5386
138,2024-04-29 13:19:00,0.017831,2024-05-17 09:30:00,242,15611.0,2024-06-21 09:30:00,50171.0,5523.2203
139,2024-04-29 13:20:00,0.017831,2024-05-17 09:30:00,242,15610.0,2024-06-21 09:30:00,50170.0,5522.6313
140,2024-04-29 13:21:00,0.017831,2024-05-17 09:30:00,242,15609.0,2024-06-21 09:30:00,50169.0,5519.8276
141,2024-04-29 13:22:00,0.017831,2024-05-17 09:30:00,242,15608.0,2024-06-21 09:30:00,50168.0,5518.7881
142,2024-04-29 13:23:00,0.017831,2024-05-17 09:30:00,242,15607.0,2024-06-21 09:30:00,50167.0,5526.2021
143,2024-04-29 13:24:00,0.017831,2024-05-17 09:30:00,242,15606.0,2024-06-21 09:30:00,50166.0,5524.1535
144,2024-04-29 13:25:00,0.017831,2024-05-17 09:30:00,242,15605.0,2024-06-21 09:30:00,50165.0,5526.3499
145,2024-04-29 13:26:00,0.017831,2024-05-17 09:30:00,242,15604.0,2024-06-21 09:30:00,50164.0,5526.2699
146,2024-04-29 13:27:00,0.017831,2024-05-17 09:30:00,242,15603.0,2024-06-21 09:30:00,50163.0,5526.8943
147,2024-04-29 13:28:00,0.017831,2024-05-17 09:30:00,242,15602.0,2024-06-21 09:30:00,50162.0,5527.6621
148,2024-04-29 13:29:00,0.017831,2024-05-17 09:30:00,242,15601.0,2024-06-21 09:30:00,50161.0,5525.612
149,2024-04-29 13:30:00,0.017831,2024-05-17 09:30:00,242,15600.0,2024-06-21 09:30:00,50160.0,5526.6881
150,2024-04-29 13:31:00,0.017831,2024-05-17 09:30:00,242,15599.0,2024-06-21 09:30:00,50159.0,5531.6723
151,2024-04-29 13:32:00,0.017831,2024-05-17 09:30:00,242,15598.0,2024-06-21 09:30:00,50158.0,5528.9599
152,2024-04-29 13:33:00,0.017831,2024-05-17 09:30:00,242,15597.0,2024-06-21 09:30:00,50157.0,5528.5741
153,2024-04-29 13:34:00,0.017831,2024-05-17 09:30:00,242,15596.0,2024-06-21 09:30:00,50156.0,5528.6587
154,2024-04-29 13:35:00,0.017831,2024-05-17 09:30:00,242,15595.0,2024-06-21 09:30:00,50155.0,5529.0443
155,2024-04-29 13:36:00,0.017831,2024-05-17 09:30:00,242,15594.0,2024-06-21 09:30:00,50154.0,5527.7154
156,2024-04-29 13:37:00,0.017831,2024-05-17 09:30:00,242,15593.0,2024-06-21 09:30:00,50153.0,5532.9031
157,2024-04-29 13:38:00,0.017831,2024-05-17 09:30:00,242,15592.0,2024-06-21 09:30:00,50152.0,5531.9195
158,2024-04-29 13:39:00,0.017831,2024-05-17 09:30:00,242,15591.0,2024-06-21 09:30:00,50151.0,5533.8365
159,2024-04-29 13:40:00,0.017831,2024-05-17 09:30:00,242,15590.0,2024-06-21 09:30:00,50150.0,5535.383
160,2024-04-29 13:41:00,0.017831,2024-05-17 09:30:00,242,15589.0,2024-06-21 09:30:00,50149.0,5534.2346
161,2024-04-29 13:42:00,0.017831,2024-05-17 09:30:00,242,15588.0,2024-06-21 09:30:00,50148.0,5533.1136
162,2024-04-29 13:43:00,0.017831,2024-05-17 09:30:00,242,15587.0,2024-06-21 09:30:00,50147.0,5530.9256
163,2024-04-29 13:44:00,0.017831,2024-05-17 09:30:00,242,15586.0,2024-06-21 09:30:00,50146.0,5530.091
164,2024-04-29 13:45:00,0.017831,2024-05-17 09:30:00,242,15585.0,2024-06-21 09:30:00,50145.0,5530.2464
165,2024-04-29 13:46:00,0.017831,2024-05-17 09:30:00,242,15584.0,2024-06-21 09:30:00,50144.0,5530.4003
166,2024-04-29 13:47:00,0.017831,2024-05-17 09:30:00,242,15583.0,2024-06-21 09:30:00,50143.0,5533.918
167,2024-04-29 13:48:00,0.017831,2024-05-17 09:30:00,242,15582.0,2024-06-21 09:30:00,50142.0,5531.2341
168,2024-04-29 13:49:00,0.017831,2024-05-17 09:30:00,242,15581.0,2024-06-21 09:30:00,50141.0,5526.6427
