,datetime,r_f,near_maturity_time,days_in_year,T1_min,next_maturity_time,T2_min,close
0,2024-01-25 09:31:00,0.020342,2024-02-19 09:30:00,242,15839.0,2024-03-15 09:30:00,43199.0,5119.7884
1,2024-01-25 09:32:00,0.020342,2024-02-19 09:30:00,242,15838.0,2024-03-15 09:30:00,43198.0,5116.5182
2,2024-01-25 09:33:00,0.020342,2024-02-19 09:30:00,242,15837.0,2024-03-15 09:30:00,43197.0,5133.1698
3,2024-01-25 09:34:00,0.020342,2024-02-19 09:30:00,242,15836.0,2024-03-15 09:30:00,43196.0,5133.7693
4,2024-01-25 09:35:00,0.020342,2024-02-19 09:30:00,242,15835.0,2024-03-15 09:30:00,43195.0,5157.0487
5,2024-01-25 09:36:00,0.020342,2024-02-19 09:30:00,242,15834.0,2024-03-15 09:30:00,43194.0,5152.3903
6,2024-01-25 09:37:00,0.020342,2024-02-19 09:30:00,242,15833.0,2024-03-15 09:30:00,43193.0,5164.9824
7,2024-01-25 09:38:00,0.020342,2024-02-19 09:30:00,242,15832.0,2024-03-15 09:30:00,43192.0,5164.4543
8,2024-01-25 09:39:00,0.020342,2024-02-19 09:30:00,242,15831.0,2024-03-15 09:30:00,43191.0,5160.3447
9,2024-01-25 09:40:00,0.020342,2024-02-19 09:30:00,242,15830.0,2024-03-15 09:30:00,43190.0,5165.3913
10,2024-01-25 09:41:00,0.020342,2024-02-19 09:30:00,242,15829.0,2024-03-15 09:30:00,43189.0,5177.2908
11,2024-01-25 09:42:00,0.020342,2024-02-19 09:30:00,242,15828.0,2024-03-15 09:30:00,43188.0,5169.7636
12,2024-01-25 09:43:00,0.020342,2024-02-19 09:30:00,242,15827.0,2024-03-15 09:30:00,43187.0,5167.052
13,2024-01-25 09:44:00,0.020342,2024-02-19 09:30:00,242,15826.0,2024-03-15 09:30:00,43186.0,5156.2097
14,2024-01-25 09:45:00,0.020342,2024-02-19 09:30:00,242,15825.0,2024-03-15 09:30:00,43185.0,5150.3325
15,2024-01-25 09:46:00,0.020342,2024-02-19 09:30:00,242,15824.0,2024-03-15 09:30:00,43184.0,5142.2169
16,2024-01-25 09:47:00,0.020342,2024-02-19 09:30:00,242,15823.0,2024-03-15 09:30:00,43183.0,5143.2654
17,2024-01-25 09:48:00,0.020342,2024-02-19 09:30:00,242,15822.0,2024-03-15 09:30:00,43182.0,5149.395
18,2024-01-25 09:49:00,0.020342,2024-02-19 09:30:00,242,15821.0,2024-03-15 09:30:00,43181.0,5143.044
19,2024-01-25 09:50:00,0.020342,2024-02-19 09:30:00,242,15820.0,2024-03-15 09:30:00,43180.0,5143.6
20,2024-01-25 09:51:00,0.020342,2024-02-19 09:30:00,242,15819.0,2024-03-15 09:30:00,43179.0,5144.9302
21,2024-01-25 09:52:00,0.020342,2024-02-19 09:30:00,242,15818.0,2024-03-15 09:30:00,43178.0,5140.4537
22,2024-01-25 09:53:00,0.020342,2024-02-19 09:30:00,242,15817.0,2024-03-15 09:30:00,43177.0,5140.6609
23,2024-01-25 09:54:00,0.020342,2024-02-19 09:30:00,242,15816.0,2024-03-15 09:30:00,43176.0,5161.3366
24,2024-01-25 09:55:00,0.020342,2024-02-19 09:30:00,242,15815.0,2024-03-15 09:30:00,43175.0,5155.4861
25,2024-01-25 09:56:00,0.020342,2024-02-19 09:30:00,242,15814.0,2024-03-15 09:30:00,43174.0,5155.9812
26,2024-01-25 09:57:00,0.020342,2024-02-19 09:30:00,242,15813.0,2024-03-15 09:30:00,43173.0,5166.6104
27,2024-01-25 09:58:00,0.020342,2024-02-19 09:30:00,242,15812.0,2024-03-15 09:30:00,43172.0,5167.4321
28,2024-01-25 09:59:00,0.020342,2024-02-19 09:30:00,242,15811.0,2024-03-15 09:30:00,43171.0,5170.0834
29,2024-01-25 10:00:00,0.020342,2024-02-19 09:30:00,242,15810.0,2024-03-15 09:30:00,43170.0,5173.0074
30,2024-01-25 10:01:00,0.020342,2024-02-19 09:30:00,242,15809.0,2024-03-15 09:30:00,43169.0,5172.7244
31,2024-01-25 10:02:00,0.020342,2024-02-19 09:30:00,242,15808.0,2024-03-15 09:30:00,43168.0,5162.8686
32,2024-01-25 10:03:00,0.020342,2024-02-19 09:30:00,242,15807.0,2024-03-15 09:30:00,43167.0,5167.3249
33,2024-01-25 10:04:00,0.020342,2024-02-19 09:30:00,242,15806.0,2024-03-15 09:30:00,43166.0,5174.0992
34,2024-01-25 10:05:00,0.020342,2024-02-19 09:30:00,242,15805.0,2024-03-15 09:30:00,43165.0,5188.5788
35,2024-01-25 10:06:00,0.020342,2024-02-19 09:30:00,242,15804.0,2024-03-15 09:30:00,43164.0,5191.6612
36,2024-01-25 10:07:00,0.020342,2024-02-19 09:30:00,242,15803.0,2024-03-15 09:30:00,43163.0,5194.1137
37,2024-01-25 10:08:00,0.020342,2024-02-19 09:30:00,242,15802.0,2024-03-15 09:30:00,43162.0,5194.6771
38,2024-01-25 10:09:00,0.020342,2024-02-19 09:30:00,242,15801.0,2024-03-15 09:30:00,43161.0,5196.2905
39,2024-01-25 10:10:00,0.020342,2024-02-19 09:30:00,242,15800.0,2024-03-15 09:30:00,43160.0,5188.7682
40,2024-01-25 10:11:00,0.020342,2024-02-19 09:30:00,242,15799.0,2024-03-15 09:30:00,43159.0,5185.2219
41,2024-01-25 10:12:00,0.020342,2024-02-19 09:30:00,242,15798.0,2024-03-15 09:30:00,43158.0,5183.2441
42,2024-01-25 10:13:00,0.020342,2024-02-19 09:30:00,242,15797.0,2024-03-15 09:30:00,43157.0,5177.3626
43,2024-01-25 10:14:00,0.020342,2024-02-19 09:30:00,242,15796.0,2024-03-15 09:30:00,43156.0,5180.1062
44,2024-01-25 10:15:00,0.020342,2024-02-19 09:30:00,242,15795.0,2024-03-15 09:30:00,43155.0,5183.1031
45,2024-01-25 10:16:00,0.020342,2024-02-19 09:30:00,242,15794.0,2024-03-15 09:30:00,43154.0,5186.8614
46,2024-01-25 10:17:00,0.020342,2024-02-19 09:30:00,242,15793.0,2024-03-15 09:30:00,43153.0,5186.2394
47,2024-01-25 10:18:00,0.020342,2024-02-19 09:30:00,242,15792.0,2024-03-15 09:30:00,43152.0,5184.762
48,2024-01-25 10:19:00,0.020342,2024-02-19 09:30:00,242,15791.0,2024-03-15 09:30:00,43151.0,5189.969
