,datetime,r_f,near_maturity_time,days_in_year,T1_min,next_maturity_time,T2_min,close
0,2024-03-26 09:31:00,0.0179,2024-04-19 09:30:00,242,23039.0,2024-05-17 09:30:00,47519.0,5480.3283
1,2024-03-26 09:32:00,0.0179,2024-04-19 09:30:00,242,23038.0,2024-05-17 09:30:00,47518.0,5477.5945
2,2024-03-26 09:33:00,0.0179,2024-04-19 09:30:00,242,23037.0,2024-05-17 09:30:00,47517.0,5474.8564
3,2024-03-26 09:34:00,0.0179,2024-04-19 09:30:00,242,23036.0,2024-05-17 09:30:00,47516.0,5483.8608
4,2024-03-26 09:35:00,0.0179,2024-04-19 09:30:00,242,23035.0,2024-05-17 09:30:00,47515.0,5482.2201
5,2024-03-26 09:36:00,0.0179,2024-04-19 09:30:00,242,23034.0,2024-05-17 09:30:00,47514.0,5482.1907
6,2024-03-26 09:37:00,0.0179,2024-04-19 09:30:00,242,23033.0,2024-05-17 09:30:00,47513.0,5487.0174
7,2024-03-26 09:38:00,0.0179,2024-04-19 09:30:00,242,23032.0,2024-05-17 09:30:00,47512.0,5494.563
8,2024-03-26 09:39:00,0.0179,2024-04-19 09:30:00,242,23031.0,2024-05-17 09:30:00,47511.0,5491.3733
9,2024-03-26 09:40:00,0.0179,2024-04-19 09:30:00,242,23030.0,2024-05-17 09:30:00,47510.0,5495.2319
10,2024-03-26 09:41:00,0.0179,2024-04-19 09:30:00,242,23029.0,2024-05-17 09:30:00,47509.0,5490.9585
11,2024-03-26 09:42:00,0.0179,2024-04-19 09:30:00,242,23028.0,2024-05-17 09:30:00,47508.0,5485.0256
12,2024-03-26 09:43:00,0.0179,2024-04-19 09:30:00,242,23027.0,2024-05-17 09:30:00,47507.0,5480.1277
13,2024-03-26 09:44:00,0.0179,2024-04-19 09:30:00,242,23026.0,2024-05-17 09:30:00,47506.0,5478.4575
14,2024-03-26 09:45:00,0.0179,2024-04-19 09:30:00,242,23025.0,2024-05-17 09:30:00,47505.0,5479.8818
15,2024-03-26 09:46:00,0.0179,2024-04-19 09:30:00,242,23024.0,2024-05-17 09:30:00,47504.0,5471.4763
16,2024-03-26 09:47:00,0.0179,2024-04-19 09:30:00,242,23023.0,2024-05-17 09:30:00,47503.0,5459.9881
17,2024-03-26 09:48:00,0.0179,2024-04-19 09:30:00,242,23022.0,2024-05-17 09:30:00,47502.0,5452.2069
18,2024-03-26 09:49:00,0.0179,2024-04-19 09:30:00,242,23021.0,2024-05-17 09:30:00,47501.0,5446.2721
19,2024-03-26 09:50:00,0.0179,2024-04-19 09:30:00,242,23020.0,2024-05-17 09:30:00,47500.0,5442.019
20,2024-03-26 09:51:00,0.0179,2024-04-19 09:30:00,242,23019.0,2024-05-17 09:30:00,47499.0,5448.8199
21,2024-03-26 09:52:00,0.0179,2024-04-19 09:30:00,242,23018.0,2024-05-17 09:30:00,47498.0,5452.5589
22,2024-03-26 09:53:00,0.0179,2024-04-19 09:30:00,242,23017.0,2024-05-17 09:30:00,47497.0,5453.4339
23,2024-03-26 09:54:00,0.0179,2024-04-19 09:30:00,242,23016.0,2024-05-17 09:30:00,47496.0,5451.7162
24,2024-03-26 09:55:00,0.0179,2024-04-19 09:30:00,242,23015.0,2024-05-17 09:30:00,47495.0,5460.4825
25,2024-03-26 09:56:00,0.0179,2024-04-19 09:30:00,242,23014.0,2024-05-17 09:30:00,47494.0,5468.366
