strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
4500.0,MO2405C4500,MO2405P4500,903.4,12.4,891.0,12.4
4550.0,MO2405C4550,MO2405P4550,820.2,13.6,806.6,13.6
4600.0,MO2405C4600,MO2405P4600,807.0,18.8,788.2,18.8
4650.0,MO2405C4650,MO2405P4650,773.2,19.6,753.6,19.6
4700.0,MO2405C4700,MO2405P4700,700.6,23.4,677.2,23.4
4750.0,MO2405C4750,MO2405P4750,764.2,28.0,736.2,28.0
4800.0,MO2405C4800,MO2405P4800,612.4,32.8,579.6,32.8
4850.0,MO2405C4850,MO2405P4850,563.8,38.2,525.5999999999999,38.2
4900.0,MO2405C4900,MO2405P4900,551.8,45.8,505.99999999999994,45.8
4950.0,MO2405C4950,MO2405P4950,511.4,60.6,450.79999999999995,60.6
5000.0,MO2405C5000,MO2405P5000,456.0,65.0,391.0,65.0
5100.0,MO2405C5100,MO2405P5100,372.8,87.4,285.4,87.4
5200.0,MO2405C5200,MO2405P5200,306.6,116.0,190.60000000000002,116.0
5300.0,MO2405C5300,MO2405P5300,256.6,154.6,102.00000000000003,154.6
5400.0,MO2405C5400,MO2405P5400,201.8,198.8,3.0,198.8
5500.0,MO2405C5500,MO2405P5500,156.6,259.6,103.00000000000003,156.6
5600.0,MO2405C5600,MO2405P5600,113.0,315.0,202.0,113.0
5700.0,MO2405C5700,MO2405P5700,89.4,400.4,311.0,89.4
5800.0,MO2405C5800,MO2405P5800,63.8,476.0,412.2,63.8
5900.0,MO2405C5900,MO2405P5900,43.0,561.0,518.0,43.0
6000.0,MO2405C6000,MO2405P6000,30.8,646.0,615.2,30.8
6100.0,MO2405C6100,MO2405P6100,21.2,679.8,658.5999999999999,21.2
6200.0,MO2405C6200,MO2405P6200,14.0,853.4,839.4,14.0
6300.0,MO2405C6300,MO2405P6300,8.8,787.8,779.0,8.8
