strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
4500.0,MO2407C4500,MO2407P4500,401.8,23.4,378.40000000000003,23.4
4550.0,MO2407C4550,MO2407P4550,359.8,31.2,328.6,31.2
4600.0,MO2407C4600,MO2407P4600,309.2,40.2,269.0,40.2
4650.0,MO2407C4650,MO2407P4650,269.4,51.2,218.2,51.2
4700.0,MO2407C4700,MO2407P4700,235.4,65.6,169.8,65.6
4750.0,MO2407C4750,MO2407P4750,202.6,81.2,121.39999999999999,81.2
4800.0,MO2407C4800,MO2407P4800,170.0,101.0,69.0,101.0
4850.0,MO2407C4850,MO2407P4850,141.8,124.0,17.80000000000001,124.0
4900.0,MO2407C4900,MO2407P4900,118.6,149.2,30.599999999999994,118.6
4950.0,MO2407C4950,MO2407P4950,97.4,180.0,82.6,97.4
5000.0,MO2407C5000,MO2407P5000,80.4,211.2,130.79999999999998,80.4
5100.0,MO2407C5100,MO2407P5100,52.0,284.4,232.39999999999998,52.0
5200.0,MO2407C5200,MO2407P5200,33.2,364.6,331.40000000000003,33.2
5300.0,MO2407C5300,MO2407P5300,21.0,453.8,432.8,21.0
5400.0,MO2407C5400,MO2407P5400,13.0,535.0,522.0,13.0
5500.0,MO2407C5500,MO2407P5500,8.0,617.0,609.0,8.0
5600.0,MO2407C5600,MO2407P5600,5.2,706.4,701.1999999999999,5.2
5700.0,MO2407C5700,MO2407P5700,3.4,821.4,818.0,3.4
5800.0,MO2407C5800,MO2407P5800,2.4,876.4,874.0,2.4
5900.0,MO2407C5900,MO2407P5900,1.8,981.4,979.6,1.8
6000.0,MO2407C6000,MO2407P6000,1.8,1070.6,1068.8,1.8
6100.0,MO2407C6100,MO2407P6100,1.6,1170.0,1168.4,1.6
6200.0,MO2407C6200,MO2407P6200,1.6,1168.8,1167.2,1.6
