datetime,r_f,near_Maturity_time,days_in_year,T1_min,next_Maturity_time,T2_min,close
2024-06-19 09:31:00,0.01599,2024-06-26 09:30:00,366,10079.0,2024-07-24 09:30:00,50399.0,0.794
2024-06-19 09:32:00,0.01599,2024-06-26 09:30:00,366,10078.0,2024-07-24 09:30:00,50398.0,0.793
2024-06-19 09:33:00,0.01599,2024-06-26 09:30:00,366,10077.0,2024-07-24 09:30:00,50397.0,0.794
2024-06-19 09:34:00,0.01599,2024-06-26 09:30:00,366,10076.0,2024-07-24 09:30:00,50396.0,0.794
2024-06-19 09:35:00,0.01599,2024-06-26 09:30:00,366,10075.0,2024-07-24 09:30:00,50395.0,0.794
2024-06-19 09:36:00,0.01599,2024-06-26 09:30:00,366,10074.0,2024-07-24 09:30:00,50394.0,0.794
2024-06-19 09:37:00,0.01599,2024-06-26 09:30:00,366,10073.0,2024-07-24 09:30:00,50393.0,0.794
2024-06-19 09:38:00,0.01599,2024-06-26 09:30:00,366,10072.0,2024-07-24 09:30:00,50392.0,0.794
2024-06-19 09:39:00,0.01599,2024-06-26 09:30:00,366,10071.0,2024-07-24 09:30:00,50391.0,0.792
2024-06-19 09:40:00,0.01599,2024-06-26 09:30:00,366,10070.0,2024-07-24 09:30:00,50390.0,0.791
2024-06-19 09:41:00,0.01599,2024-06-26 09:30:00,366,10069.0,2024-07-24 09:30:00,50389.0,0.791
2024-06-19 09:42:00,0.01599,2024-06-26 09:30:00,366,10068.0,2024-07-24 09:30:00,50388.0,0.791
2024-06-19 09:43:00,0.01599,2024-06-26 09:30:00,366,10067.0,2024-07-24 09:30:00,50387.0,0.792
2024-06-19 09:44:00,0.01599,2024-06-26 09:30:00,366,10066.0,2024-07-24 09:30:00,50386.0,0.791
2024-06-19 09:45:00,0.01599,2024-06-26 09:30:00,366,10065.0,2024-07-24 09:30:00,50385.0,0.792
2024-06-19 09:46:00,0.01599,2024-06-26 09:30:00,366,10064.0,2024-07-24 09:30:00,50384.0,0.791
2024-06-19 09:47:00,0.01599,2024-06-26 09:30:00,366,10063.0,2024-07-24 09:30:00,50383.0,0.79
2024-06-19 09:48:00,0.01599,2024-06-26 09:30:00,366,10062.0,2024-07-24 09:30:00,50382.0,0.791
2024-06-19 09:49:00,0.01599,2024-06-26 09:30:00,366,10061.0,2024-07-24 09:30:00,50381.0,0.79
2024-06-19 09:50:00,0.01599,2024-06-26 09:30:00,366,10060.0,2024-07-24 09:30:00,50380.0,0.792
2024-06-19 09:51:00,0.01599,2024-06-26 09:30:00,366,10059.0,2024-07-24 09:30:00,50379.0,0.791
2024-06-19 09:52:00,0.01599,2024-06-26 09:30:00,366,10058.0,2024-07-24 09:30:00,50378.0,0.792
2024-06-19 09:53:00,0.01599,2024-06-26 09:30:00,366,10057.0,2024-07-24 09:30:00,50377.0,0.791
2024-06-19 09:54:00,0.01599,2024-06-26 09:30:00,366,10056.0,2024-07-24 09:30:00,50376.0,0.79
2024-06-19 09:55:00,0.01599,2024-06-26 09:30:00,366,10055.0,2024-07-24 09:30:00,50375.0,0.79
2024-06-19 09:56:00,0.01599,2024-06-26 09:30:00,366,10054.0,2024-07-24 09:30:00,50374.0,0.789
2024-06-19 09:57:00,0.01599,2024-06-26 09:30:00,366,10053.0,2024-07-24 09:30:00,50373.0,0.789
2024-06-19 09:58:00,0.01599,2024-06-26 09:30:00,366,10052.0,2024-07-24 09:30:00,50372.0,0.79
2024-06-19 09:59:00,0.01599,2024-06-26 09:30:00,366,10051.0,2024-07-24 09:30:00,50371.0,0.789
2024-06-19 10:00:00,0.01599,2024-06-26 09:30:00,366,10050.0,2024-07-24 09:30:00,50370.0,0.789
2024-06-19 10:01:00,0.01599,2024-06-26 09:30:00,366,10049.0,2024-07-24 09:30:00,50369.0,0.789
2024-06-19 10:02:00,0.01599,2024-06-26 09:30:00,366,10048.0,2024-07-24 09:30:00,50368.0,0.788
2024-06-19 10:03:00,0.01599,2024-06-26 09:30:00,366,10047.0,2024-07-24 09:30:00,50367.0,0.788
2024-06-19 10:04:00,0.01599,2024-06-26 09:30:00,366,10046.0,2024-07-24 09:30:00,50366.0,0.789
2024-06-19 10:05:00,0.01599,2024-06-26 09:30:00,366,10045.0,2024-07-24 09:30:00,50365.0,0.787
2024-06-19 10:06:00,0.01599,2024-06-26 09:30:00,366,10044.0,2024-07-24 09:30:00,50364.0,0.787
2024-06-19 10:07:00,0.01599,2024-06-26 09:30:00,366,10043.0,2024-07-24 09:30:00,50363.0,0.787
2024-06-19 10:08:00,0.01599,2024-06-26 09:30:00,366,10042.0,2024-07-24 09:30:00,50362.0,0.787
2024-06-19 10:09:00,0.01599,2024-06-26 09:30:00,366,10041.0,2024-07-24 09:30:00,50361.0,0.787
2024-06-19 10:10:00,0.01599,2024-06-26 09:30:00,366,10040.0,2024-07-24 09:30:00,50360.0,0.788
2024-06-19 10:11:00,0.01599,2024-06-26 09:30:00,366,10039.0,2024-07-24 09:30:00,50359.0,0.787
2024-06-19 10:12:00,0.01599,2024-06-26 09:30:00,366,10038.0,2024-07-24 09:30:00,50358.0,0.787
2024-06-19 10:13:00,0.01599,2024-06-26 09:30:00,366,10037.0,2024-07-24 09:30:00,50357.0,0.787
2024-06-19 10:14:00,0.01599,2024-06-26 09:30:00,366,10036.0,2024-07-24 09:30:00,50356.0,0.787
2024-06-19 10:15:00,0.01599,2024-06-26 09:30:00,366,10035.0,2024-07-24 09:30:00,50355.0,0.786
2024-06-19 10:16:00,0.01599,2024-06-26 09:30:00,366,10034.0,2024-07-24 09:30:00,50354.0,0.787
2024-06-19 10:17:00,0.01599,2024-06-26 09:30:00,366,10033.0,2024-07-24 09:30:00,50353.0,0.786
2024-06-19 10:18:00,0.01599,2024-06-26 09:30:00,366,10032.0,2024-07-24 09:30:00,50352.0,0.786
2024-06-19 10:19:00,0.01599,2024-06-26 09:30:00,366,10031.0,2024-07-24 09:30:00,50351.0,0.786
2024-06-19 10:20:00,0.01599,2024-06-26 09:30:00,366,10030.0,2024-07-24 09:30:00,50350.0,0.785
2024-06-19 10:21:00,0.01599,2024-06-26 09:30:00,366,10029.0,2024-07-24 09:30:00,50349.0,0.785
2024-06-19 10:22:00,0.01599,2024-06-26 09:30:00,366,10028.0,2024-07-24 09:30:00,50348.0,0.785
2024-06-19 10:23:00,0.01599,2024-06-26 09:30:00,366,10027.0,2024-07-24 09:30:00,50347.0,0.784
2024-06-19 10:24:00,0.01599,2024-06-26 09:30:00,366,10026.0,2024-07-24 09:30:00,50346.0,0.786
2024-06-19 10:25:00,0.01599,2024-06-26 09:30:00,366,10025.0,2024-07-24 09:30:00,50345.0,0.785
2024-06-19 10:26:00,0.01599,2024-06-26 09:30:00,366,10024.0,2024-07-24 09:30:00,50344.0,0.785
2024-06-19 10:27:00,0.01599,2024-06-26 09:30:00,366,10023.0,2024-07-24 09:30:00,50343.0,0.784
2024-06-19 10:28:00,0.01599,2024-06-26 09:30:00,366,10022.0,2024-07-24 09:30:00,50342.0,0.783
2024-06-19 10:29:00,0.01599,2024-06-26 09:30:00,366,10021.0,2024-07-24 09:30:00,50341.0,0.784
2024-06-19 10:30:00,0.01599,2024-06-26 09:30:00,366,10020.0,2024-07-24 09:30:00,50340.0,0.785
2024-06-19 10:31:00,0.01599,2024-06-26 09:30:00,366,10019.0,2024-07-24 09:30:00,50339.0,0.784
2024-06-19 10:32:00,0.01599,2024-06-26 09:30:00,366,10018.0,2024-07-24 09:30:00,50338.0,0.785
2024-06-19 10:33:00,0.01599,2024-06-26 09:30:00,366,10017.0,2024-07-24 09:30:00,50337.0,0.786
2024-06-19 10:34:00,0.01599,2024-06-26 09:30:00,366,10016.0,2024-07-24 09:30:00,50336.0,0.785
2024-06-19 10:35:00,0.01599,2024-06-26 09:30:00,366,10015.0,2024-07-24 09:30:00,50335.0,0.786
2024-06-19 10:36:00,0.01599,2024-06-26 09:30:00,366,10014.0,2024-07-24 09:30:00,50334.0,0.784
2024-06-19 10:37:00,0.01599,2024-06-26 09:30:00,366,10013.0,2024-07-24 09:30:00,50333.0,0.786
2024-06-19 10:38:00,0.01599,2024-06-26 09:30:00,366,10012.0,2024-07-24 09:30:00,50332.0,0.786
2024-06-19 10:39:00,0.01599,2024-06-26 09:30:00,366,10011.0,2024-07-24 09:30:00,50331.0,0.785
2024-06-19 10:40:00,0.01599,2024-06-26 09:30:00,366,10010.0,2024-07-24 09:30:00,50330.0,0.785
2024-06-19 10:41:00,0.01599,2024-06-26 09:30:00,366,10009.0,2024-07-24 09:30:00,50329.0,0.786
2024-06-19 10:42:00,0.01599,2024-06-26 09:30:00,366,10008.0,2024-07-24 09:30:00,50328.0,0.786
2024-06-19 10:43:00,0.01599,2024-06-26 09:30:00,366,10007.0,2024-07-24 09:30:00,50327.0,0.786
2024-06-19 10:44:00,0.01599,2024-06-26 09:30:00,366,10006.0,2024-07-24 09:30:00,50326.0,0.784
2024-06-19 10:45:00,0.01599,2024-06-26 09:30:00,366,10005.0,2024-07-24 09:30:00,50325.0,0.786
2024-06-19 10:46:00,0.01599,2024-06-26 09:30:00,366,10004.0,2024-07-24 09:30:00,50324.0,0.786
2024-06-19 10:47:00,0.01599,2024-06-26 09:30:00,366,10003.0,2024-07-24 09:30:00,50323.0,0.786
2024-06-19 10:48:00,0.01599,2024-06-26 09:30:00,366,10002.0,2024-07-24 09:30:00,50322.0,0.785
2024-06-19 10:49:00,0.01599,2024-06-26 09:30:00,366,10001.0,2024-07-24 09:30:00,50321.0,0.786
2024-06-19 10:50:00,0.01599,2024-06-26 09:30:00,366,10000.0,2024-07-24 09:30:00,50320.0,0.786
2024-06-19 10:51:00,0.01599,2024-06-26 09:30:00,366,9999.0,2024-07-24 09:30:00,50319.0,0.786
2024-06-19 10:52:00,0.01599,2024-06-26 09:30:00,366,9998.0,2024-07-24 09:30:00,50318.0,0.786
2024-06-19 10:53:00,0.01599,2024-06-26 09:30:00,366,9997.0,2024-07-24 09:30:00,50317.0,0.787
2024-06-19 10:54:00,0.01599,2024-06-26 09:30:00,366,9996.0,2024-07-24 09:30:00,50316.0,0.786
