strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
4500.0,MO2402C4500,MO2402P4500,450.0,46.0,404.0,46.0
4550.0,MO2402C4550,MO2402P4550,419.8,54.6,365.2,54.6
4600.0,MO2402C4600,MO2402P4600,360.0,66.4,293.6,66.4
4650.0,MO2402C4650,MO2402P4650,338.0,81.6,256.4,81.6
4700.0,MO2402C4700,MO2402P4700,310.8,93.2,217.60000000000002,93.2
4750.0,MO2402C4750,MO2402P4750,283.8,111.0,172.8,111.0
4800.0,MO2402C4800,MO2402P4800,251.8,127.6,124.20000000000002,127.6
4850.0,MO2402C4850,MO2402P4850,215.4,150.6,64.80000000000001,150.6
4900.0,MO2402C4900,MO2402P4900,198.0,174.2,23.80000000000001,174.2
4950.0,MO2402C4950,MO2402P4950,173.8,200.6,26.799999999999983,173.8
5000.0,MO2402C5000,MO2402P5000,150.4,226.6,76.19999999999999,150.4
5100.0,MO2402C5100,MO2402P5100,112.4,285.6,173.20000000000002,112.4
5200.0,MO2402C5200,MO2402P5200,82.8,360.0,277.2,82.8
5300.0,MO2402C5300,MO2402P5300,60.4,439.0,378.6,60.4
5400.0,MO2402C5400,MO2402P5400,42.2,565.0,522.8,42.2
5500.0,MO2402C5500,MO2402P5500,29.4,598.8,569.4,29.4
5600.0,MO2402C5600,MO2402P5600,20.6,723.8,703.1999999999999,20.6
5700.0,MO2402C5700,MO2402P5700,13.6,859.6,846.0,13.6
5800.0,MO2402C5800,MO2402P5800,8.8,900.0,891.2,8.8
5900.0,MO2402C5900,MO2402P5900,5.8,1074.4,1068.6000000000001,5.8
6000.0,MO2402C6000,MO2402P6000,4.6,1132.8,1128.2,4.6
6100.0,MO2402C6100,MO2402P6100,2.8,1254.2,1251.4,2.8
6200.0,MO2402C6200,MO2402P6200,2.0,1281.4,1279.4,2.0
6300.0,MO2402C6300,MO2402P6300,1.6,1399.4,1397.8000000000002,1.6
6400.0,MO2402C6400,MO2402P6400,1.4,1543.2,1541.8,1.4
6500.0,MO2402C6500,MO2402P6500,1.2,1631.2,1630.0,1.2
6600.0,MO2402C6600,MO2402P6600,0.8,1692.0,1691.2,0.8
6700.0,MO2402C6700,MO2402P6700,0.8,1787.4,1786.6000000000001,0.8
6800.0,MO2402C6800,MO2402P6800,0.8,1990.0,1989.2,0.8
6900.0,MO2402C6900,MO2402P6900,0.8,2057.0,2056.2,0.8
