datetime,r_f,near_Maturity_time,days_in_year,T1_min,next_Maturity_time,T2_min,close
2024-01-16 09:31:00,0.021091000000000002,2024-01-24 09:30:00,366,11519.0,2024-02-28 09:30:00,61919.0,0.81
2024-01-16 09:32:00,0.021091000000000002,2024-01-24 09:30:00,366,11518.0,2024-02-28 09:30:00,61918.0,0.809
2024-01-16 09:33:00,0.021091000000000002,2024-01-24 09:30:00,366,11517.0,2024-02-28 09:30:00,61917.0,0.81
2024-01-16 09:34:00,0.021091000000000002,2024-01-24 09:30:00,366,11516.0,2024-02-28 09:30:00,61916.0,0.813
2024-01-16 09:35:00,0.021091000000000002,2024-01-24 09:30:00,366,11515.0,2024-02-28 09:30:00,61915.0,0.812
2024-01-16 09:36:00,0.021091000000000002,2024-01-24 09:30:00,366,11514.0,2024-02-28 09:30:00,61914.0,0.811
2024-01-16 09:37:00,0.021091000000000002,2024-01-24 09:30:00,366,11513.0,2024-02-28 09:30:00,61913.0,0.812
2024-01-16 09:38:00,0.021091000000000002,2024-01-24 09:30:00,366,11512.0,2024-02-28 09:30:00,61912.0,0.814
2024-01-16 09:39:00,0.021091000000000002,2024-01-24 09:30:00,366,11511.0,2024-02-28 09:30:00,61911.0,0.813
2024-01-16 09:40:00,0.021091000000000002,2024-01-24 09:30:00,366,11510.0,2024-02-28 09:30:00,61910.0,0.814
2024-01-16 09:41:00,0.021091000000000002,2024-01-24 09:30:00,366,11509.0,2024-02-28 09:30:00,61909.0,0.814
2024-01-16 09:42:00,0.021091000000000002,2024-01-24 09:30:00,366,11508.0,2024-02-28 09:30:00,61908.0,0.814
2024-01-16 09:43:00,0.021091000000000002,2024-01-24 09:30:00,366,11507.0,2024-02-28 09:30:00,61907.0,0.813
2024-01-16 09:44:00,0.021091000000000002,2024-01-24 09:30:00,366,11506.0,2024-02-28 09:30:00,61906.0,0.812
2024-01-16 09:45:00,0.021091000000000002,2024-01-24 09:30:00,366,11505.0,2024-02-28 09:30:00,61905.0,0.812
2024-01-16 09:46:00,0.021091000000000002,2024-01-24 09:30:00,366,11504.0,2024-02-28 09:30:00,61904.0,0.812
2024-01-16 09:47:00,0.021091000000000002,2024-01-24 09:30:00,366,11503.0,2024-02-28 09:30:00,61903.0,0.812
2024-01-16 09:48:00,0.021091000000000002,2024-01-24 09:30:00,366,11502.0,2024-02-28 09:30:00,61902.0,0.813
2024-01-16 09:49:00,0.021091000000000002,2024-01-24 09:30:00,366,11501.0,2024-02-28 09:30:00,61901.0,0.813
2024-01-16 09:50:00,0.021091000000000002,2024-01-24 09:30:00,366,11500.0,2024-02-28 09:30:00,61900.0,0.814
2024-01-16 09:51:00,0.021091000000000002,2024-01-24 09:30:00,366,11499.0,2024-02-28 09:30:00,61899.0,0.814
2024-01-16 09:52:00,0.021091000000000002,2024-01-24 09:30:00,366,11498.0,2024-02-28 09:30:00,61898.0,0.815
2024-01-16 09:53:00,0.021091000000000002,2024-01-24 09:30:00,366,11497.0,2024-02-28 09:30:00,61897.0,0.814
2024-01-16 09:54:00,0.021091000000000002,2024-01-24 09:30:00,366,11496.0,2024-02-28 09:30:00,61896.0,0.816
2024-01-16 09:55:00,0.021091000000000002,2024-01-24 09:30:00,366,11495.0,2024-02-28 09:30:00,61895.0,0.815
2024-01-16 09:56:00,0.021091000000000002,2024-01-24 09:30:00,366,11494.0,2024-02-28 09:30:00,61894.0,0.815
2024-01-16 09:57:00,0.021091000000000002,2024-01-24 09:30:00,366,11493.0,2024-02-28 09:30:00,61893.0,0.814
2024-01-16 09:58:00,0.021091000000000002,2024-01-24 09:30:00,366,11492.0,2024-02-28 09:30:00,61892.0,0.813
2024-01-16 09:59:00,0.021091000000000002,2024-01-24 09:30:00,366,11491.0,2024-02-28 09:30:00,61891.0,0.814
2024-01-16 10:00:00,0.021091000000000002,2024-01-24 09:30:00,366,11490.0,2024-02-28 09:30:00,61890.0,0.814
