,datetime,r_f,near_maturity_time,days_in_year,T1_min,next_maturity_time,T2_min,close
0,2024-03-08 09:31:00,0.017525,2024-03-15 09:30:00,242,7199.0,2024-04-19 09:30:00,40319.0,5339.012
1,2024-03-08 09:32:00,0.017525,2024-03-15 09:30:00,242,7198.0,2024-04-19 09:30:00,40318.0,5333.9926
2,2024-03-08 09:33:00,0.017525,2024-03-15 09:30:00,242,7197.0,2024-04-19 09:30:00,40317.0,5321.6334
3,2024-03-08 09:34:00,0.017525,2024-03-15 09:30:00,242,7196.0,2024-04-19 09:30:00,40316.0,5313.5675
4,2024-03-08 09:35:00,0.017525,2024-03-15 09:30:00,242,7195.0,2024-04-19 09:30:00,40315.0,5310.9092
5,2024-03-08 09:36:00,0.017525,2024-03-15 09:30:00,242,7194.0,2024-04-19 09:30:00,40314.0,5310.7177
6,2024-03-08 09:37:00,0.017525,2024-03-15 09:30:00,242,7193.0,2024-04-19 09:30:00,40313.0,5300.8211
7,2024-03-08 09:38:00,0.017525,2024-03-15 09:30:00,242,7192.0,2024-04-19 09:30:00,40312.0,5304.491
8,2024-03-08 09:39:00,0.017525,2024-03-15 09:30:00,242,7191.0,2024-04-19 09:30:00,40311.0,5321.3722
9,2024-03-08 09:40:00,0.017525,2024-03-15 09:30:00,242,7190.0,2024-04-19 09:30:00,40310.0,5324.1955
10,2024-03-08 09:41:00,0.017525,2024-03-15 09:30:00,242,7189.0,2024-04-19 09:30:00,40309.0,5324.7909
11,2024-03-08 09:42:00,0.017525,2024-03-15 09:30:00,242,7188.0,2024-04-19 09:30:00,40308.0,5325.8992
12,2024-03-08 09:43:00,0.017525,2024-03-15 09:30:00,242,7187.0,2024-04-19 09:30:00,40307.0,5330.0407
13,2024-03-08 09:44:00,0.017525,2024-03-15 09:30:00,242,7186.0,2024-04-19 09:30:00,40306.0,5325.3563
14,2024-03-08 09:45:00,0.017525,2024-03-15 09:30:00,242,7185.0,2024-04-19 09:30:00,40305.0,5327.5678
15,2024-03-08 09:46:00,0.017525,2024-03-15 09:30:00,242,7184.0,2024-04-19 09:30:00,40304.0,5334.7594
16,2024-03-08 09:47:00,0.017525,2024-03-15 09:30:00,242,7183.0,2024-04-19 09:30:00,40303.0,5336.3212
17,2024-03-08 09:48:00,0.017525,2024-03-15 09:30:00,242,7182.0,2024-04-19 09:30:00,40302.0,5335.936
18,2024-03-08 09:49:00,0.017525,2024-03-15 09:30:00,242,7181.0,2024-04-19 09:30:00,40301.0,5335.4556
19,2024-03-08 09:50:00,0.017525,2024-03-15 09:30:00,242,7180.0,2024-04-19 09:30:00,40300.0,5334.3899
20,2024-03-08 09:51:00,0.017525,2024-03-15 09:30:00,242,7179.0,2024-04-19 09:30:00,40299.0,5336.9456
21,2024-03-08 09:52:00,0.017525,2024-03-15 09:30:00,242,7178.0,2024-04-19 09:30:00,40298.0,5341.2699
22,2024-03-08 09:53:00,0.017525,2024-03-15 09:30:00,242,7177.0,2024-04-19 09:30:00,40297.0,5345.2705
23,2024-03-08 09:54:00,0.017525,2024-03-15 09:30:00,242,7176.0,2024-04-19 09:30:00,40296.0,5347.1416
24,2024-03-08 09:55:00,0.017525,2024-03-15 09:30:00,242,7175.0,2024-04-19 09:30:00,40295.0,5342.3284
25,2024-03-08 09:56:00,0.017525,2024-03-15 09:30:00,242,7174.0,2024-04-19 09:30:00,40294.0,5341.9939
26,2024-03-08 09:57:00,0.017525,2024-03-15 09:30:00,242,7173.0,2024-04-19 09:30:00,40293.0,5340.3674
27,2024-03-08 09:58:00,0.017525,2024-03-15 09:30:00,242,7172.0,2024-04-19 09:30:00,40292.0,5336.8501
28,2024-03-08 09:59:00,0.017525,2024-03-15 09:30:00,242,7171.0,2024-04-19 09:30:00,40291.0,5338.1996
29,2024-03-08 10:00:00,0.017525,2024-03-15 09:30:00,242,7170.0,2024-04-19 09:30:00,40290.0,5334.8602
30,2024-03-08 10:01:00,0.017525,2024-03-15 09:30:00,242,7169.0,2024-04-19 09:30:00,40289.0,5334.9862
31,2024-03-08 10:02:00,0.017525,2024-03-15 09:30:00,242,7168.0,2024-04-19 09:30:00,40288.0,5334.2688
32,2024-03-08 10:03:00,0.017525,2024-03-15 09:30:00,242,7167.0,2024-04-19 09:30:00,40287.0,5332.3748
33,2024-03-08 10:04:00,0.017525,2024-03-15 09:30:00,242,7166.0,2024-04-19 09:30:00,40286.0,5339.6943
34,2024-03-08 10:05:00,0.017525,2024-03-15 09:30:00,242,7165.0,2024-04-19 09:30:00,40285.0,5336.3743
35,2024-03-08 10:06:00,0.017525,2024-03-15 09:30:00,242,7164.0,2024-04-19 09:30:00,40284.0,5327.97
36,2024-03-08 10:07:00,0.017525,2024-03-15 09:30:00,242,7163.0,2024-04-19 09:30:00,40283.0,5319.2623
37,2024-03-08 10:08:00,0.017525,2024-03-15 09:30:00,242,7162.0,2024-04-19 09:30:00,40282.0,5314.5589
38,2024-03-08 10:09:00,0.017525,2024-03-15 09:30:00,242,7161.0,2024-04-19 09:30:00,40281.0,5309.6718
39,2024-03-08 10:10:00,0.017525,2024-03-15 09:30:00,242,7160.0,2024-04-19 09:30:00,40280.0,5316.4543
40,2024-03-08 10:11:00,0.017525,2024-03-15 09:30:00,242,7159.0,2024-04-19 09:30:00,40279.0,5311.6748
