strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3850.0,MO2403C3850,MO2403P3850,1071.4,2.4,1069.0,2.4
3900.0,MO2403C3900,MO2403P3900,1121.8,2.8,1119.0,2.8
3950.0,MO2403C3950,MO2403P3950,1056.2,3.4,1052.8,3.4
4000.0,MO2403C4000,MO2403P4000,1008.0,4.2,1003.8,4.2
4050.0,MO2403C4050,MO2403P4050,955.0,4.8,950.2,4.8
4100.0,MO2403C4100,MO2403P4100,896.0,6.2,889.8,6.2
4150.0,MO2403C4150,MO2403P4150,842.8,7.4,835.4,7.4
4200.0,MO2403C4200,MO2403P4200,811.6,9.2,802.4,9.2
4250.0,MO2403C4250,MO2403P4250,740.0,9.8,730.2,9.8
4300.0,MO2403C4300,MO2403P4300,730.0,11.8,718.2,11.8
4350.0,MO2403C4350,MO2403P4350,690.0,13.0,677.0,13.0
4400.0,MO2403C4400,MO2403P4400,629.4,16.2,613.1999999999999,16.2
4450.0,MO2403C4450,MO2403P4450,577.2,19.6,557.6,19.6
4500.0,MO2403C4500,MO2403P4500,535.0,23.8,511.2,23.8
4550.0,MO2403C4550,MO2403P4550,495.0,27.8,467.2,27.8
4600.0,MO2403C4600,MO2403P4600,452.6,34.8,417.8,34.8
4650.0,MO2403C4650,MO2403P4650,407.8,40.0,367.8,40.0
4700.0,MO2403C4700,MO2403P4700,364.6,48.8,315.8,48.8
4750.0,MO2403C4750,MO2403P4750,333.6,58.6,275.0,58.6
4800.0,MO2403C4800,MO2403P4800,285.4,72.4,212.99999999999997,72.4
4850.0,MO2403C4850,MO2403P4850,245.6,86.0,159.6,86.0
4900.0,MO2403C4900,MO2403P4900,220.2,102.4,117.79999999999998,102.4
4950.0,MO2403C4950,MO2403P4950,188.6,122.0,66.6,122.0
5000.0,MO2403C5000,MO2403P5000,161.4,145.2,16.200000000000017,145.2
5100.0,MO2403C5100,MO2403P5100,115.6,195.2,79.6,115.6
5200.0,MO2403C5200,MO2403P5200,81.6,255.0,173.4,81.6
5300.0,MO2403C5300,MO2403P5300,57.2,328.8,271.6,57.2
5400.0,MO2403C5400,MO2403P5400,40.0,419.6,379.6,40.0
5500.0,MO2403C5500,MO2403P5500,28.0,543.0,515.0,28.0
5600.0,MO2403C5600,MO2403P5600,20.2,592.0,571.8,20.2
5700.0,MO2403C5700,MO2403P5700,14.4,693.4,679.0,14.4
5800.0,MO2403C5800,MO2403P5800,10.6,787.6,777.0,10.6
5900.0,MO2403C5900,MO2403P5900,7.6,995.4,987.8,7.6
6000.0,MO2403C6000,MO2403P6000,5.8,998.2,992.4000000000001,5.8
6100.0,MO2403C6100,MO2403P6100,4.0,1213.8,1209.8,4.0
6200.0,MO2403C6200,MO2403P6200,3.2,1246.0,1242.8,3.2
6300.0,MO2403C6300,MO2403P6300,2.4,1380.0,1377.6,2.4
6400.0,MO2403C6400,MO2403P6400,2.0,1450.2,1448.2,2.0
6500.0,MO2403C6500,MO2403P6500,1.8,1608.0,1606.2,1.8
6600.0,MO2403C6600,MO2403P6600,1.6,1653.0,1651.4,1.6
6800.0,MO2403C6800,MO2403P6800,1.4,1890.6,1889.1999999999998,1.4
7000.0,MO2403C7000,MO2403P7000,1.2,1898.6,1897.3999999999999,1.2
7200.0,MO2403C7200,MO2403P7200,1.2,2289.8,2288.6000000000004,1.2
7400.0,MO2403C7400,MO2403P7400,1.0,2524.8,2523.8,1.0
7600.0,MO2403C7600,MO2403P7600,1.0,2708.4,2707.4,1.0
7800.0,MO2403C7800,MO2403P7800,1.0,2801.6,2800.6,1.0
