datetime,r_f,near_Maturity_time,days_in_year,T1_min,next_Maturity_time,T2_min,close
2024-01-29 09:31:00,0.019400999999999998,2024-02-28 09:30:00,366,43199.0,2024-03-27 09:30:00,83519.0,0.788
2024-01-29 09:32:00,0.019400999999999998,2024-02-28 09:30:00,366,43198.0,2024-03-27 09:30:00,83518.0,0.793
2024-01-29 09:33:00,0.019400999999999998,2024-02-28 09:30:00,366,43197.0,2024-03-27 09:30:00,83517.0,0.792
2024-01-29 09:34:00,0.019400999999999998,2024-02-28 09:30:00,366,43196.0,2024-03-27 09:30:00,83516.0,0.792
2024-01-29 09:35:00,0.019400999999999998,2024-02-28 09:30:00,366,43195.0,2024-03-27 09:30:00,83515.0,0.789
2024-01-29 09:36:00,0.019400999999999998,2024-02-28 09:30:00,366,43194.0,2024-03-27 09:30:00,83514.0,0.788
2024-01-29 09:37:00,0.019400999999999998,2024-02-28 09:30:00,366,43193.0,2024-03-27 09:30:00,83513.0,0.785
2024-01-29 09:38:00,0.019400999999999998,2024-02-28 09:30:00,366,43192.0,2024-03-27 09:30:00,83512.0,0.784
2024-01-29 09:39:00,0.019400999999999998,2024-02-28 09:30:00,366,43191.0,2024-03-27 09:30:00,83511.0,0.782
2024-01-29 09:40:00,0.019400999999999998,2024-02-28 09:30:00,366,43190.0,2024-03-27 09:30:00,83510.0,0.784
2024-01-29 09:41:00,0.019400999999999998,2024-02-28 09:30:00,366,43189.0,2024-03-27 09:30:00,83509.0,0.785
2024-01-29 09:42:00,0.019400999999999998,2024-02-28 09:30:00,366,43188.0,2024-03-27 09:30:00,83508.0,0.784
2024-01-29 09:43:00,0.019400999999999998,2024-02-28 09:30:00,366,43187.0,2024-03-27 09:30:00,83507.0,0.784
2024-01-29 09:44:00,0.019400999999999998,2024-02-28 09:30:00,366,43186.0,2024-03-27 09:30:00,83506.0,0.782
2024-01-29 09:45:00,0.019400999999999998,2024-02-28 09:30:00,366,43185.0,2024-03-27 09:30:00,83505.0,0.782
2024-01-29 09:46:00,0.019400999999999998,2024-02-28 09:30:00,366,43184.0,2024-03-27 09:30:00,83504.0,0.783
2024-01-29 09:47:00,0.019400999999999998,2024-02-28 09:30:00,366,43183.0,2024-03-27 09:30:00,83503.0,0.78
2024-01-29 09:48:00,0.019400999999999998,2024-02-28 09:30:00,366,43182.0,2024-03-27 09:30:00,83502.0,0.78
2024-01-29 09:49:00,0.019400999999999998,2024-02-28 09:30:00,366,43181.0,2024-03-27 09:30:00,83501.0,0.781
2024-01-29 09:50:00,0.019400999999999998,2024-02-28 09:30:00,366,43180.0,2024-03-27 09:30:00,83500.0,0.781
2024-01-29 09:51:00,0.019400999999999998,2024-02-28 09:30:00,366,43179.0,2024-03-27 09:30:00,83499.0,0.78
2024-01-29 09:52:00,0.019400999999999998,2024-02-28 09:30:00,366,43178.0,2024-03-27 09:30:00,83498.0,0.783
2024-01-29 09:53:00,0.019400999999999998,2024-02-28 09:30:00,366,43177.0,2024-03-27 09:30:00,83497.0,0.784
2024-01-29 09:54:00,0.019400999999999998,2024-02-28 09:30:00,366,43176.0,2024-03-27 09:30:00,83496.0,0.783
2024-01-29 09:55:00,0.019400999999999998,2024-02-28 09:30:00,366,43175.0,2024-03-27 09:30:00,83495.0,0.784
2024-01-29 09:56:00,0.019400999999999998,2024-02-28 09:30:00,366,43174.0,2024-03-27 09:30:00,83494.0,0.783
2024-01-29 09:57:00,0.019400999999999998,2024-02-28 09:30:00,366,43173.0,2024-03-27 09:30:00,83493.0,0.783
2024-01-29 09:58:00,0.019400999999999998,2024-02-28 09:30:00,366,43172.0,2024-03-27 09:30:00,83492.0,0.784
2024-01-29 09:59:00,0.019400999999999998,2024-02-28 09:30:00,366,43171.0,2024-03-27 09:30:00,83491.0,0.784
2024-01-29 10:00:00,0.019400999999999998,2024-02-28 09:30:00,366,43170.0,2024-03-27 09:30:00,83490.0,0.784
2024-01-29 10:01:00,0.019400999999999998,2024-02-28 09:30:00,366,43169.0,2024-03-27 09:30:00,83489.0,0.784
2024-01-29 10:02:00,0.019400999999999998,2024-02-28 09:30:00,366,43168.0,2024-03-27 09:30:00,83488.0,0.784
2024-01-29 10:03:00,0.019400999999999998,2024-02-28 09:30:00,366,43167.0,2024-03-27 09:30:00,83487.0,0.783
2024-01-29 10:04:00,0.019400999999999998,2024-02-28 09:30:00,366,43166.0,2024-03-27 09:30:00,83486.0,0.784
2024-01-29 10:05:00,0.019400999999999998,2024-02-28 09:30:00,366,43165.0,2024-03-27 09:30:00,83485.0,0.785
2024-01-29 10:06:00,0.019400999999999998,2024-02-28 09:30:00,366,43164.0,2024-03-27 09:30:00,83484.0,0.784
2024-01-29 10:07:00,0.019400999999999998,2024-02-28 09:30:00,366,43163.0,2024-03-27 09:30:00,83483.0,0.783
2024-01-29 10:08:00,0.019400999999999998,2024-02-28 09:30:00,366,43162.0,2024-03-27 09:30:00,83482.0,0.782
2024-01-29 10:09:00,0.019400999999999998,2024-02-28 09:30:00,366,43161.0,2024-03-27 09:30:00,83481.0,0.781
2024-01-29 10:10:00,0.019400999999999998,2024-02-28 09:30:00,366,43160.0,2024-03-27 09:30:00,83480.0,0.782
2024-01-29 10:11:00,0.019400999999999998,2024-02-28 09:30:00,366,43159.0,2024-03-27 09:30:00,83479.0,0.781
2024-01-29 10:12:00,0.019400999999999998,2024-02-28 09:30:00,366,43158.0,2024-03-27 09:30:00,83478.0,0.781
2024-01-29 10:13:00,0.019400999999999998,2024-02-28 09:30:00,366,43157.0,2024-03-27 09:30:00,83477.0,0.78
2024-01-29 10:14:00,0.019400999999999998,2024-02-28 09:30:00,366,43156.0,2024-03-27 09:30:00,83476.0,0.78
2024-01-29 10:15:00,0.019400999999999998,2024-02-28 09:30:00,366,43155.0,2024-03-27 09:30:00,83475.0,0.781
2024-01-29 10:16:00,0.019400999999999998,2024-02-28 09:30:00,366,43154.0,2024-03-27 09:30:00,83474.0,0.78
2024-01-29 10:17:00,0.019400999999999998,2024-02-28 09:30:00,366,43153.0,2024-03-27 09:30:00,83473.0,0.779
2024-01-29 10:18:00,0.019400999999999998,2024-02-28 09:30:00,366,43152.0,2024-03-27 09:30:00,83472.0,0.779
2024-01-29 10:19:00,0.019400999999999998,2024-02-28 09:30:00,366,43151.0,2024-03-27 09:30:00,83471.0,0.779
2024-01-29 10:20:00,0.019400999999999998,2024-02-28 09:30:00,366,43150.0,2024-03-27 09:30:00,83470.0,0.778
2024-01-29 10:21:00,0.019400999999999998,2024-02-28 09:30:00,366,43149.0,2024-03-27 09:30:00,83469.0,0.778
2024-01-29 10:22:00,0.019400999999999998,2024-02-28 09:30:00,366,43148.0,2024-03-27 09:30:00,83468.0,0.778
2024-01-29 10:23:00,0.019400999999999998,2024-02-28 09:30:00,366,43147.0,2024-03-27 09:30:00,83467.0,0.778
2024-01-29 10:24:00,0.019400999999999998,2024-02-28 09:30:00,366,43146.0,2024-03-27 09:30:00,83466.0,0.777
2024-01-29 10:25:00,0.019400999999999998,2024-02-28 09:30:00,366,43145.0,2024-03-27 09:30:00,83465.0,0.778
2024-01-29 10:26:00,0.019400999999999998,2024-02-28 09:30:00,366,43144.0,2024-03-27 09:30:00,83464.0,0.778
2024-01-29 10:27:00,0.019400999999999998,2024-02-28 09:30:00,366,43143.0,2024-03-27 09:30:00,83463.0,0.778
2024-01-29 10:28:00,0.019400999999999998,2024-02-28 09:30:00,366,43142.0,2024-03-27 09:30:00,83462.0,0.776
2024-01-29 10:29:00,0.019400999999999998,2024-02-28 09:30:00,366,43141.0,2024-03-27 09:30:00,83461.0,0.777
2024-01-29 10:30:00,0.019400999999999998,2024-02-28 09:30:00,366,43140.0,2024-03-27 09:30:00,83460.0,0.776
2024-01-29 10:31:00,0.019400999999999998,2024-02-28 09:30:00,366,43139.0,2024-03-27 09:30:00,83459.0,0.775
2024-01-29 10:32:00,0.019400999999999998,2024-02-28 09:30:00,366,43138.0,2024-03-27 09:30:00,83458.0,0.775
2024-01-29 10:33:00,0.019400999999999998,2024-02-28 09:30:00,366,43137.0,2024-03-27 09:30:00,83457.0,0.776
2024-01-29 10:34:00,0.019400999999999998,2024-02-28 09:30:00,366,43136.0,2024-03-27 09:30:00,83456.0,0.776
2024-01-29 10:35:00,0.019400999999999998,2024-02-28 09:30:00,366,43135.0,2024-03-27 09:30:00,83455.0,0.777
2024-01-29 10:36:00,0.019400999999999998,2024-02-28 09:30:00,366,43134.0,2024-03-27 09:30:00,83454.0,0.777
2024-01-29 10:37:00,0.019400999999999998,2024-02-28 09:30:00,366,43133.0,2024-03-27 09:30:00,83453.0,0.777
2024-01-29 10:38:00,0.019400999999999998,2024-02-28 09:30:00,366,43132.0,2024-03-27 09:30:00,83452.0,0.776
2024-01-29 10:39:00,0.019400999999999998,2024-02-28 09:30:00,366,43131.0,2024-03-27 09:30:00,83451.0,0.776
2024-01-29 10:40:00,0.019400999999999998,2024-02-28 09:30:00,366,43130.0,2024-03-27 09:30:00,83450.0,0.776
2024-01-29 10:41:00,0.019400999999999998,2024-02-28 09:30:00,366,43129.0,2024-03-27 09:30:00,83449.0,0.775
2024-01-29 10:42:00,0.019400999999999998,2024-02-28 09:30:00,366,43128.0,2024-03-27 09:30:00,83448.0,0.775
2024-01-29 10:43:00,0.019400999999999998,2024-02-28 09:30:00,366,43127.0,2024-03-27 09:30:00,83447.0,0.775
2024-01-29 10:44:00,0.019400999999999998,2024-02-28 09:30:00,366,43126.0,2024-03-27 09:30:00,83446.0,0.776
2024-01-29 10:45:00,0.019400999999999998,2024-02-28 09:30:00,366,43125.0,2024-03-27 09:30:00,83445.0,0.775
2024-01-29 10:46:00,0.019400999999999998,2024-02-28 09:30:00,366,43124.0,2024-03-27 09:30:00,83444.0,0.775
2024-01-29 10:47:00,0.019400999999999998,2024-02-28 09:30:00,366,43123.0,2024-03-27 09:30:00,83443.0,0.775
2024-01-29 10:48:00,0.019400999999999998,2024-02-28 09:30:00,366,43122.0,2024-03-27 09:30:00,83442.0,0.776
2024-01-29 10:49:00,0.019400999999999998,2024-02-28 09:30:00,366,43121.0,2024-03-27 09:30:00,83441.0,0.777
2024-01-29 10:50:00,0.019400999999999998,2024-02-28 09:30:00,366,43120.0,2024-03-27 09:30:00,83440.0,0.776
2024-01-29 10:51:00,0.019400999999999998,2024-02-28 09:30:00,366,43119.0,2024-03-27 09:30:00,83439.0,0.775
2024-01-29 10:52:00,0.019400999999999998,2024-02-28 09:30:00,366,43118.0,2024-03-27 09:30:00,83438.0,0.775
2024-01-29 10:53:00,0.019400999999999998,2024-02-28 09:30:00,366,43117.0,2024-03-27 09:30:00,83437.0,0.775
2024-01-29 10:54:00,0.019400999999999998,2024-02-28 09:30:00,366,43116.0,2024-03-27 09:30:00,83436.0,0.774
2024-01-29 10:55:00,0.019400999999999998,2024-02-28 09:30:00,366,43115.0,2024-03-27 09:30:00,83435.0,0.774
2024-01-29 10:56:00,0.019400999999999998,2024-02-28 09:30:00,366,43114.0,2024-03-27 09:30:00,83434.0,0.773
2024-01-29 10:57:00,0.019400999999999998,2024-02-28 09:30:00,366,43113.0,2024-03-27 09:30:00,83433.0,0.773
2024-01-29 10:58:00,0.019400999999999998,2024-02-28 09:30:00,366,43112.0,2024-03-27 09:30:00,83432.0,0.774
2024-01-29 10:59:00,0.019400999999999998,2024-02-28 09:30:00,366,43111.0,2024-03-27 09:30:00,83431.0,0.774
2024-01-29 11:00:00,0.019400999999999998,2024-02-28 09:30:00,366,43110.0,2024-03-27 09:30:00,83430.0,0.774
2024-01-29 11:01:00,0.019400999999999998,2024-02-28 09:30:00,366,43109.0,2024-03-27 09:30:00,83429.0,0.775
2024-01-29 11:02:00,0.019400999999999998,2024-02-28 09:30:00,366,43108.0,2024-03-27 09:30:00,83428.0,0.775
2024-01-29 11:03:00,0.019400999999999998,2024-02-28 09:30:00,366,43107.0,2024-03-27 09:30:00,83427.0,0.778
2024-01-29 11:04:00,0.019400999999999998,2024-02-28 09:30:00,366,43106.0,2024-03-27 09:30:00,83426.0,0.777
2024-01-29 11:05:00,0.019400999999999998,2024-02-28 09:30:00,366,43105.0,2024-03-27 09:30:00,83425.0,0.775
2024-01-29 11:06:00,0.019400999999999998,2024-02-28 09:30:00,366,43104.0,2024-03-27 09:30:00,83424.0,0.775
2024-01-29 11:07:00,0.019400999999999998,2024-02-28 09:30:00,366,43103.0,2024-03-27 09:30:00,83423.0,0.775
2024-01-29 11:08:00,0.019400999999999998,2024-02-28 09:30:00,366,43102.0,2024-03-27 09:30:00,83422.0,0.776
2024-01-29 11:09:00,0.019400999999999998,2024-02-28 09:30:00,366,43101.0,2024-03-27 09:30:00,83421.0,0.776
2024-01-29 11:10:00,0.019400999999999998,2024-02-28 09:30:00,366,43100.0,2024-03-27 09:30:00,83420.0,0.775
2024-01-29 11:11:00,0.019400999999999998,2024-02-28 09:30:00,366,43099.0,2024-03-27 09:30:00,83419.0,0.776
2024-01-29 11:12:00,0.019400999999999998,2024-02-28 09:30:00,366,43098.0,2024-03-27 09:30:00,83418.0,0.776
2024-01-29 11:13:00,0.019400999999999998,2024-02-28 09:30:00,366,43097.0,2024-03-27 09:30:00,83417.0,0.777
2024-01-29 11:14:00,0.019400999999999998,2024-02-28 09:30:00,366,43096.0,2024-03-27 09:30:00,83416.0,0.776
2024-01-29 11:15:00,0.019400999999999998,2024-02-28 09:30:00,366,43095.0,2024-03-27 09:30:00,83415.0,0.776
2024-01-29 11:16:00,0.019400999999999998,2024-02-28 09:30:00,366,43094.0,2024-03-27 09:30:00,83414.0,0.775
2024-01-29 11:17:00,0.019400999999999998,2024-02-28 09:30:00,366,43093.0,2024-03-27 09:30:00,83413.0,0.774
2024-01-29 11:18:00,0.019400999999999998,2024-02-28 09:30:00,366,43092.0,2024-03-27 09:30:00,83412.0,0.774
2024-01-29 11:19:00,0.019400999999999998,2024-02-28 09:30:00,366,43091.0,2024-03-27 09:30:00,83411.0,0.774
2024-01-29 11:20:00,0.019400999999999998,2024-02-28 09:30:00,366,43090.0,2024-03-27 09:30:00,83410.0,0.773
2024-01-29 11:21:00,0.019400999999999998,2024-02-28 09:30:00,366,43089.0,2024-03-27 09:30:00,83409.0,0.774
2024-01-29 11:22:00,0.019400999999999998,2024-02-28 09:30:00,366,43088.0,2024-03-27 09:30:00,83408.0,0.773
2024-01-29 11:23:00,0.019400999999999998,2024-02-28 09:30:00,366,43087.0,2024-03-27 09:30:00,83407.0,0.773
2024-01-29 11:24:00,0.019400999999999998,2024-02-28 09:30:00,366,43086.0,2024-03-27 09:30:00,83406.0,0.773
2024-01-29 11:25:00,0.019400999999999998,2024-02-28 09:30:00,366,43085.0,2024-03-27 09:30:00,83405.0,0.774
2024-01-29 11:26:00,0.019400999999999998,2024-02-28 09:30:00,366,43084.0,2024-03-27 09:30:00,83404.0,0.774
2024-01-29 11:27:00,0.019400999999999998,2024-02-28 09:30:00,366,43083.0,2024-03-27 09:30:00,83403.0,0.773
2024-01-29 11:28:00,0.019400999999999998,2024-02-28 09:30:00,366,43082.0,2024-03-27 09:30:00,83402.0,0.773
2024-01-29 11:29:00,0.019400999999999998,2024-02-28 09:30:00,366,43081.0,2024-03-27 09:30:00,83401.0,0.774
2024-01-29 11:30:00,0.019400999999999998,2024-02-28 09:30:00,366,43080.0,2024-03-27 09:30:00,83400.0,0.774
2024-01-29 13:01:00,0.019400999999999998,2024-02-28 09:30:00,366,42989.0,2024-03-27 09:30:00,83309.0,0.773
2024-01-29 13:02:00,0.019400999999999998,2024-02-28 09:30:00,366,42988.0,2024-03-27 09:30:00,83308.0,0.772
2024-01-29 13:03:00,0.019400999999999998,2024-02-28 09:30:00,366,42987.0,2024-03-27 09:30:00,83307.0,0.773
2024-01-29 13:04:00,0.019400999999999998,2024-02-28 09:30:00,366,42986.0,2024-03-27 09:30:00,83306.0,0.772
2024-01-29 13:05:00,0.019400999999999998,2024-02-28 09:30:00,366,42985.0,2024-03-27 09:30:00,83305.0,0.771
2024-01-29 13:06:00,0.019400999999999998,2024-02-28 09:30:00,366,42984.0,2024-03-27 09:30:00,83304.0,0.771
2024-01-29 13:07:00,0.019400999999999998,2024-02-28 09:30:00,366,42983.0,2024-03-27 09:30:00,83303.0,0.771
2024-01-29 13:08:00,0.019400999999999998,2024-02-28 09:30:00,366,42982.0,2024-03-27 09:30:00,83302.0,0.77
2024-01-29 13:09:00,0.019400999999999998,2024-02-28 09:30:00,366,42981.0,2024-03-27 09:30:00,83301.0,0.77
2024-01-29 13:10:00,0.019400999999999998,2024-02-28 09:30:00,366,42980.0,2024-03-27 09:30:00,83300.0,0.769
2024-01-29 13:11:00,0.019400999999999998,2024-02-28 09:30:00,366,42979.0,2024-03-27 09:30:00,83299.0,0.769
2024-01-29 13:12:00,0.019400999999999998,2024-02-28 09:30:00,366,42978.0,2024-03-27 09:30:00,83298.0,0.768
2024-01-29 13:13:00,0.019400999999999998,2024-02-28 09:30:00,366,42977.0,2024-03-27 09:30:00,83297.0,0.769
2024-01-29 13:14:00,0.019400999999999998,2024-02-28 09:30:00,366,42976.0,2024-03-27 09:30:00,83296.0,0.769
2024-01-29 13:15:00,0.019400999999999998,2024-02-28 09:30:00,366,42975.0,2024-03-27 09:30:00,83295.0,0.769
2024-01-29 13:16:00,0.019400999999999998,2024-02-28 09:30:00,366,42974.0,2024-03-27 09:30:00,83294.0,0.767
2024-01-29 13:17:00,0.019400999999999998,2024-02-28 09:30:00,366,42973.0,2024-03-27 09:30:00,83293.0,0.767
2024-01-29 13:18:00,0.019400999999999998,2024-02-28 09:30:00,366,42972.0,2024-03-27 09:30:00,83292.0,0.768
2024-01-29 13:19:00,0.019400999999999998,2024-02-28 09:30:00,366,42971.0,2024-03-27 09:30:00,83291.0,0.768
