datetime,r_f,near_Maturity_time,days_in_year,T1_min,next_Maturity_time,T2_min,close
2024-05-20 09:31:00,0.016135999999999998,2024-06-26 09:30:00,366,53279.0,2024-07-24 09:30:00,93599.0,0.786
2024-05-20 09:32:00,0.016135999999999998,2024-06-26 09:30:00,366,53278.0,2024-07-24 09:30:00,93598.0,0.786
2024-05-20 09:33:00,0.016135999999999998,2024-06-26 09:30:00,366,53277.0,2024-07-24 09:30:00,93597.0,0.787
2024-05-20 09:34:00,0.016135999999999998,2024-06-26 09:30:00,366,53276.0,2024-07-24 09:30:00,93596.0,0.789
2024-05-20 09:35:00,0.016135999999999998,2024-06-26 09:30:00,366,53275.0,2024-07-24 09:30:00,93595.0,0.789
2024-05-20 09:36:00,0.016135999999999998,2024-06-26 09:30:00,366,53274.0,2024-07-24 09:30:00,93594.0,0.787
2024-05-20 09:37:00,0.016135999999999998,2024-06-26 09:30:00,366,53273.0,2024-07-24 09:30:00,93593.0,0.788
2024-05-20 09:38:00,0.016135999999999998,2024-06-26 09:30:00,366,53272.0,2024-07-24 09:30:00,93592.0,0.788
2024-05-20 09:39:00,0.016135999999999998,2024-06-26 09:30:00,366,53271.0,2024-07-24 09:30:00,93591.0,0.789
2024-05-20 09:40:00,0.016135999999999998,2024-06-26 09:30:00,366,53270.0,2024-07-24 09:30:00,93590.0,0.789
2024-05-20 09:41:00,0.016135999999999998,2024-06-26 09:30:00,366,53269.0,2024-07-24 09:30:00,93589.0,0.789
2024-05-20 09:42:00,0.016135999999999998,2024-06-26 09:30:00,366,53268.0,2024-07-24 09:30:00,93588.0,0.79
2024-05-20 09:43:00,0.016135999999999998,2024-06-26 09:30:00,366,53267.0,2024-07-24 09:30:00,93587.0,0.792
2024-05-20 09:44:00,0.016135999999999998,2024-06-26 09:30:00,366,53266.0,2024-07-24 09:30:00,93586.0,0.791
2024-05-20 09:45:00,0.016135999999999998,2024-06-26 09:30:00,366,53265.0,2024-07-24 09:30:00,93585.0,0.792
2024-05-20 09:46:00,0.016135999999999998,2024-06-26 09:30:00,366,53264.0,2024-07-24 09:30:00,93584.0,0.791
2024-05-20 09:47:00,0.016135999999999998,2024-06-26 09:30:00,366,53263.0,2024-07-24 09:30:00,93583.0,0.791
2024-05-20 09:48:00,0.016135999999999998,2024-06-26 09:30:00,366,53262.0,2024-07-24 09:30:00,93582.0,0.79
2024-05-20 09:49:00,0.016135999999999998,2024-06-26 09:30:00,366,53261.0,2024-07-24 09:30:00,93581.0,0.79
2024-05-20 09:50:00,0.016135999999999998,2024-06-26 09:30:00,366,53260.0,2024-07-24 09:30:00,93580.0,0.789
2024-05-20 09:51:00,0.016135999999999998,2024-06-26 09:30:00,366,53259.0,2024-07-24 09:30:00,93579.0,0.79
2024-05-20 09:52:00,0.016135999999999998,2024-06-26 09:30:00,366,53258.0,2024-07-24 09:30:00,93578.0,0.791
2024-05-20 09:53:00,0.016135999999999998,2024-06-26 09:30:00,366,53257.0,2024-07-24 09:30:00,93577.0,0.792
2024-05-20 09:54:00,0.016135999999999998,2024-06-26 09:30:00,366,53256.0,2024-07-24 09:30:00,93576.0,0.792
2024-05-20 09:55:00,0.016135999999999998,2024-06-26 09:30:00,366,53255.0,2024-07-24 09:30:00,93575.0,0.792
2024-05-20 09:56:00,0.016135999999999998,2024-06-26 09:30:00,366,53254.0,2024-07-24 09:30:00,93574.0,0.793
2024-05-20 09:57:00,0.016135999999999998,2024-06-26 09:30:00,366,53253.0,2024-07-24 09:30:00,93573.0,0.794
2024-05-20 09:58:00,0.016135999999999998,2024-06-26 09:30:00,366,53252.0,2024-07-24 09:30:00,93572.0,0.794
2024-05-20 09:59:00,0.016135999999999998,2024-06-26 09:30:00,366,53251.0,2024-07-24 09:30:00,93571.0,0.794
2024-05-20 10:00:00,0.016135999999999998,2024-06-26 09:30:00,366,53250.0,2024-07-24 09:30:00,93570.0,0.794
2024-05-20 10:01:00,0.016135999999999998,2024-06-26 09:30:00,366,53249.0,2024-07-24 09:30:00,93569.0,0.792
2024-05-20 10:02:00,0.016135999999999998,2024-06-26 09:30:00,366,53248.0,2024-07-24 09:30:00,93568.0,0.793
2024-05-20 10:03:00,0.016135999999999998,2024-06-26 09:30:00,366,53247.0,2024-07-24 09:30:00,93567.0,0.794
2024-05-20 10:04:00,0.016135999999999998,2024-06-26 09:30:00,366,53246.0,2024-07-24 09:30:00,93566.0,0.795
2024-05-20 10:05:00,0.016135999999999998,2024-06-26 09:30:00,366,53245.0,2024-07-24 09:30:00,93565.0,0.793
2024-05-20 10:06:00,0.016135999999999998,2024-06-26 09:30:00,366,53244.0,2024-07-24 09:30:00,93564.0,0.793
2024-05-20 10:07:00,0.016135999999999998,2024-06-26 09:30:00,366,53243.0,2024-07-24 09:30:00,93563.0,0.794
2024-05-20 10:08:00,0.016135999999999998,2024-06-26 09:30:00,366,53242.0,2024-07-24 09:30:00,93562.0,0.794
2024-05-20 10:09:00,0.016135999999999998,2024-06-26 09:30:00,366,53241.0,2024-07-24 09:30:00,93561.0,0.794
2024-05-20 10:10:00,0.016135999999999998,2024-06-26 09:30:00,366,53240.0,2024-07-24 09:30:00,93560.0,0.795
2024-05-20 10:11:00,0.016135999999999998,2024-06-26 09:30:00,366,53239.0,2024-07-24 09:30:00,93559.0,0.795
2024-05-20 10:12:00,0.016135999999999998,2024-06-26 09:30:00,366,53238.0,2024-07-24 09:30:00,93558.0,0.794
2024-05-20 10:13:00,0.016135999999999998,2024-06-26 09:30:00,366,53237.0,2024-07-24 09:30:00,93557.0,0.795
2024-05-20 10:14:00,0.016135999999999998,2024-06-26 09:30:00,366,53236.0,2024-07-24 09:30:00,93556.0,0.795
2024-05-20 10:15:00,0.016135999999999998,2024-06-26 09:30:00,366,53235.0,2024-07-24 09:30:00,93555.0,0.795
2024-05-20 10:16:00,0.016135999999999998,2024-06-26 09:30:00,366,53234.0,2024-07-24 09:30:00,93554.0,0.795
2024-05-20 10:17:00,0.016135999999999998,2024-06-26 09:30:00,366,53233.0,2024-07-24 09:30:00,93553.0,0.796
2024-05-20 10:18:00,0.016135999999999998,2024-06-26 09:30:00,366,53232.0,2024-07-24 09:30:00,93552.0,0.795
2024-05-20 10:19:00,0.016135999999999998,2024-06-26 09:30:00,366,53231.0,2024-07-24 09:30:00,93551.0,0.794
2024-05-20 10:20:00,0.016135999999999998,2024-06-26 09:30:00,366,53230.0,2024-07-24 09:30:00,93550.0,0.795
2024-05-20 10:21:00,0.016135999999999998,2024-06-26 09:30:00,366,53229.0,2024-07-24 09:30:00,93549.0,0.794
2024-05-20 10:22:00,0.016135999999999998,2024-06-26 09:30:00,366,53228.0,2024-07-24 09:30:00,93548.0,0.795
2024-05-20 10:23:00,0.016135999999999998,2024-06-26 09:30:00,366,53227.0,2024-07-24 09:30:00,93547.0,0.795
2024-05-20 10:24:00,0.016135999999999998,2024-06-26 09:30:00,366,53226.0,2024-07-24 09:30:00,93546.0,0.795
2024-05-20 10:25:00,0.016135999999999998,2024-06-26 09:30:00,366,53225.0,2024-07-24 09:30:00,93545.0,0.795
2024-05-20 10:26:00,0.016135999999999998,2024-06-26 09:30:00,366,53224.0,2024-07-24 09:30:00,93544.0,0.793
2024-05-20 10:27:00,0.016135999999999998,2024-06-26 09:30:00,366,53223.0,2024-07-24 09:30:00,93543.0,0.794
2024-05-20 10:28:00,0.016135999999999998,2024-06-26 09:30:00,366,53222.0,2024-07-24 09:30:00,93542.0,0.795
2024-05-20 10:29:00,0.016135999999999998,2024-06-26 09:30:00,366,53221.0,2024-07-24 09:30:00,93541.0,0.794
2024-05-20 10:30:00,0.016135999999999998,2024-06-26 09:30:00,366,53220.0,2024-07-24 09:30:00,93540.0,0.795
2024-05-20 10:31:00,0.016135999999999998,2024-06-26 09:30:00,366,53219.0,2024-07-24 09:30:00,93539.0,0.795
2024-05-20 10:32:00,0.016135999999999998,2024-06-26 09:30:00,366,53218.0,2024-07-24 09:30:00,93538.0,0.795
2024-05-20 10:33:00,0.016135999999999998,2024-06-26 09:30:00,366,53217.0,2024-07-24 09:30:00,93537.0,0.794
2024-05-20 10:34:00,0.016135999999999998,2024-06-26 09:30:00,366,53216.0,2024-07-24 09:30:00,93536.0,0.794
2024-05-20 10:35:00,0.016135999999999998,2024-06-26 09:30:00,366,53215.0,2024-07-24 09:30:00,93535.0,0.793
2024-05-20 10:36:00,0.016135999999999998,2024-06-26 09:30:00,366,53214.0,2024-07-24 09:30:00,93534.0,0.793
2024-05-20 10:37:00,0.016135999999999998,2024-06-26 09:30:00,366,53213.0,2024-07-24 09:30:00,93533.0,0.792
2024-05-20 10:38:00,0.016135999999999998,2024-06-26 09:30:00,366,53212.0,2024-07-24 09:30:00,93532.0,0.792
2024-05-20 10:39:00,0.016135999999999998,2024-06-26 09:30:00,366,53211.0,2024-07-24 09:30:00,93531.0,0.792
2024-05-20 10:40:00,0.016135999999999998,2024-06-26 09:30:00,366,53210.0,2024-07-24 09:30:00,93530.0,0.792
2024-05-20 10:41:00,0.016135999999999998,2024-06-26 09:30:00,366,53209.0,2024-07-24 09:30:00,93529.0,0.792
2024-05-20 10:42:00,0.016135999999999998,2024-06-26 09:30:00,366,53208.0,2024-07-24 09:30:00,93528.0,0.793
2024-05-20 10:43:00,0.016135999999999998,2024-06-26 09:30:00,366,53207.0,2024-07-24 09:30:00,93527.0,0.792
2024-05-20 10:44:00,0.016135999999999998,2024-06-26 09:30:00,366,53206.0,2024-07-24 09:30:00,93526.0,0.791
