,datetime,r_f,near_maturity_time,days_in_year,T1_min,next_maturity_time,T2_min,close
0,2024-07-02 09:31:00,0.015365,2024-07-19 09:30:00,242,18719.0,2024-08-16 09:30:00,47519.0,4935.3531
1,2024-07-02 09:32:00,0.015365,2024-07-19 09:30:00,242,18718.0,2024-08-16 09:30:00,47518.0,4925.8709
2,2024-07-02 09:33:00,0.015365,2024-07-19 09:30:00,242,18717.0,2024-08-16 09:30:00,47517.0,4937.804
3,2024-07-02 09:34:00,0.015365,2024-07-19 09:30:00,242,18716.0,2024-08-16 09:30:00,47516.0,4937.8301
4,2024-07-02 09:35:00,0.015365,2024-07-19 09:30:00,242,18715.0,2024-08-16 09:30:00,47515.0,4942.6966
5,2024-07-02 09:36:00,0.015365,2024-07-19 09:30:00,242,18714.0,2024-08-16 09:30:00,47514.0,4941.1828
6,2024-07-02 09:37:00,0.015365,2024-07-19 09:30:00,242,18713.0,2024-08-16 09:30:00,47513.0,4934.6694
7,2024-07-02 09:38:00,0.015365,2024-07-19 09:30:00,242,18712.0,2024-08-16 09:30:00,47512.0,4923.5815
8,2024-07-02 09:39:00,0.015365,2024-07-19 09:30:00,242,18711.0,2024-08-16 09:30:00,47511.0,4927.7991
9,2024-07-02 09:40:00,0.015365,2024-07-19 09:30:00,242,18710.0,2024-08-16 09:30:00,47510.0,4934.1417
10,2024-07-02 09:41:00,0.015365,2024-07-19 09:30:00,242,18709.0,2024-08-16 09:30:00,47509.0,4927.0956
11,2024-07-02 09:42:00,0.015365,2024-07-19 09:30:00,242,18708.0,2024-08-16 09:30:00,47508.0,4931.0149
12,2024-07-02 09:43:00,0.015365,2024-07-19 09:30:00,242,18707.0,2024-08-16 09:30:00,47507.0,4943.9148
13,2024-07-02 09:44:00,0.015365,2024-07-19 09:30:00,242,18706.0,2024-08-16 09:30:00,47506.0,4942.4048
14,2024-07-02 09:45:00,0.015365,2024-07-19 09:30:00,242,18705.0,2024-08-16 09:30:00,47505.0,4939.7579
15,2024-07-02 09:46:00,0.015365,2024-07-19 09:30:00,242,18704.0,2024-08-16 09:30:00,47504.0,4939.4869
16,2024-07-02 09:47:00,0.015365,2024-07-19 09:30:00,242,18703.0,2024-08-16 09:30:00,47503.0,4942.3044
17,2024-07-02 09:48:00,0.015365,2024-07-19 09:30:00,242,18702.0,2024-08-16 09:30:00,47502.0,4938.0912
18,2024-07-02 09:49:00,0.015365,2024-07-19 09:30:00,242,18701.0,2024-08-16 09:30:00,47501.0,4936.3458
19,2024-07-02 09:50:00,0.015365,2024-07-19 09:30:00,242,18700.0,2024-08-16 09:30:00,47500.0,4932.4322
20,2024-07-02 09:51:00,0.015365,2024-07-19 09:30:00,242,18699.0,2024-08-16 09:30:00,47499.0,4932.4678
21,2024-07-02 09:52:00,0.015365,2024-07-19 09:30:00,242,18698.0,2024-08-16 09:30:00,47498.0,4934.814
22,2024-07-02 09:53:00,0.015365,2024-07-19 09:30:00,242,18697.0,2024-08-16 09:30:00,47497.0,4935.2367
23,2024-07-02 09:54:00,0.015365,2024-07-19 09:30:00,242,18696.0,2024-08-16 09:30:00,47496.0,4933.3383
24,2024-07-02 09:55:00,0.015365,2024-07-19 09:30:00,242,18695.0,2024-08-16 09:30:00,47495.0,4937.9055
25,2024-07-02 09:56:00,0.015365,2024-07-19 09:30:00,242,18694.0,2024-08-16 09:30:00,47494.0,4934.015
26,2024-07-02 09:57:00,0.015365,2024-07-19 09:30:00,242,18693.0,2024-08-16 09:30:00,47493.0,4930.7156
27,2024-07-02 09:58:00,0.015365,2024-07-19 09:30:00,242,18692.0,2024-08-16 09:30:00,47492.0,4925.9891
28,2024-07-02 09:59:00,0.015365,2024-07-19 09:30:00,242,18691.0,2024-08-16 09:30:00,47491.0,4930.8936
29,2024-07-02 10:00:00,0.015365,2024-07-19 09:30:00,242,18690.0,2024-08-16 09:30:00,47490.0,4936.5061
30,2024-07-02 10:01:00,0.015365,2024-07-19 09:30:00,242,18689.0,2024-08-16 09:30:00,47489.0,4930.5623
31,2024-07-02 10:02:00,0.015365,2024-07-19 09:30:00,242,18688.0,2024-08-16 09:30:00,47488.0,4921.1376
32,2024-07-02 10:03:00,0.015365,2024-07-19 09:30:00,242,18687.0,2024-08-16 09:30:00,47487.0,4917.8551
33,2024-07-02 10:04:00,0.015365,2024-07-19 09:30:00,242,18686.0,2024-08-16 09:30:00,47486.0,4919.7439
34,2024-07-02 10:05:00,0.015365,2024-07-19 09:30:00,242,18685.0,2024-08-16 09:30:00,47485.0,4922.2017
35,2024-07-02 10:06:00,0.015365,2024-07-19 09:30:00,242,18684.0,2024-08-16 09:30:00,47484.0,4921.6348
36,2024-07-02 10:07:00,0.015365,2024-07-19 09:30:00,242,18683.0,2024-08-16 09:30:00,47483.0,4919.1422
37,2024-07-02 10:08:00,0.015365,2024-07-19 09:30:00,242,18682.0,2024-08-16 09:30:00,47482.0,4928.2816
38,2024-07-02 10:09:00,0.015365,2024-07-19 09:30:00,242,18681.0,2024-08-16 09:30:00,47481.0,4929.5165
39,2024-07-02 10:10:00,0.015365,2024-07-19 09:30:00,242,18680.0,2024-08-16 09:30:00,47480.0,4928.8756
40,2024-07-02 10:11:00,0.015365,2024-07-19 09:30:00,242,18679.0,2024-08-16 09:30:00,47479.0,4933.0655
41,2024-07-02 10:12:00,0.015365,2024-07-19 09:30:00,242,18678.0,2024-08-16 09:30:00,47478.0,4933.8141
42,2024-07-02 10:13:00,0.015365,2024-07-19 09:30:00,242,18677.0,2024-08-16 09:30:00,47477.0,4936.7474
43,2024-07-02 10:14:00,0.015365,2024-07-19 09:30:00,242,18676.0,2024-08-16 09:30:00,47476.0,4937.3382
44,2024-07-02 10:15:00,0.015365,2024-07-19 09:30:00,242,18675.0,2024-08-16 09:30:00,47475.0,4934.8616
45,2024-07-02 10:16:00,0.015365,2024-07-19 09:30:00,242,18674.0,2024-08-16 09:30:00,47474.0,4931.9864
46,2024-07-02 10:17:00,0.015365,2024-07-19 09:30:00,242,18673.0,2024-08-16 09:30:00,47473.0,4931.678
47,2024-07-02 10:18:00,0.015365,2024-07-19 09:30:00,242,18672.0,2024-08-16 09:30:00,47472.0,4935.7414
48,2024-07-02 10:19:00,0.015365,2024-07-19 09:30:00,242,18671.0,2024-08-16 09:30:00,47471.0,4942.4375
49,2024-07-02 10:20:00,0.015365,2024-07-19 09:30:00,242,18670.0,2024-08-16 09:30:00,47470.0,4942.79
50,2024-07-02 10:21:00,0.015365,2024-07-19 09:30:00,242,18669.0,2024-08-16 09:30:00,47469.0,4945.7658
51,2024-07-02 10:22:00,0.015365,2024-07-19 09:30:00,242,18668.0,2024-08-16 09:30:00,47468.0,4948.432
52,2024-07-02 10:23:00,0.015365,2024-07-19 09:30:00,242,18667.0,2024-08-16 09:30:00,47467.0,4947.5691
53,2024-07-02 10:24:00,0.015365,2024-07-19 09:30:00,242,18666.0,2024-08-16 09:30:00,47466.0,4950.8907
