strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3850.0,MO2403C3850,MO2403P3850,1440.8,0.2,1440.6,0.2
3900.0,MO2403C3900,MO2403P3900,1438.4,0.6,1437.8000000000002,0.6
3950.0,MO2403C3950,MO2403P3950,1388.4,0.6,1387.8000000000002,0.6
4000.0,MO2403C4000,MO2403P4000,1338.6,0.6,1338.0,0.6
4050.0,MO2403C4050,MO2403P4050,1288.8,0.8,1288.0,0.8
4100.0,MO2403C4100,MO2403P4100,1242.4,1.0,1241.4,1.0
4150.0,MO2403C4150,MO2403P4150,1189.4,0.4,1189.0,0.4
4200.0,MO2403C4200,MO2403P4200,1138.4,1.0,1137.4,1.0
4250.0,MO2403C4250,MO2403P4250,1089.8,1.0,1088.8,1.0
4300.0,MO2403C4300,MO2403P4300,1007.0,1.2,1005.8,1.2
4350.0,MO2403C4350,MO2403P4350,938.4,1.6,936.8,1.6
4400.0,MO2403C4400,MO2403P4400,940.4,2.0,938.4,2.0
4450.0,MO2403C4450,MO2403P4450,875.8,2.6,873.1999999999999,2.6
4500.0,MO2403C4500,MO2403P4500,802.6,3.4,799.2,3.4
4550.0,MO2403C4550,MO2403P4550,786.0,4.0,782.0,4.0
4600.0,MO2403C4600,MO2403P4600,692.2,5.4,686.8000000000001,5.4
4650.0,MO2403C4650,MO2403P4650,653.4,6.8,646.6,6.8
4700.0,MO2403C4700,MO2403P4700,665.4,9.2,656.1999999999999,9.2
4750.0,MO2403C4750,MO2403P4750,602.6,11.6,591.0,11.6
4800.0,MO2403C4800,MO2403P4800,529.0,15.0,514.0,15.0
4850.0,MO2403C4850,MO2403P4850,477.6,18.4,459.20000000000005,18.4
4900.0,MO2403C4900,MO2403P4900,432.2,23.2,409.0,23.2
4950.0,MO2403C4950,MO2403P4950,371.0,28.8,342.2,28.8
5000.0,MO2403C5000,MO2403P5000,343.6,36.6,307.0,36.6
5100.0,MO2403C5100,MO2403P5100,267.8,56.4,211.4,56.4
5200.0,MO2403C5200,MO2403P5200,196.4,85.0,111.4,85.0
5300.0,MO2403C5300,MO2403P5300,136.0,123.8,12.200000000000003,123.8
5400.0,MO2403C5400,MO2403P5400,88.4,174.8,86.4,88.4
5500.0,MO2403C5500,MO2403P5500,54.0,240.8,186.8,54.0
5600.0,MO2403C5600,MO2403P5600,31.4,330.0,298.6,31.4
5700.0,MO2403C5700,MO2403P5700,16.2,402.4,386.2,16.2
5800.0,MO2403C5800,MO2403P5800,8.2,513.4,505.2,8.2
5900.0,MO2403C5900,MO2403P5900,4.0,608.2,604.2,4.0
6000.0,MO2403C6000,MO2403P6000,2.6,711.8,709.1999999999999,2.6
6100.0,MO2403C6100,MO2403P6100,1.4,813.0,811.6,1.4
6200.0,MO2403C6200,MO2403P6200,1.0,905.2,904.2,1.0
6300.0,MO2403C6300,MO2403P6300,0.8,1005.2,1004.4000000000001,0.8
6400.0,MO2403C6400,MO2403P6400,0.6,1100.0,1099.4,0.6
6500.0,MO2403C6500,MO2403P6500,0.4,1146.0,1145.6,0.4
6600.0,MO2403C6600,MO2403P6600,0.6,1208.2,1207.6000000000001,0.6
6800.0,MO2403C6800,MO2403P6800,0.6,1455.2,1454.6000000000001,0.6
7000.0,MO2403C7000,MO2403P7000,0.6,1718.4,1717.8000000000002,0.6
7200.0,MO2403C7200,MO2403P7200,0.6,2065.0,2064.4,0.6
7400.0,MO2403C7400,MO2403P7400,0.4,2117.4,2117.0,0.4
7600.0,MO2403C7600,MO2403P7600,0.2,2396.4,2396.2000000000003,0.2
7800.0,MO2403C7800,MO2403P7800,0.2,2494.2,2494.0,0.2
