strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3850.0,MO2403C3850,MO2403P3850,1488.8,0.4,1488.3999999999999,0.4
3900.0,MO2403C3900,MO2403P3900,1438.4,0.4,1438.0,0.4
3950.0,MO2403C3950,MO2403P3950,1388.4,0.6,1387.8000000000002,0.6
4000.0,MO2403C4000,MO2403P4000,1338.6,0.8,1337.8,0.8
4050.0,MO2403C4050,MO2403P4050,1288.8,0.8,1288.0,0.8
4100.0,MO2403C4100,MO2403P4100,1242.4,0.6,1241.8000000000002,0.6
4150.0,MO2403C4150,MO2403P4150,1189.4,0.6,1188.8000000000002,0.6
4200.0,MO2403C4200,MO2403P4200,1138.4,1.2,1137.2,1.2
4250.0,MO2403C4250,MO2403P4250,1089.8,1.6,1088.2,1.6
4300.0,MO2403C4300,MO2403P4300,1071.4,1.4,1070.0,1.4
4350.0,MO2403C4350,MO2403P4350,1000.0,1.8,998.2,1.8
4400.0,MO2403C4400,MO2403P4400,965.8,2.4,963.4,2.4
4450.0,MO2403C4450,MO2403P4450,905.6,3.0,902.6,3.0
4500.0,MO2403C4500,MO2403P4500,874.0,4.0,870.0,4.0
4550.0,MO2403C4550,MO2403P4550,790.8,4.8,786.0,4.8
4600.0,MO2403C4600,MO2403P4600,754.2,6.4,747.8000000000001,6.4
4650.0,MO2403C4650,MO2403P4650,740.8,8.0,732.8,8.0
4700.0,MO2403C4700,MO2403P4700,660.4,10.4,650.0,10.4
4750.0,MO2403C4750,MO2403P4750,602.6,12.6,590.0,12.6
4800.0,MO2403C4800,MO2403P4800,568.6,16.0,552.6,16.0
4850.0,MO2403C4850,MO2403P4850,530.6,19.6,511.0,19.6
4900.0,MO2403C4900,MO2403P4900,476.4,24.2,452.2,24.2
4950.0,MO2403C4950,MO2403P4950,441.2,30.0,411.2,30.0
5000.0,MO2403C5000,MO2403P5000,402.4,37.0,365.4,37.0
5100.0,MO2403C5100,MO2403P5100,320.6,55.4,265.20000000000005,55.4
5200.0,MO2403C5200,MO2403P5200,244.2,80.2,164.0,80.2
5300.0,MO2403C5300,MO2403P5300,180.0,115.4,64.6,115.4
5400.0,MO2403C5400,MO2403P5400,126.8,163.4,36.60000000000001,126.8
5500.0,MO2403C5500,MO2403P5500,85.2,221.0,135.8,85.2
5600.0,MO2403C5600,MO2403P5600,55.0,293.4,238.39999999999998,55.0
5700.0,MO2403C5700,MO2403P5700,33.4,368.6,335.20000000000005,33.4
5800.0,MO2403C5800,MO2403P5800,20.6,456.4,435.79999999999995,20.6
5900.0,MO2403C5900,MO2403P5900,11.6,544.0,532.4,11.6
6000.0,MO2403C6000,MO2403P6000,6.8,648.2,641.4000000000001,6.8
6100.0,MO2403C6100,MO2403P6100,3.6,770.2,766.6,3.6
6200.0,MO2403C6200,MO2403P6200,1.8,829.8,828.0,1.8
6300.0,MO2403C6300,MO2403P6300,1.2,910.4,909.1999999999999,1.2
6400.0,MO2403C6400,MO2403P6400,0.8,1070.0,1069.2,0.8
6500.0,MO2403C6500,MO2403P6500,0.6,1146.0,1145.4,0.6
6600.0,MO2403C6600,MO2403P6600,0.6,1208.2,1207.6000000000001,0.6
6800.0,MO2403C6800,MO2403P6800,0.6,1488.8,1488.2,0.6
7000.0,MO2403C7000,MO2403P7000,0.6,1718.4,1717.8000000000002,0.6
7200.0,MO2403C7200,MO2403P7200,0.4,2065.0,2064.6,0.4
7400.0,MO2403C7400,MO2403P7400,0.6,2117.4,2116.8,0.6
7600.0,MO2403C7600,MO2403P7600,0.4,2396.4,2396.0,0.4
7800.0,MO2403C7800,MO2403P7800,0.4,2489.2,2488.7999999999997,0.4
