strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3850.0,MO2403C3850,MO2403P3850,968.2,22.2,946.0,22.2
3900.0,MO2403C3900,MO2403P3900,938.0,24.8,913.2,24.8
3950.0,MO2403C3950,MO2403P3950,860.4,29.4,831.0,29.4
4000.0,MO2403C4000,MO2403P4000,870.4,33.8,836.6,33.8
4050.0,MO2403C4050,MO2403P4050,777.8,35.4,742.4,35.4
4100.0,MO2403C4100,MO2403P4100,745.0,44.0,701.0,44.0
4150.0,MO2403C4150,MO2403P4150,700.0,48.4,651.6,48.4
4200.0,MO2403C4200,MO2403P4200,680.0,57.0,623.0,57.0
4250.0,MO2403C4250,MO2403P4250,619.6,59.4,560.2,59.4
4300.0,MO2403C4300,MO2403P4300,587.0,73.0,514.0,73.0
4350.0,MO2403C4350,MO2403P4350,565.0,80.8,484.2,80.8
4400.0,MO2403C4400,MO2403P4400,511.8,92.8,419.0,92.8
4450.0,MO2403C4450,MO2403P4450,466.8,104.2,362.6,104.2
4500.0,MO2403C4500,MO2403P4500,450.0,122.0,328.0,122.0
4550.0,MO2403C4550,MO2403P4550,396.0,128.2,267.8,128.2
4600.0,MO2403C4600,MO2403P4600,358.4,153.8,204.59999999999997,153.8
4650.0,MO2403C4650,MO2403P4650,329.8,169.4,160.4,169.4
4700.0,MO2403C4700,MO2403P4700,296.6,195.0,101.60000000000002,195.0
4750.0,MO2403C4750,MO2403P4750,271.8,214.0,57.80000000000001,214.0
4800.0,MO2403C4800,MO2403P4800,242.8,242.4,0.4000000000000057,242.4
4850.0,MO2403C4850,MO2403P4850,220.0,263.0,43.0,220.0
4900.0,MO2403C4900,MO2403P4900,196.0,279.6,83.60000000000002,196.0
4950.0,MO2403C4950,MO2403P4950,178.8,323.2,144.39999999999998,178.8
5000.0,MO2403C5000,MO2403P5000,156.4,351.8,195.4,156.4
5100.0,MO2403C5100,MO2403P5100,124.4,415.0,290.6,124.4
5200.0,MO2403C5200,MO2403P5200,97.4,475.0,377.6,97.4
5300.0,MO2403C5300,MO2403P5300,72.6,560.0,487.4,72.6
5400.0,MO2403C5400,MO2403P5400,56.4,639.8,583.4,56.4
5500.0,MO2403C5500,MO2403P5500,41.6,728.6,687.0,41.6
5600.0,MO2403C5600,MO2403P5600,32.0,820.2,788.2,32.0
5700.0,MO2403C5700,MO2403P5700,23.0,940.0,917.0,23.0
5800.0,MO2403C5800,MO2403P5800,16.8,1004.0,987.2,16.8
5900.0,MO2403C5900,MO2403P5900,13.8,1105.0,1091.2,13.8
6000.0,MO2403C6000,MO2403P6000,9.2,1199.8,1190.6,9.2
6100.0,MO2403C6100,MO2403P6100,7.6,1306.0,1298.4,7.6
6200.0,MO2403C6200,MO2403P6200,5.8,1475.8,1470.0,5.8
6300.0,MO2403C6300,MO2403P6300,4.4,1791.8,1787.3999999999999,4.4
6400.0,MO2403C6400,MO2403P6400,3.4,1583.0,1579.6,3.4
6500.0,MO2403C6500,MO2403P6500,2.6,1743.2,1740.6000000000001,2.6
6600.0,MO2403C6600,MO2403P6600,2.6,1785.6,1783.0,2.6
6800.0,MO2403C6800,MO2403P6800,2.0,1996.8,1994.8,2.0
7000.0,MO2403C7000,MO2403P7000,1.4,2185.4,2184.0,1.4
7200.0,MO2403C7200,MO2403P7200,1.0,2911.0,2910.0,1.0
7400.0,MO2403C7400,MO2403P7400,1.2,3101.0,3099.8,1.2
7600.0,MO2403C7600,MO2403P7600,1.2,3094.6,3093.4,1.2
7800.0,MO2403C7800,MO2403P7800,1.4,2977.6,2976.2,1.4
