strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
4850.0,MO2402C4850,MO2402P4850,373.0,67.8,305.2,67.8
4900.0,MO2402C4900,MO2402P4900,334.0,80.4,253.6,80.4
4950.0,MO2402C4950,MO2402P4950,290.8,94.2,196.60000000000002,94.2
5000.0,MO2402C5000,MO2402P5000,263.0,110.4,152.6,110.4
5100.0,MO2402C5100,MO2402P5100,203.2,150.0,53.19999999999999,150.0
5200.0,MO2402C5200,MO2402P5200,153.2,198.6,45.400000000000006,153.2
5300.0,MO2402C5300,MO2402P5300,111.6,260.0,148.4,111.6
5400.0,MO2402C5400,MO2402P5400,80.4,328.6,248.20000000000002,80.4
5500.0,MO2402C5500,MO2402P5500,57.8,407.0,349.2,57.8
5600.0,MO2402C5600,MO2402P5600,41.0,482.0,441.0,41.0
5700.0,MO2402C5700,MO2402P5700,28.8,566.0,537.2,28.8
5800.0,MO2402C5800,MO2402P5800,20.2,653.0,632.8,20.2
5900.0,MO2402C5900,MO2402P5900,14.6,746.2,731.6,14.6
6000.0,MO2402C6000,MO2402P6000,11.2,862.8,851.5999999999999,11.2
6100.0,MO2402C6100,MO2402P6100,7.6,996.0,988.4,7.6
6200.0,MO2402C6200,MO2402P6200,5.6,1070.6,1065.0,5.6
6300.0,MO2402C6300,MO2402P6300,4.2,1199.8,1195.6,4.2
6400.0,MO2402C6400,MO2402P6400,2.8,1200.2,1197.4,2.8
6500.0,MO2402C6500,MO2402P6500,2.2,1376.0,1373.8,2.2
6600.0,MO2402C6600,MO2402P6600,1.8,1500.0,1498.2,1.8
6700.0,MO2402C6700,MO2402P6700,1.8,1426.2,1424.4,1.8
6800.0,MO2402C6800,MO2402P6800,1.4,1592.8,1591.3999999999999,1.4
6900.0,MO2402C6900,MO2402P6900,1.0,1710.0,1709.0,1.0
