strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
4850.0,MO2402C4850,MO2402P4850,413.2,44.6,368.59999999999997,44.6
4900.0,MO2402C4900,MO2402P4900,375.0,51.2,323.8,51.2
4950.0,MO2402C4950,MO2402P4950,327.0,65.6,261.4,65.6
5000.0,MO2402C5000,MO2402P5000,282.0,78.4,203.6,78.4
5100.0,MO2402C5100,MO2402P5100,215.0,112.4,102.6,112.4
5200.0,MO2402C5200,MO2402P5200,159.2,156.4,2.799999999999983,156.4
5300.0,MO2402C5300,MO2402P5300,114.2,210.4,96.2,114.2
5400.0,MO2402C5400,MO2402P5400,80.2,271.6,191.40000000000003,80.2
5500.0,MO2402C5500,MO2402P5500,56.2,343.8,287.6,56.2
5600.0,MO2402C5600,MO2402P5600,39.4,428.4,389.0,39.4
5700.0,MO2402C5700,MO2402P5700,27.2,507.2,480.0,27.2
5800.0,MO2402C5800,MO2402P5800,19.4,587.0,567.6,19.4
5900.0,MO2402C5900,MO2402P5900,13.8,695.0,681.2,13.8
6000.0,MO2402C6000,MO2402P6000,10.4,755.6,745.2,10.4
6100.0,MO2402C6100,MO2402P6100,7.4,873.0,865.6,7.4
6200.0,MO2402C6200,MO2402P6200,5.4,940.0,934.6,5.4
6300.0,MO2402C6300,MO2402P6300,4.0,1030.0,1026.0,4.0
6400.0,MO2402C6400,MO2402P6400,2.8,1146.0,1143.2,2.8
6500.0,MO2402C6500,MO2402P6500,2.4,1230.0,1227.6,2.4
6600.0,MO2402C6600,MO2402P6600,1.8,1343.0,1341.2,1.8
6700.0,MO2402C6700,MO2402P6700,1.6,1426.2,1424.6000000000001,1.6
6800.0,MO2402C6800,MO2402P6800,1.6,1546.0,1544.4,1.6
6900.0,MO2402C6900,MO2402P6900,1.2,1646.8,1645.6,1.2
